[13.7%]	('8',)
[0.6%]	('438', '489')
[0.6%]	('480', '8')
[0.6%]	('368', '474')
[0.6%]	('283', '11')
[0.6%]	('450', '15')
[0.6%]	('10', '239')
[0.6%]	('12', '343')
[0.6%]	('217', '140')
[0.6%]	('217', '548')
[0.6%]	('8', '443')
[0.6%]	('368', '18')
[0.6%]	('21', '9')
[0.6%]	('14', '470')
[0.6%]	('218',)
[0.6%]	('427', '529')
[0.6%]	('182',)
[0.6%]	('334', '8')
[0.6%]	('15', '120')
[0.6%]	('266', '10')
[0.6%]	('8', '161')
[0.6%]	('450', '489')
[0.5%]	('21', '145')
[0.5%]	('55', '10')
[0.5%]	('8', '229')
[0.5%]	('529', '322')
[0.5%]	('593', '12')
[0.5%]	('510', '14')
[0.5%]	('368', '4')
[0.5%]	('368', '472')
[0.5%]	('152',)
[0.5%]	('205', '120')
[0.5%]	('217', '115')
[0.5%]	('8', '296')
[0.5%]	('23',)
[0.5%]	('368', '443')
[0.5%]	('7', '120')
[0.5%]	('296', '10')
[0.5%]	('540', '368')
[0.5%]	('13', '21')
[0.5%]	('110', '21')
[0.5%]	('222',)
[0.5%]	('9', '381')
[0.5%]	('368', '296')
[0.5%]	('15', '510')
[0.5%]	('259', '12')
[0.5%]	('368', '183')
[0.5%]	('18', '529')
[0.5%]	('13', '326')
[0.5%]	('11', '140')
[0.5%]	('294', '529')
[0.5%]	('354', '11')
[0.5%]	('450', '151')
[0.5%]	('556',)
[0.5%]	('10', '279')
[0.5%]	('13', '279')
[0.5%]	('561', '529')
[0.5%]	('275', '368')
[0.5%]	('275', '217')
[0.5%]	('217', '381')
[0.5%]	('477', '373')
[0.5%]	('326', '9')
[0.5%]	('205', '73')
[0.5%]	('9', '548')
[0.5%]	('15', '477')
[0.5%]	('196', '529')
[0.5%]	('326', '204')
[0.5%]	('489', '9')
[0.5%]	('14', '239')
[0.5%]	('8', '578')
[0.5%]	('529', '443')
[0.5%]	('71', '11')
[0.5%]	('368', '196')
[0.5%]	('227', '12')
[0.5%]	('72', '145')
[0.5%]	('466',)
[0.5%]	('196', '8')
[0.5%]	('217', '71')
[0.5%]	('275', '205')
[0.5%]	('177', '217')
[0.5%]	('110', '280')
[0.5%]	('529', '494')
[0.5%]	('11', '460')
[0.5%]	('10', '443')
[0.5%]	('167',)
[0.5%]	('409',)
[0.5%]	('419', '145')
[0.5%]	('480', '11')
[0.5%]	('217', '373')
[0.5%]	('71', '8')
[0.5%]	('368', '43')
[0.5%]	('72', '73')
[0.5%]	('467', '368')
[0.5%]	('129', '368')
[0.5%]	('368', '70')
[0.5%]	('450', '9')
[0.5%]	('21', '326')
[0.5%]	('54', '529')
[0.5%]	('16', '529')
[0.5%]	('10', '183')
[0.5%]	('438', '236')
[0.5%]	('438', '354')
[0.5%]	('15', '205')
[0.5%]	('480', '529')
[0.5%]	('266', '12')
[0.5%]	('593', '8')
[0.5%]	('523', '12')
[0.5%]	('294', '12')
[0.5%]	('15', '326')
[0.5%]	('8', '474')
[0.5%]	('75', '529')
[0.5%]	('470', '548')
[0.5%]	('10', '93')
[0.5%]	('474', '145')
[0.5%]	('489', '145')
[0.5%]	('236', '11')
[0.5%]	('276', '8')
[0.5%]	('368', '175')
[0.5%]	('388',)
[0.5%]	('110', '205')
[0.5%]	('9', '140')
[0.5%]	('8', '183')
[0.5%]	('151', '11')
[0.5%]	('368', '343')
[0.5%]	('73', '373')
[0.5%]	('368', '541')
[0.5%]	('510', '145')
[0.5%]	('368', '54')
[0.5%]	('205', '477')
[0.5%]	('10', '43')
[0.5%]	('12', '405')
[0.5%]	('151', '529')
[0.5%]	('110', '145')
[0.5%]	('8', '45')
[0.5%]	('8', '541')
[0.5%]	('597', '326')
[0.5%]	('196', '11')
[0.5%]	('523', '368')
[0.5%]	('14', '489')
[0.5%]	('368', '405')
[0.5%]	('282',)
[0.5%]	('56',)
[0.5%]	('12', '159')
[0.5%]	('10', '550')
[0.5%]	('362', '9')
[0.5%]	('125', '529')
[0.5%]	('13', '548')
[0.5%]	('529', '472')
[0.5%]	('12', '55')
[0.5%]	('510', '73')
[0.5%]	('70', '10')
[0.5%]	('450', '217')
[0.5%]	('354', '10')
[0.5%]	('229', '11')
[0.5%]	('9', '477')
[0.5%]	('331',)
[0.5%]	('77',)
[0.5%]	('13', '177')
[0.5%]	('529', '422')
[0.5%]	('8', '11')
[0.5%]	('125', '12')
[0.5%]	('597', '140')
[0.5%]	('529', '4')
[0.5%]	('419', '120')
[0.5%]	('217', '229')
[0.5%]	('227', '10')
[0.5%]	('471', '368')
[0.5%]	('14', '73')
[0.5%]	('259', '8')
[0.5%]	('15', '73')
[0.5%]	('427', '8')
[0.5%]	('217', '427')
[0.5%]	('450', '377')
[0.5%]	('177', '529')
[0.5%]	('12', '422')
[0.5%]	('540', '8')
[0.5%]	('12', '440')
[0.5%]	('13', '362')
[0.5%]	('71', '529')
[0.5%]	('69', '12')
[0.5%]	('12', '11')
[0.5%]	('129', '529')
[0.5%]	('217', '204')
[0.5%]	('368', '334')
[0.5%]	('111', '12')
[0.5%]	('12', '198')
[0.5%]	('305',)
[0.5%]	('145', '239')
[0.5%]	('177', '9')
[0.5%]	('13', '381')
[0.5%]	('17', '529')
[0.5%]	('13', '373')
[0.5%]	('541', '11')
[0.5%]	('229', '529')
[0.5%]	('177', '548')
[0.5%]	('368', '259')
[0.5%]	('522', '529')
[0.5%]	('14', '12')
[0.5%]	('597', '283')
[0.5%]	('217', '489')
[0.5%]	('362', '470')
[0.5%]	('217', '45')
[0.5%]	('104', '10')
[0.5%]	('236', '354')
[0.5%]	('561', '10')
[0.5%]	('529', '43')
[0.5%]	('419', '14')
[0.5%]	('197', '529')
[0.5%]	('10', '116')
[0.5%]	('540', '510')
[0.5%]	('597', '489')
[0.5%]	('12', '526')
[0.5%]	('129', '120')
[0.5%]	('275', '10')
[0.5%]	('217', '334')
[0.5%]	('438', '177')
[0.5%]	('204', '548')
[0.5%]	('426',)
[0.5%]	('401', '11')
[0.5%]	('12', '9')
[0.5%]	('76',)
[0.5%]	('15', '381')
[0.5%]	('419', '470')
[0.5%]	('597', '274')
[0.5%]	('70', '529')
[0.5%]	('475',)
[0.5%]	('446',)
[0.5%]	('8', '472')
[0.5%]	('354', '205')
[0.5%]	('368', '378')
[0.5%]	('509', '11')
[0.5%]	('283', '9')
[0.5%]	('427', '11')
[0.5%]	('54', '10')
[0.5%]	('71', '9')
[0.5%]	('401', '283')
[0.5%]	('72', '470')
[0.5%]	('38', '12')
[0.5%]	('12', '31')
[0.5%]	('294', '368')
[0.5%]	('15', '8')
[0.5%]	('10', '449')
[0.5%]	('13', '204')
[0.5%]	('239', '11')
[0.5%]	('385', '12')
[0.5%]	('450', '145')
[0.5%]	('597', '120')
[0.5%]	('296', '11')
[0.5%]	('55', '8')
[0.5%]	('38', '529')
[0.5%]	('15', '470')
[0.5%]	('162', '12')
[0.5%]	('236', '9')
[0.5%]	('522', '11')
[0.5%]	('368', '46')
[0.5%]	('38', '10')
[0.5%]	('12', '51')
[0.5%]	('177', '14')
[0.5%]	('8', '242')
[0.5%]	('54', '8')
[0.5%]	('229', '9')
[0.5%]	('9', '373')
[0.5%]	('229', '145')
[0.5%]	('334', '529')
[0.5%]	('97', '368')
[0.5%]	('494', '11')
[0.5%]	('13', '151')
[0.5%]	('438', '73')
[0.5%]	('368', '509')
[0.5%]	('161', '11')
[0.5%]	('175', '10')
[0.5%]	('234', '529')
[0.5%]	('275', '529')
[0.5%]	('10', '343')
[0.5%]	('13', '140')
[0.5%]	('73', '145')
[0.5%]	('529', '239')
