[16.8%]	('12',)
[1.3%]	('300', '12')
[1.3%]	('8', '354')
[1.3%]	('8', '43')
[1.3%]	('145', '239')
[1.3%]	('183', '12')
[1.3%]	('362', '12')
[1.3%]	('151', '205')
[1.3%]	('368', '112')
[1.3%]	('8', '145')
[1.3%]	('494', '120')
[1.3%]	('73', '368')
[1.3%]	('368', '236')
[1.3%]	('196', '8')
[1.3%]	('438', '12')
[1.3%]	('12', '71')
[1.3%]	('196', '217')
[1.3%]	('12', '43')
[1.3%]	('21', '368')
[1.2%]	('254',)
[1.2%]	('491',)
[1.2%]	('203',)
[1.2%]	('230',)
[1.2%]	('255',)
[1.2%]	('241',)
[1.2%]	('186',)
[1.2%]	('498',)
[1.2%]	('483',)
[1.2%]	('469',)
[1.2%]	('407',)
[1.2%]	('95',)
[1.2%]	('408',)
[1.2%]	('384',)
[1.2%]	('432',)
[1.2%]	('482',)
[1.2%]	('21', '217')
[1.2%]	('368', '183')
[1.2%]	('489', '12')
[1.2%]	('11', '25')
[1.2%]	('8', '217')
[1.2%]	('354', '12')
[1.2%]	('10', '368')
[1.2%]	('349', '368')
[1.2%]	('151', '217')
[1.2%]	('8', '438')
[1.2%]	('381', '368')
[1.2%]	('55', '368')
[1.2%]	('319', '12')
[1.2%]	('9', '419')
[1.2%]	('196', '477')
[1.2%]	('9', '196')
[1.1%]	('138',)
[1.1%]	('262',)
[1.1%]	('189',)
[1.1%]	('375',)
[1.1%]	('86',)
[1.1%]	('178',)
[1.1%]	('36',)
[1.1%]	('356',)
[1.1%]	('257',)
[1.1%]	('169',)
[1.1%]	('8', '450')
[1.1%]	('381', '13')
[1.1%]	('419', '10')
[1.1%]	('196', '381')
[1.1%]	('9', '489')
[1.1%]	('112', '12')
[1.1%]	('15', '368')
[1.1%]	('129', '11')
[1.1%]	('73', '5')
[1.1%]	('145', '14')
[1.1%]	('217', '460')
[1.1%]	('9', '12')
[1.1%]	('196', '205')
[1.1%]	('9', '438')
[1.1%]	('8', '477')
[1.1%]	('9', '362')
[1.1%]	('12', '3')
[1.1%]	('13', '12')
[1.1%]	('217', '12')
[1.1%]	('419', '217')
[1.1%]	('401', '12')
[1.1%]	('326', '12')
[1.1%]	('51', '12')
[1.1%]	('368', '161')
[1.1%]	('422', '8')
[1.1%]	('196', '438')
[1.1%]	('171', '12')
[1.1%]	('9', '8')
[1.1%]	('283', '12')
[1.1%]	('12', '205')
[1.1%]	('21', '8')
[1.1%]	('438', '205')
[1.1%]	('192', '12')
[1.1%]	('10', '12')
[1.1%]	('11', '489')
[1.1%]	('229', '12')
[1.1%]	('70', '12')
[1.1%]	('480', '12')
[1.1%]	('316', '12')
[1.1%]	('120', '7')
[1.1%]	('378', '12')
[1.1%]	('467', '12')
[1.1%]	('145', '93')
[1.1%]	('12', '460')
[1.1%]	('14', '217')
[1.1%]	('15', '354')
[1.1%]	('140', '112')
[1.0%]	('311',)
[1.0%]	('372',)
[1.0%]	('454',)
[1.0%]	('464',)
[1.0%]	('394',)
[1.0%]	('293',)
[1.0%]	('98',)
[1.0%]	('305',)
[1.0%]	('218',)
[1.0%]	('41',)
[1.0%]	('246',)
[1.0%]	('252',)
[1.0%]	('15', '196')
[1.0%]	('120', '14')
[1.0%]	('82', '10')
[1.0%]	('350', '368')
[1.0%]	('381', '236')
[1.0%]	('82', '12')
[1.0%]	('204', '161')
[1.0%]	('11', '362')
[1.0%]	('326', '145')
[1.0%]	('120', '161')
[1.0%]	('69', '12')
[1.0%]	('9', '120')
[1.0%]	('217', '112')
[1.0%]	('334', '283')
[1.0%]	('368', '217')
[1.0%]	('290', '8')
[1.0%]	('46', '12')
[1.0%]	('110', '14')
[1.0%]	('470', '12')
[1.0%]	('9', '227')
[1.0%]	('8', '7')
[1.0%]	('422', '12')
[1.0%]	('368', '205')
[1.0%]	('15', '145')
[1.0%]	('208', '12')
[1.0%]	('362', '368')
[1.0%]	('310', '12')
[1.0%]	('120', '13')
[1.0%]	('55', '460')
[1.0%]	('477', '145')
[1.0%]	('229', '239')
[1.0%]	('9', '467')
[1.0%]	('196', '10')
[1.0%]	('440', '12')
[1.0%]	('300', '368')
[1.0%]	('196', '362')
[1.0%]	('207', '368')
[1.0%]	('1', '12')
[1.0%]	('492', '12')
[1.0%]	('15', '381')
[1.0%]	('118', '12')
[1.0%]	('7', '205')
[1.0%]	('224', '368')
[1.0%]	('10', '217')
[1.0%]	('21', '7')
[1.0%]	('158', '12')
[1.0%]	('9', '161')
[1.0%]	('368', '480')
[1.0%]	('8', '239')
[1.0%]	('10', '480')
[1.0%]	('45', '12')
[1.0%]	('280', '368')
[1.0%]	('145', '205')
[1.0%]	('14', '12')
[1.0%]	('401', '368')
[1.0%]	('427', '12')
[1.0%]	('11', '120')
[1.0%]	('326', '234')
[1.0%]	('196', '145')
[1.0%]	('49', '368')
[1.0%]	('140', '239')
[1.0%]	('368', '354')
[1.0%]	('9', '350')
[1.0%]	('280', '11')
[1.0%]	('362', '8')
[1.0%]	('239', '368')
[1.0%]	('349', '12')
[1.0%]	('368', '13')
[1.0%]	('334', '477')
[1.0%]	('120', '110')
[1.0%]	('9', '349')
[1.0%]	('349', '120')
[0.9%]	('261',)
[0.9%]	('396',)
[0.9%]	('40',)
[0.9%]	('476',)
[0.9%]	('286',)
[0.9%]	('327',)
[0.9%]	('314',)
[0.9%]	('76',)
[0.9%]	('212',)
[0.9%]	('209',)
[0.9%]	('287',)
[0.9%]	('441',)
[0.9%]	('129', '12')
[0.9%]	('9', '140')
[0.9%]	('401', '460')
[0.9%]	('354', '7')
[0.9%]	('326', '205')
[0.9%]	('10', '334')
[0.9%]	('110', '12')
[0.9%]	('419', '8')
[0.9%]	('15', '71')
[0.9%]	('14', '93')
[0.9%]	('216', '12')
[0.9%]	('10', '55')
[0.9%]	('268', '112')
[0.9%]	('161', '12')
[0.9%]	('419', '368')
[0.9%]	('140', '12')
[0.9%]	('280', '161')
[0.9%]	('368', '274')
[0.9%]	('5', '45')
[0.9%]	('11', '401')
[0.9%]	('8', '205')
[0.9%]	('381', '362')
[0.9%]	('15', '12')
[0.9%]	('368', '460')
[0.9%]	('120', '159')
[0.9%]	('11', '480')
[0.9%]	('73', '259')
[0.9%]	('348', '12')
[0.9%]	('120', '197')
[0.9%]	('159', '12')
[0.9%]	('494', '8')
[0.9%]	('443', '12')
[0.9%]	('343', '120')
[0.9%]	('2', '12')
[0.9%]	('14', '112')
[0.9%]	('11', '343')
[0.9%]	('9', '239')
[0.9%]	('381', '112')
[0.9%]	('151', '7')
[0.9%]	('14', '279')
[0.9%]	('120', '217')
[0.9%]	('334', '145')
[0.9%]	('145', '322')
[0.9%]	('234', '183')
[0.9%]	('8', '112')
[0.9%]	('419', '275')
[0.9%]	('196', '17')
[0.9%]	('477', '480')
[0.9%]	('140', '470')
[0.9%]	('9', '205')
[0.9%]	('280', '14')
[0.9%]	('9', '422')
[0.9%]	('11', '283')
[0.9%]	('204', '12')
[0.9%]	('12', '89')
[0.9%]	('26', '12')
[0.9%]	('73', '14')
[0.9%]	('401', '8')
[0.9%]	('494', '14')
[0.9%]	('326', '45')
[0.9%]	('8', '13')
[0.9%]	('422', '196')
[0.9%]	('151', '145')
[0.9%]	('326', '8')
[0.9%]	('11', '69')
[0.9%]	('268', '460')
[0.9%]	('494', '12')
[0.9%]	('217', '354')
[0.9%]	('362', '477')
[0.9%]	('494', '368')
[0.9%]	('45', '17')
[0.9%]	('11', '8')
[0.9%]	('55', '294')
[0.9%]	('151', '438')
[0.9%]	('7', '12')
[0.9%]	('21', '9')
[0.9%]	('196', '116')
[0.9%]	('13', '43')
[0.9%]	('381', '438')
[0.9%]	('294', '12')
[0.9%]	('362', '489')
[0.9%]	('5', '470')
[0.9%]	('494', '489')
[0.9%]	('368', '31')
[0.8%]	('423',)
[0.8%]	('167',)
[0.8%]	('74',)
[0.8%]	('67',)
[0.8%]	('194',)
[0.8%]	('374',)
[0.8%]	('367',)
[0.8%]	('42',)
[0.8%]	('288',)
[0.8%]	('376',)
[0.8%]	('369',)
[0.8%]	('30',)
[0.8%]	('79',)
[0.8%]	('11', '110')
[0.8%]	('296', '239')
[0.8%]	('6', '145')
[0.8%]	('9', '450')
[0.8%]	('422', '470')
[0.8%]	('145', '470')
[0.8%]	('11', '93')
[0.8%]	('419', '6')
[0.8%]	('6', '161')
[0.8%]	('100', '368')
[0.8%]	('172', '12')
[0.8%]	('9', '73')
[0.8%]	('171', '8')
[0.8%]	('9', '112')
[0.8%]	('480', '266')
[0.8%]	('11', '97')
[0.8%]	('334', '13')
[0.8%]	('354', '43')
[0.8%]	('368', '279')
[0.8%]	('9', '381')
[0.8%]	('13', '460')
[0.8%]	('55', '8')
[0.8%]	('334', '75')
[0.8%]	('12', '346')
[0.8%]	('487', '12')
[0.8%]	('97', '14')
[0.8%]	('14', '460')
[0.8%]	('140', '8')
[0.8%]	('197', '3')
[0.8%]	('300', '13')
[0.8%]	('100', '12')
[0.8%]	('477', '217')
[0.8%]	('8', '161')
[0.8%]	('11', '494')
[0.8%]	('368', '276')
[0.8%]	('438', '470')
[0.8%]	('13', '489')
[0.8%]	('422', '489')
[0.8%]	('280', '120')
[0.8%]	('145', '438')
[0.8%]	('419', '236')
[0.8%]	('140', '368')
[0.8%]	('419', '12')
[0.8%]	('15', '130')
[0.8%]	('110', '307')
[0.8%]	('11', '154')
[0.8%]	('13', '25')
[0.8%]	('10', '294')
[0.8%]	('183', '236')
[0.8%]	('401', '120')
[0.8%]	('477', '120')
[0.8%]	('11', '224')
[0.8%]	('161', '31')
[0.8%]	('11', '354')
[0.8%]	('151', '349')
[0.8%]	('177', '12')
[0.8%]	('438', '14')
[0.8%]	('145', '460')
[0.8%]	('11', '350')
[0.8%]	('11', '204')
[0.8%]	('9', '401')
[0.8%]	('480', '205')
[0.8%]	('422', '75')
[0.8%]	('438', '175')
[0.8%]	('9', '145')
[0.8%]	('381', '8')
[0.8%]	('145', '489')
[0.8%]	('10', '161')
[0.8%]	('427', '145')
[0.8%]	('275', '217')
[0.8%]	('362', '72')
[0.8%]	('115', '368')
[0.8%]	('274', '12')
[0.8%]	('438', '13')
[0.8%]	('73', '8')
[0.8%]	('49', '489')
[0.8%]	('140', '334')
[0.8%]	('8', '470')
[0.8%]	('10', '494')
[0.8%]	('192', '8')
[0.8%]	('100', '460')
[0.8%]	('280', '112')
[0.8%]	('55', '145')
[0.8%]	('10', '120')
[0.8%]	('8', '154')
[0.8%]	('401', '7')
[0.8%]	('21', '354')
[0.8%]	('450', '368')
[0.8%]	('196', '11')
[0.8%]	('14', '205')
[0.8%]	('8', '349')
[0.8%]	('9', '413')
[0.8%]	('45', '14')
[0.8%]	('296', '12')
[0.8%]	('11', '5')
[0.8%]	('8', '120')
[0.8%]	('111', '12')
[0.8%]	('419', '73')
[0.8%]	('10', '183')
[0.8%]	('161', '217')
[0.8%]	('326', '129')
[0.8%]	('110', '93')
[0.8%]	('8', '72')
[0.8%]	('438', '368')
[0.8%]	('459', '12')
[0.8%]	('120', '85')
[0.8%]	('472', '12')
[0.8%]	('11', '419')
[0.8%]	('239', '205')
[0.8%]	('96', '368')
[0.8%]	('381', '320')
[0.8%]	('151', '53')
[0.8%]	('73', '460')
[0.8%]	('422', '368')
[0.8%]	('368', '3')
[0.8%]	('321', '85')
[0.8%]	('110', '145')
[0.8%]	('21', '422')
[0.8%]	('326', '13')
[0.8%]	('158', '13')
[0.8%]	('10', '450')
[0.8%]	('11', '51')
[0.8%]	('494', '85')
[0.8%]	('366', '368')
[0.8%]	('75', '368')
[0.8%]	('11', '239')
[0.8%]	('9', '322')
[0.8%]	('239', '197')
[0.8%]	('11', '207')
[0.8%]	('12', '236')
[0.8%]	('25', '12')
[0.8%]	('39', '12')
[0.8%]	('334', '438')
[0.8%]	('283', '175')
[0.8%]	('11', '217')
[0.8%]	('11', '145')
[0.8%]	('49', '368', '489')
[0.7%]	('223',)
[0.7%]	('91',)
[0.7%]	('24',)
[0.7%]	('426',)
[0.7%]	('462',)
[0.7%]	('342',)
[0.7%]	('22',)
[0.7%]	('406',)
[0.7%]	('289',)
[0.7%]	('458',)
[0.7%]	('206',)
[0.7%]	('418',)
[0.7%]	('393',)
[0.7%]	('182',)
[0.7%]	('121',)
[0.7%]	('437',)
[0.7%]	('267',)
[0.7%]	('256',)
[0.7%]	('475',)
[0.7%]	('144',)
[0.7%]	('269',)
[0.7%]	('202',)
[0.7%]	('222',)
[0.7%]	('323',)
[0.7%]	('273',)
[0.7%]	('9', '43')
[0.7%]	('411', '14')
[0.7%]	('54', '368')
[0.7%]	('55', '239')
[0.7%]	('8', '27')
[0.7%]	('151', '13')
[0.7%]	('13', '116')
[0.7%]	('239', '161')
[0.7%]	('11', '208')
[0.7%]	('362', '16')
[0.7%]	('15', '449')
[0.7%]	('334', '294')
[0.7%]	('11', '161')
[0.7%]	('197', '205')
[0.7%]	('158', '275')
[0.7%]	('13', '279')
[0.7%]	('10', '93')
[0.7%]	('15', '205')
[0.7%]	('8', '5')
[0.7%]	('368', '125')
[0.7%]	('11', '405')
[0.7%]	('8', '487')
[0.7%]	('15', '55')
[0.7%]	('401', '239')
[0.7%]	('368', '352')
[0.7%]	('362', '283')
[0.7%]	('151', '14')
[0.7%]	('427', '5')
[0.7%]	('440', '205')
[0.7%]	('45', '13')
[0.7%]	('120', '489')
[0.7%]	('10', '72')
[0.7%]	('11', '2')
[0.7%]	('8', '227')
[0.7%]	('196', '467')
[0.7%]	('69', '8')
[0.7%]	('401', '112')
[0.7%]	('39', '8')
[0.7%]	('196', '276')
[0.7%]	('140', '6')
[0.7%]	('381', '401')
[0.7%]	('422', '43')
[0.7%]	('8', '177')
[0.7%]	('151', '16')
[0.7%]	('180', '12')
[0.7%]	('381', '110')
[0.7%]	('129', '279')
[0.7%]	('368', '227')
[0.7%]	('12', '197')
[0.7%]	('368', '93')
[0.7%]	('334', '111')
[0.7%]	('290', '438')
[0.7%]	('177', '7')
[0.7%]	('75', '161')
[0.7%]	('350', '14')
[0.7%]	('239', '13')
[0.7%]	('120', '239')
[0.7%]	('192', '368')
[0.7%]	('381', '5')
[0.7%]	('339', '12')
[0.7%]	('450', '12')
[0.7%]	('140', '489')
[0.7%]	('145', '480')
[0.7%]	('368', '71')
[0.7%]	('196', '151')
[0.7%]	('280', '217')
[0.7%]	('438', '354')
[0.7%]	('16', '43')
[0.7%]	('112', '236')
[0.7%]	('422', '239')
[0.7%]	('151', '73')
[0.7%]	('350', '362')
[0.7%]	('15', '236')
[0.7%]	('350', '8')
[0.7%]	('368', '4')
[0.7%]	('283', '93')
[0.7%]	('8', '31')
[0.7%]	('27', '12')
[0.7%]	('8', '489')
[0.7%]	('103', '12')
[0.7%]	('352', '217')
[0.7%]	('11', '55')
[0.7%]	('275', '12')
[0.7%]	('120', '3')
[0.7%]	('151', '130')
[0.7%]	('381', '239')
[0.7%]	('368', '116')
[0.7%]	('15', '470')
[0.7%]	('13', '205')
[0.7%]	('438', '43')
[0.7%]	('196', '43')
[0.7%]	('489', '7')
[0.7%]	('204', '368')
[0.7%]	('368', '7')
[0.7%]	('13', '236')
[0.7%]	('196', '45')
[0.7%]	('350', '145')
[0.7%]	('427', '13')
[0.7%]	('129', '494')
[0.7%]	('10', '349')
[0.7%]	('11', '112')
[0.7%]	('70', '276')
[0.7%]	('198', '12')
[0.7%]	('5', '460')
[0.7%]	('422', '14')
[0.7%]	('217', '72')
[0.7%]	('419', '183')
[0.7%]	('100', '120')
[0.7%]	('9', '224')
[0.7%]	('403', '12')
[0.7%]	('368', '172')
[0.7%]	('368', '43')
[0.7%]	('322', '12')
[0.7%]	('93', '12')
[0.7%]	('419', '234')
[0.7%]	('11', '296')
[0.7%]	('421', '130')
[0.7%]	('140', '349')
[0.7%]	('343', '12')
[0.7%]	('326', '15')
[0.7%]	('10', '460')
[0.7%]	('145', '197')
[0.7%]	('335', '217')
[0.7%]	('373', '12')
[0.7%]	('120', '449')
[0.7%]	('239', '12')
[0.7%]	('31', '460')
[0.7%]	('307', '12')
[0.7%]	('11', '236')
[0.7%]	('11', '395')
[0.7%]	('9', '461')
[0.7%]	('326', '368')
[0.7%]	('350', '12')
[0.7%]	('326', '489')
[0.7%]	('368', '421')
[0.7%]	('8', '307')
[0.7%]	('145', '217')
[0.7%]	('55', '43')
[0.7%]	('419', '140')
[0.7%]	('9', '208')
[0.7%]	('145', '43')
[0.7%]	('259', '12')
[0.7%]	('477', '75')
[0.7%]	('8', '183')
[0.7%]	('16', '12')
[0.7%]	('9', '72')
[0.7%]	('217', '205')
[0.7%]	('326', '10')
[0.7%]	('8', '294')
[0.7%]	('120', '377')
[0.7%]	('151', '300')
[0.7%]	('9', '82')
[0.7%]	('472', '477')
[0.7%]	('489', '227')
[0.7%]	('229', '11')
[0.7%]	('125', '12')
[0.7%]	('11', '352')
[0.7%]	('368', '281')
[0.7%]	('326', '7')
[0.7%]	('120', '93')
[0.7%]	('397', '12')
[0.7%]	('419', '362')
[0.7%]	('14', '31')
[0.7%]	('326', '14')
[0.7%]	('21', '401')
[0.7%]	('368', '25')
[0.7%]	('438', '72')
[0.7%]	('151', '55')
[0.7%]	('15', '69')
[0.7%]	('438', '7')
[0.7%]	('5', '368')
[0.7%]	('326', '196')
[0.7%]	('8', '130')
[0.7%]	('283', '13')
[0.7%]	('11', '140')
[0.7%]	('11', '275')
[0.7%]	('362', '197')
[0.7%]	('8', '102')
[0.7%]	('161', '467')
[0.7%]	('401', '72')
[0.7%]	('494', '45')
[0.7%]	('258', '12')
[0.7%]	('422', '13')
[0.7%]	('343', '477')
[0.7%]	('8', '2')
[0.7%]	('350', '477')
[0.7%]	('15', '45')
[0.7%]	('438', '217')
[0.7%]	('8', '328')
[0.7%]	('10', '472')
[0.7%]	('368', '474')
[0.7%]	('494', '7')
[0.7%]	('300', '236')
[0.7%]	('280', '401')
[0.7%]	('489', '266')
[0.7%]	('15', '334')
[0.7%]	('239', '16')
[0.7%]	('450', '16')
[0.7%]	('283', '7')
[0.7%]	('15', '477')
[0.7%]	('9', '162')
[0.7%]	('9', '128')
[0.7%]	('6', '239')
[0.7%]	('25', '279')
[0.7%]	('145', '16')
[0.7%]	('321', '217')
[0.7%]	('158', '368')
[0.7%]	('15', '140')
[0.7%]	('415', '14')
[0.7%]	('39', '368')
[0.7%]	('120', '72')
[0.7%]	('196', '120')
[0.7%]	('5', '12')
[0.7%]	('381', '276')
[0.7%]	('120', '45')
[0.7%]	('75', '12')
[0.7%]	('10', '3')
[0.7%]	('326', '3')
[0.7%]	('334', '31')
[0.7%]	('53', '322')
[0.7%]	('349', '438')
[0.7%]	('362', '205')
[0.7%]	('72', '12')
[0.7%]	('239', '7')
[0.7%]	('366', '236')
[0.7%]	('322', '217')
[0.7%]	('296', '13')
[0.7%]	('326', '373')
[0.7%]	('145', '274')
[0.7%]	('9', '171')
[0.7%]	('130', '276')
[0.7%]	('145', '45')
[0.7%]	('10', '401')
[0.7%]	('10', '242')
[0.7%]	('477', '31')
[0.7%]	('477', '7')
[0.7%]	('362', '145')
[0.7%]	('9', '54')
[0.7%]	('82', '368')
[0.7%]	('11', '43')
[0.7%]	('196', '7')
[0.7%]	('145', '449')
[0.7%]	('196', '350')
[0.7%]	('381', '354')
[0.7%]	('73', '343')
[0.7%]	('9', '151')
[0.7%]	('154', '217')
[0.7%]	('2', '217')
[0.7%]	('450', '161')
[0.7%]	('9', '494')
[0.7%]	('11', '72')
[0.7%]	('15', '405')
[0.7%]	('9', '175')
[0.7%]	('11', '413')
[0.7%]	('11', '443')
[0.7%]	('10', '208')
[0.7%]	('368', '307')
[0.7%]	('385', '12')
[0.7%]	('8', '75')
[0.7%]	('120', '145')
[0.7%]	('198', '43')
[0.7%]	('334', '449')
[0.7%]	('9', '460')
[0.7%]	('229', '2')
[0.7%]	('487', '460')
[0.7%]	('8', '110')
[0.7%]	('489', '460')
[0.7%]	('11', '477')
[0.7%]	('283', '116')
[0.7%]	('73', '377')
[0.7%]	('10', '477')
[0.7%]	('229', '427')
[0.7%]	('381', '14')
[0.7%]	('8', '274')
[0.7%]	('419', '205')
[0.7%]	('368', '489', '12')
[0.6%]	('44',)
[0.6%]	('34',)
[0.6%]	('358',)
[0.6%]	('137',)
[0.6%]	('237',)
