[13.7%]	('8',)
[0.6%]	('480', '8')
[0.6%]	('489', '438')
[0.6%]	('474', '368')
[0.6%]	('11', '283')
[0.6%]	('343', '12')
[0.6%]	('239', '10')
[0.6%]	('15', '450')
[0.6%]	('217', '140')
[0.6%]	('217', '548')
[0.6%]	('14', '470')
[0.6%]	('21', '9')
[0.6%]	('368', '18')
[0.6%]	('443', '8')
[0.6%]	('218',)
[0.6%]	('427', '529')
[0.6%]	('182',)
[0.6%]	('8', '334')
[0.6%]	('120', '15')
[0.6%]	('10', '266')
[0.6%]	('489', '450')
[0.6%]	('8', '161')
[0.5%]	('55', '10')
[0.5%]	('21', '145')
[0.5%]	('322', '529')
[0.5%]	('14', '510')
[0.5%]	('229', '8')
[0.5%]	('593', '12')
[0.5%]	('4', '368')
[0.5%]	('472', '368')
[0.5%]	('152',)
[0.5%]	('8', '296')
[0.5%]	('120', '205')
[0.5%]	('217', '115')
[0.5%]	('23',)
[0.5%]	('443', '368')
[0.5%]	('120', '7')
[0.5%]	('540', '368')
[0.5%]	('10', '296')
[0.5%]	('21', '110')
[0.5%]	('13', '21')
[0.5%]	('222',)
[0.5%]	('368', '296')
[0.5%]	('381', '9')
[0.5%]	('12', '259')
[0.5%]	('15', '510')
[0.5%]	('13', '326')
[0.5%]	('183', '368')
[0.5%]	('18', '529')
[0.5%]	('11', '140')
[0.5%]	('294', '529')
[0.5%]	('151', '450')
[0.5%]	('11', '354')
[0.5%]	('556',)
[0.5%]	('529', '561')
[0.5%]	('275', '368')
[0.5%]	('279', '10')
[0.5%]	('13', '279')
[0.5%]	('217', '275')
[0.5%]	('217', '381')
[0.5%]	('373', '477')
[0.5%]	('326', '9')
[0.5%]	('73', '205')
[0.5%]	('196', '529')
[0.5%]	('15', '477')
[0.5%]	('548', '9')
[0.5%]	('578', '8')
[0.5%]	('489', '9')
[0.5%]	('14', '239')
[0.5%]	('443', '529')
[0.5%]	('326', '204')
[0.5%]	('72', '145')
[0.5%]	('196', '368')
[0.5%]	('11', '71')
[0.5%]	('12', '227')
[0.5%]	('466',)
[0.5%]	('217', '71')
[0.5%]	('196', '8')
[0.5%]	('275', '205')
[0.5%]	('177', '217')
[0.5%]	('443', '10')
[0.5%]	('280', '110')
[0.5%]	('11', '460')
[0.5%]	('494', '529')
[0.5%]	('409',)
[0.5%]	('167',)
[0.5%]	('145', '419')
[0.5%]	('217', '373')
[0.5%]	('11', '480')
[0.5%]	('71', '8')
[0.5%]	('43', '368')
[0.5%]	('467', '368')
[0.5%]	('72', '73')
[0.5%]	('368', '70')
[0.5%]	('450', '9')
[0.5%]	('368', '129')
[0.5%]	('54', '529')
[0.5%]	('326', '21')
[0.5%]	('183', '10')
[0.5%]	('236', '438')
[0.5%]	('529', '16')
[0.5%]	('354', '438')
[0.5%]	('480', '529')
[0.5%]	('12', '266')
[0.5%]	('15', '205')
[0.5%]	('593', '8')
[0.5%]	('12', '523')
[0.5%]	('474', '8')
[0.5%]	('15', '326')
[0.5%]	('75', '529')
[0.5%]	('12', '294')
[0.5%]	('548', '470')
[0.5%]	('489', '145')
[0.5%]	('93', '10')
[0.5%]	('11', '236')
[0.5%]	('175', '368')
[0.5%]	('276', '8')
[0.5%]	('474', '145')
[0.5%]	('388',)
[0.5%]	('140', '9')
[0.5%]	('110', '205')
[0.5%]	('183', '8')
[0.5%]	('11', '151')
[0.5%]	('343', '368')
[0.5%]	('43', '10')
[0.5%]	('368', '541')
[0.5%]	('54', '368')
[0.5%]	('510', '145')
[0.5%]	('373', '73')
[0.5%]	('477', '205')
[0.5%]	('8', '45')
[0.5%]	('8', '541')
[0.5%]	('12', '405')
[0.5%]	('326', '597')
[0.5%]	('110', '145')
[0.5%]	('11', '196')
[0.5%]	('151', '529')
[0.5%]	('523', '368')
[0.5%]	('368', '405')
[0.5%]	('14', '489')
[0.5%]	('282',)
[0.5%]	('56',)
[0.5%]	('159', '12')
[0.5%]	('550', '10')
[0.5%]	('362', '9')
[0.5%]	('472', '529')
[0.5%]	('55', '12')
[0.5%]	('125', '529')
[0.5%]	('13', '548')
[0.5%]	('217', '450')
[0.5%]	('73', '510')
[0.5%]	('10', '70')
[0.5%]	('354', '10')
[0.5%]	('11', '229')
[0.5%]	('477', '9')
[0.5%]	('77',)
[0.5%]	('331',)
[0.5%]	('177', '13')
[0.5%]	('125', '12')
[0.5%]	('11', '8')
[0.5%]	('422', '529')
[0.5%]	('217', '229')
[0.5%]	('120', '419')
[0.5%]	('4', '529')
[0.5%]	('140', '597')
[0.5%]	('227', '10')
[0.5%]	('471', '368')
[0.5%]	('15', '73')
[0.5%]	('259', '8')
[0.5%]	('14', '73')
[0.5%]	('177', '529')
[0.5%]	('377', '450')
[0.5%]	('427', '8')
[0.5%]	('217', '427')
[0.5%]	('540', '8')
[0.5%]	('422', '12')
[0.5%]	('12', '440')
[0.5%]	('362', '13')
[0.5%]	('71', '529')
[0.5%]	('111', '12')
[0.5%]	('198', '12')
[0.5%]	('69', '12')
[0.5%]	('529', '129')
[0.5%]	('11', '12')
[0.5%]	('368', '334')
[0.5%]	('217', '204')
[0.5%]	('305',)
[0.5%]	('177', '9')
[0.5%]	('13', '381')
[0.5%]	('239', '145')
[0.5%]	('373', '13')
[0.5%]	('229', '529')
[0.5%]	('17', '529')
[0.5%]	('11', '541')
[0.5%]	('14', '12')
[0.5%]	('259', '368')
[0.5%]	('177', '548')
[0.5%]	('529', '522')
[0.5%]	('283', '597')
[0.5%]	('362', '470')
[0.5%]	('217', '489')
[0.5%]	('354', '236')
[0.5%]	('217', '45')
[0.5%]	('10', '561')
[0.5%]	('104', '10')
[0.5%]	('43', '529')
[0.5%]	('540', '510')
[0.5%]	('116', '10')
[0.5%]	('197', '529')
[0.5%]	('14', '419')
[0.5%]	('526', '12')
[0.5%]	('489', '597')
[0.5%]	('120', '129')
[0.5%]	('548', '204')
[0.5%]	('217', '334')
[0.5%]	('275', '10')
[0.5%]	('177', '438')
[0.5%]	('426',)
[0.5%]	('12', '9')
[0.5%]	('11', '401')
[0.5%]	('76',)
[0.5%]	('529', '70')
[0.5%]	('470', '419')
[0.5%]	('274', '597')
[0.5%]	('15', '381')
[0.5%]	('475',)
[0.5%]	('446',)
[0.5%]	('472', '8')
[0.5%]	('368', '378')
[0.5%]	('354', '205')
[0.5%]	('11', '427')
[0.5%]	('283', '9')
[0.5%]	('11', '509')
[0.5%]	('54', '10')
[0.5%]	('71', '9')
[0.5%]	('72', '470')
[0.5%]	('283', '401')
[0.5%]	('368', '294')
[0.5%]	('12', '31')
[0.5%]	('12', '38')
[0.5%]	('15', '8')
[0.5%]	('12', '385')
[0.5%]	('11', '239')
[0.5%]	('13', '204')
[0.5%]	('10', '449')
[0.5%]	('120', '597')
[0.5%]	('450', '145')
[0.5%]	('529', '38')
[0.5%]	('11', '296')
[0.5%]	('55', '8')
[0.5%]	('46', '368')
[0.5%]	('12', '162')
[0.5%]	('15', '470')
[0.5%]	('11', '522')
[0.5%]	('9', '236')
[0.5%]	('10', '38')
[0.5%]	('177', '14')
[0.5%]	('51', '12')
[0.5%]	('54', '8')
[0.5%]	('242', '8')
[0.5%]	('373', '9')
[0.5%]	('229', '9')
[0.5%]	('229', '145')
[0.5%]	('529', '334')
[0.5%]	('368', '97')
[0.5%]	('11', '494')
[0.5%]	('275', '529')
[0.5%]	('234', '529')
[0.5%]	('175', '10')
[0.5%]	('509', '368')
[0.5%]	('13', '151')
[0.5%]	('11', '161')
[0.5%]	('73', '438')
[0.5%]	('73', '145')
[0.5%]	('183', '529')
[0.5%]	('343', '10')
[0.5%]	('13', '140')
