[16.8%]	('12',)
[1.3%]	('205', '151')
[1.3%]	('21', '368')
[1.3%]	('196', '217')
[1.3%]	('12', '300')
[1.3%]	('354', '8')
[1.3%]	('236', '368')
[1.3%]	('71', '12')
[1.3%]	('12', '438')
[1.3%]	('196', '8')
[1.3%]	('43', '8')
[1.3%]	('239', '145')
[1.3%]	('362', '12')
[1.3%]	('43', '12')
[1.3%]	('183', '12')
[1.3%]	('145', '8')
[1.3%]	('368', '112')
[1.3%]	('73', '368')
[1.3%]	('494', '120')
[1.2%]	('254',)
[1.2%]	('469',)
[1.2%]	('241',)
[1.2%]	('432',)
[1.2%]	('408',)
[1.2%]	('482',)
[1.2%]	('230',)
[1.2%]	('483',)
[1.2%]	('407',)
[1.2%]	('384',)
[1.2%]	('491',)
[1.2%]	('498',)
[1.2%]	('255',)
[1.2%]	('186',)
[1.2%]	('203',)
[1.2%]	('95',)
[1.2%]	('217', '8')
[1.2%]	('55', '368')
[1.2%]	('25', '11')
[1.2%]	('381', '368')
[1.2%]	('489', '12')
[1.2%]	('419', '9')
[1.2%]	('21', '217')
[1.2%]	('183', '368')
[1.2%]	('354', '12')
[1.2%]	('438', '8')
[1.2%]	('368', '10')
[1.2%]	('196', '477')
[1.2%]	('151', '217')
[1.2%]	('349', '368')
[1.2%]	('196', '9')
[1.2%]	('12', '319')
[1.1%]	('178',)
[1.1%]	('375',)
[1.1%]	('257',)
[1.1%]	('262',)
[1.1%]	('138',)
[1.1%]	('36',)
[1.1%]	('189',)
[1.1%]	('86',)
[1.1%]	('169',)
[1.1%]	('356',)
[1.1%]	('12', '480')
[1.1%]	('12', '460')
[1.1%]	('12', '217')
[1.1%]	('229', '12')
[1.1%]	('419', '10')
[1.1%]	('316', '12')
[1.1%]	('477', '8')
[1.1%]	('73', '5')
[1.1%]	('354', '15')
[1.1%]	('15', '368')
[1.1%]	('422', '8')
[1.1%]	('489', '11')
[1.1%]	('21', '8')
[1.1%]	('13', '12')
[1.1%]	('205', '438')
[1.1%]	('196', '438')
[1.1%]	('14', '217')
[1.1%]	('12', '9')
[1.1%]	('489', '9')
[1.1%]	('140', '112')
[1.1%]	('381', '196')
[1.1%]	('14', '145')
[1.1%]	('12', '171')
[1.1%]	('378', '12')
[1.1%]	('326', '12')
[1.1%]	('438', '9')
[1.1%]	('12', '10')
[1.1%]	('12', '283')
[1.1%]	('362', '9')
[1.1%]	('129', '11')
[1.1%]	('9', '8')
[1.1%]	('205', '12')
[1.1%]	('381', '13')
[1.1%]	('70', '12')
[1.1%]	('196', '205')
[1.1%]	('7', '120')
[1.1%]	('192', '12')
[1.1%]	('368', '161')
[1.1%]	('460', '217')
[1.1%]	('12', '112')
[1.1%]	('419', '217')
[1.1%]	('401', '12')
[1.1%]	('93', '145')
[1.1%]	('51', '12')
[1.1%]	('467', '12')
[1.1%]	('450', '8')
[1.1%]	('3', '12')
[1.0%]	('454',)
[1.0%]	('464',)
[1.0%]	('252',)
[1.0%]	('311',)
[1.0%]	('246',)
[1.0%]	('218',)
[1.0%]	('41',)
[1.0%]	('394',)
[1.0%]	('305',)
[1.0%]	('98',)
[1.0%]	('372',)
[1.0%]	('293',)
[1.0%]	('234', '326')
[1.0%]	('326', '145')
[1.0%]	('12', '118')
[1.0%]	('158', '12')
[1.0%]	('205', '145')
[1.0%]	('362', '11')
[1.0%]	('349', '9')
[1.0%]	('82', '10')
[1.0%]	('477', '145')
[1.0%]	('14', '110')
[1.0%]	('224', '368')
[1.0%]	('161', '120')
[1.0%]	('205', '368')
[1.0%]	('12', '69')
[1.0%]	('334', '477')
[1.0%]	('110', '120')
[1.0%]	('480', '10')
[1.0%]	('492', '12')
[1.0%]	('205', '7')
[1.0%]	('49', '368')
[1.0%]	('362', '8')
[1.0%]	('45', '12')
[1.0%]	('12', '427')
[1.0%]	('350', '368')
[1.0%]	('440', '12')
[1.0%]	('280', '11')
[1.0%]	('368', '239')
[1.0%]	('207', '368')
[1.0%]	('46', '12')
[1.0%]	('1', '12')
[1.0%]	('13', '120')
[1.0%]	('310', '12')
[1.0%]	('280', '368')
[1.0%]	('196', '362')
[1.0%]	('422', '12')
[1.0%]	('196', '145')
[1.0%]	('227', '9')
[1.0%]	('239', '8')
[1.0%]	('350', '9')
[1.0%]	('196', '10')
[1.0%]	('14', '120')
[1.0%]	('362', '368')
[1.0%]	('470', '12')
[1.0%]	('15', '196')
[1.0%]	('7', '8')
[1.0%]	('354', '368')
[1.0%]	('14', '12')
[1.0%]	('9', '120')
[1.0%]	('381', '15')
[1.0%]	('401', '368')
[1.0%]	('368', '217')
[1.0%]	('21', '7')
[1.0%]	('161', '9')
[1.0%]	('381', '236')
[1.0%]	('368', '480')
[1.0%]	('12', '208')
[1.0%]	('13', '368')
[1.0%]	('217', '10')
[1.0%]	('140', '239')
[1.0%]	('55', '460')
[1.0%]	('349', '12')
[1.0%]	('290', '8')
[1.0%]	('229', '239')
[1.0%]	('204', '161')
[1.0%]	('120', '11')
[1.0%]	('467', '9')
[1.0%]	('349', '120')
[1.0%]	('334', '283')
[1.0%]	('368', '300')
[1.0%]	('15', '145')
[1.0%]	('82', '12')
[1.0%]	('112', '217')
