[2417]
[16.8%]	('12',)
[1.3%]	('12', '300')
[1.3%]	('8', '354')
[1.3%]	('8', '43')
[1.3%]	('145', '239')
[1.3%]	('12', '183')
[1.3%]	('362', '12')
[1.3%]	('151', '205')
[1.3%]	('112', '368')
[1.3%]	('8', '145')
[1.3%]	('120', '494')
[1.3%]	('73', '368')
[1.3%]	('236', '368')
[1.3%]	('8', '196')
[1.3%]	('438', '12')
[1.3%]	('12', '71')
[1.3%]	('196', '217')
[1.3%]	('12', '43')
[1.3%]	('21', '368')
[1.2%]	('254',)
[1.2%]	('491',)
[1.2%]	('203',)
[1.2%]	('230',)
[1.2%]	('255',)
[1.2%]	('241',)
[1.2%]	('186',)
[1.2%]	('498',)
[1.2%]	('483',)
[1.2%]	('469',)
[1.2%]	('407',)
[1.2%]	('95',)
[1.2%]	('408',)
[1.2%]	('384',)
[1.2%]	('432',)
[1.2%]	('482',)
[1.2%]	('217', '21')
[1.2%]	('183', '368')
[1.2%]	('12', '489')
[1.2%]	('25', '11')
[1.2%]	('8', '217')
[1.2%]	('12', '354')
[1.2%]	('10', '368')
[1.2%]	('349', '368')
[1.2%]	('151', '217')
[1.2%]	('8', '438')
[1.2%]	('381', '368')
[1.2%]	('55', '368')
[1.2%]	('319', '12')
[1.2%]	('9', '419')
[1.2%]	('477', '196')
[1.2%]	('196', '9')
[1.1%]	('138',)
[1.1%]	('262',)
[1.1%]	('189',)
[1.1%]	('375',)
[1.1%]	('86',)
[1.1%]	('178',)
[1.1%]	('36',)
[1.1%]	('356',)
[1.1%]	('257',)
[1.1%]	('169',)
[1.1%]	('8', '450')
[1.1%]	('381', '13')
[1.1%]	('10', '419')
[1.1%]	('196', '381')
[1.1%]	('9', '489')
[1.1%]	('112', '12')
[1.1%]	('368', '15')
[1.1%]	('129', '11')
[1.1%]	('73', '5')
[1.1%]	('14', '145')
[1.1%]	('217', '460')
[1.1%]	('12', '9')
[1.1%]	('196', '205')
[1.1%]	('438', '9')
[1.1%]	('8', '477')
[1.1%]	('362', '9')
[1.1%]	('12', '3')
[1.1%]	('12', '13')
[1.1%]	('12', '217')
[1.1%]	('217', '419')
[1.1%]	('12', '401')
[1.1%]	('326', '12')
[1.1%]	('12', '51')
[1.1%]	('161', '368')
[1.1%]	('8', '422')
[1.1%]	('438', '196')
[1.1%]	('171', '12')
[1.1%]	('8', '9')
[1.1%]	('12', '283')
[1.1%]	('12', '205')
[1.1%]	('8', '21')
[1.1%]	('438', '205')
[1.1%]	('192', '12')
[1.1%]	('12', '10')
[1.1%]	('11', '489')
[1.1%]	('12', '229')
[1.1%]	('12', '70')
[1.1%]	('12', '480')
[1.1%]	('12', '316')
[1.1%]	('7', '120')
[1.1%]	('12', '378')
[1.1%]	('12', '467')
[1.1%]	('145', '93')
[1.1%]	('12', '460')
[1.1%]	('14', '217')
[1.1%]	('354', '15')
[1.1%]	('112', '140')
[1.0%]	('311',)
[1.0%]	('372',)
[1.0%]	('454',)
[1.0%]	('464',)
[1.0%]	('394',)
[1.0%]	('293',)
[1.0%]	('98',)
[1.0%]	('305',)
[1.0%]	('218',)
[1.0%]	('41',)
[1.0%]	('246',)
[1.0%]	('252',)
[1.0%]	('196', '15')
[1.0%]	('14', '120')
[1.0%]	('82', '10')
[1.0%]	('350', '368')
[1.0%]	('381', '236')
[1.0%]	('82', '12')
[1.0%]	('204', '161')
[1.0%]	('362', '11')
[1.0%]	('326', '145')
[1.0%]	('161', '120')
[1.0%]	('12', '69')
[1.0%]	('120', '9')
[1.0%]	('112', '217')
[1.0%]	('334', '283')
[1.0%]	('217', '368')
[1.0%]	('8', '290')
[1.0%]	('46', '12')
[1.0%]	('14', '110')
[1.0%]	('470', '12')
[1.0%]	('9', '227')
[1.0%]	('8', '7')
[1.0%]	('422', '12')
[1.0%]	('205', '368')
[1.0%]	('145', '15')
[1.0%]	('12', '208')
[1.0%]	('362', '368')
[1.0%]	('12', '310')
[1.0%]	('120', '13')
[1.0%]	('55', '460')
[1.0%]	('477', '145')
[1.0%]	('229', '239')
[1.0%]	('467', '9')
[1.0%]	('196', '10')
[1.0%]	('12', '440')
[1.0%]	('300', '368')
[1.0%]	('362', '196')
[1.0%]	('207', '368')
[1.0%]	('12', '1')
[1.0%]	('12', '492')
[1.0%]	('381', '15')
[1.0%]	('12', '118')
[1.0%]	('7', '205')
[1.0%]	('224', '368')
[1.0%]	('217', '10')
[1.0%]	('7', '21')
[1.0%]	('158', '12')
[1.0%]	('161', '9')
[1.0%]	('480', '368')
[1.0%]	('8', '239')
[1.0%]	('10', '480')
[1.0%]	('12', '45')
[1.0%]	('280', '368')
[1.0%]	('205', '145')
[1.0%]	('12', '14')
[1.0%]	('368', '401')
[1.0%]	('12', '427')
[1.0%]	('11', '120')
[1.0%]	('326', '234')
[1.0%]	('196', '145')
[1.0%]	('49', '368')
[1.0%]	('140', '239')
[1.0%]	('354', '368')
[1.0%]	('350', '9')
[1.0%]	('11', '280')
[1.0%]	('8', '362')
[1.0%]	('368', '239')
[1.0%]	('12', '349')
[1.0%]	('13', '368')
[1.0%]	('477', '334')
[1.0%]	('110', '120')
[1.0%]	('349', '9')
[1.0%]	('120', '349')
[0.9%]	('261',)
[0.9%]	('396',)
[0.9%]	('40',)
[0.9%]	('476',)
[0.9%]	('286',)
[0.9%]	('327',)
[0.9%]	('314',)
[0.9%]	('76',)
[0.9%]	('212',)
[0.9%]	('209',)
[0.9%]	('287',)
[0.9%]	('441',)
[0.9%]	('12', '129')
[0.9%]	('140', '9')
[0.9%]	('460', '401')
[0.9%]	('7', '354')
[0.9%]	('326', '205')
[0.9%]	('10', '334')
[0.9%]	('12', '110')
[0.9%]	('8', '419')
[0.9%]	('71', '15')
[0.9%]	('14', '93')
[0.9%]	('12', '216')
[0.9%]	('55', '10')
[0.9%]	('268', '112')
[0.9%]	('12', '161')
[0.9%]	('368', '419')
[0.9%]	('12', '140')
[0.9%]	('280', '161')
[0.9%]	('274', '368')
[0.9%]	('45', '5')
[0.9%]	('11', '401')
[0.9%]	('8', '205')
[0.9%]	('362', '381')
[0.9%]	('12', '15')
[0.9%]	('460', '368')
[0.9%]	('159', '120')
[0.9%]	('11', '480')
[0.9%]	('259', '73')
[0.9%]	('12', '348')
[0.9%]	('197', '120')
[0.9%]	('12', '159')
[0.9%]	('8', '494')
[0.9%]	('12', '443')
[0.9%]	('120', '343')
[0.9%]	('12', '2')
[0.9%]	('112', '14')
[0.9%]	('11', '343')
[0.9%]	('9', '239')
[0.9%]	('112', '381')
[0.9%]	('7', '151')
[0.9%]	('279', '14')
[0.9%]	('217', '120')
[0.9%]	('334', '145')
[0.9%]	('145', '322')
[0.9%]	('183', '234')
[0.9%]	('8', '112')
[0.9%]	('275', '419')
[0.9%]	('17', '196')
[0.9%]	('477', '480')
[0.9%]	('470', '140')
[0.9%]	('205', '9')
[0.9%]	('14', '280')
[0.9%]	('422', '9')
[0.9%]	('11', '283')
[0.9%]	('12', '204')
[0.9%]	('12', '89')
[0.9%]	('12', '26')
[0.9%]	('14', '73')
[0.9%]	('8', '401')
[0.9%]	('14', '494')
[0.9%]	('326', '45')
[0.9%]	('8', '13')
[0.9%]	('422', '196')
[0.9%]	('151', '145')
[0.9%]	('8', '326')
[0.9%]	('11', '69')
[0.9%]	('268', '460')
[0.9%]	('12', '494')
[0.9%]	('217', '354')
[0.9%]	('362', '477')
[0.9%]	('494', '368')
[0.9%]	('17', '45')
[0.9%]	('8', '11')
[0.9%]	('294', '55')
[0.9%]	('438', '151')
[0.9%]	('7', '12')
[0.9%]	('21', '9')
[0.9%]	('116', '196')
[0.9%]	('43', '13')
[0.9%]	('438', '381')
[0.9%]	('294', '12')
[0.9%]	('362', '489')
[0.9%]	('470', '5')
[0.9%]	('494', '489')
[0.9%]	('31', '368')
[0.8%]	('423',)
[0.8%]	('167',)
[0.8%]	('74',)
[0.8%]	('67',)
[0.8%]	('194',)
[0.8%]	('374',)
[0.8%]	('367',)
[0.8%]	('42',)
[0.8%]	('288',)
[0.8%]	('376',)
[0.8%]	('369',)
[0.8%]	('30',)
[0.8%]	('79',)
[0.8%]	('11', '110')
[0.8%]	('296', '239')
[0.8%]	('6', '145')
[0.8%]	('450', '9')
[0.8%]	('470', '422')
[0.8%]	('470', '145')
[0.8%]	('11', '93')
[0.8%]	('6', '419')
[0.8%]	('6', '161')
[0.8%]	('100', '368')
[0.8%]	('172', '12')
[0.8%]	('73', '9')
[0.8%]	('171', '8')
[0.8%]	('112', '9')
[0.8%]	('266', '480')
[0.8%]	('97', '11')
[0.8%]	('334', '13')
[0.8%]	('43', '354')
[0.8%]	('279', '368')
[0.8%]	('381', '9')
[0.8%]	('460', '13')
[0.8%]	('8', '55')
[0.8%]	('75', '334')
[0.8%]	('12', '346')
[0.8%]	('12', '487')
[0.8%]	('97', '14')
[0.8%]	('14', '460')
[0.8%]	('8', '140')
[0.8%]	('197', '3')
[0.8%]	('300', '13')
[0.8%]	('12', '100')
[0.8%]	('477', '217')
[0.8%]	('8', '161')
[0.8%]	('11', '494')
[0.8%]	('276', '368')
[0.8%]	('438', '470')
[0.8%]	('489', '13')
[0.8%]	('422', '489')
[0.8%]	('280', '120')
[0.8%]	('438', '145')
[0.8%]	('236', '419')
[0.8%]	('140', '368')
[0.8%]	('12', '419')
[0.8%]	('130', '15')
[0.8%]	('307', '110')
[0.8%]	('11', '154')
[0.8%]	('25', '13')
[0.8%]	('294', '10')
[0.8%]	('183', '236')
[0.8%]	('120', '401')
[0.8%]	('477', '120')
[0.8%]	('224', '11')
[0.8%]	('31', '161')
[0.8%]	('11', '354')
[0.8%]	('151', '349')
[0.8%]	('12', '177')
[0.8%]	('438', '14')
[0.8%]	('145', '460')
[0.8%]	('350', '11')
[0.8%]	('204', '11')
[0.8%]	('9', '401')
[0.8%]	('205', '480')
[0.8%]	('75', '422')
[0.8%]	('438', '175')
[0.8%]	('145', '9')
[0.8%]	('8', '381')
[0.8%]	('145', '489')
[0.8%]	('161', '10')
[0.8%]	('145', '427')
[0.8%]	('275', '217')
[0.8%]	('362', '72')
[0.8%]	('115', '368')
[0.8%]	('12', '274')
[0.8%]	('438', '13')
[0.8%]	('8', '73')
[0.8%]	('140', '334')
[0.8%]	('8', '470')
[0.8%]	('494', '10')
[0.8%]	('8', '192')
[0.8%]	('100', '460')
[0.8%]	('112', '280')
[0.8%]	('55', '145')
[0.8%]	('120', '10')
[0.8%]	('8', '154')
[0.8%]	('7', '401')
[0.8%]	('21', '354')
[0.8%]	('450', '368')
[0.8%]	('11', '196')
[0.8%]	('14', '205')
[0.8%]	('8', '349')
[0.8%]	('413', '9')
[0.8%]	('14', '45')
[0.8%]	('12', '296')
[0.8%]	('11', '5')
[0.8%]	('8', '120')
[0.8%]	('12', '111')
[0.8%]	('73', '419')
[0.8%]	('183', '10')
[0.8%]	('217', '161')
[0.8%]	('326', '129')
[0.8%]	('110', '93')
[0.8%]	('8', '72')
[0.8%]	('438', '368')
[0.8%]	('459', '12')
[0.8%]	('85', '120')
[0.8%]	('12', '472')
[0.8%]	('11', '419')
[0.8%]	('205', '239')
[0.8%]	('96', '368')
[0.8%]	('320', '381')
[0.8%]	('53', '151')
[0.8%]	('73', '460')
[0.8%]	('422', '368')
[0.8%]	('3', '368')
[0.8%]	('321', '85')
[0.8%]	('110', '145')
[0.8%]	('422', '21')
[0.8%]	('326', '13')
[0.8%]	('158', '13')
[0.8%]	('450', '10')
[0.8%]	('51', '11')
[0.8%]	('85', '494')
[0.8%]	('366', '368')
[0.8%]	('75', '368')
[0.8%]	('11', '239')
[0.8%]	('9', '322')
[0.8%]	('197', '239')
[0.8%]	('207', '11')
[0.8%]	('12', '236')
[0.8%]	('12', '25')
[0.8%]	('39', '12')
[0.8%]	('438', '334')
[0.8%]	('175', '283')
[0.8%]	('11', '217')
[0.8%]	('11', '145')
[0.8%]	('49', '489', '368')
[0.7%]	('223',)
[0.7%]	('91',)
[0.7%]	('24',)
[0.7%]	('426',)
[0.7%]	('462',)
[0.7%]	('342',)
[0.7%]	('22',)
[0.7%]	('406',)
[0.7%]	('289',)
[0.7%]	('458',)
[0.7%]	('206',)
[0.7%]	('418',)
[0.7%]	('393',)
[0.7%]	('182',)
[0.7%]	('121',)
[0.7%]	('437',)
[0.7%]	('267',)
[0.7%]	('256',)
[0.7%]	('475',)
[0.7%]	('144',)
[0.7%]	('269',)
[0.7%]	('202',)
[0.7%]	('222',)
[0.7%]	('323',)
[0.7%]	('273',)
[0.7%]	('43', '9')
[0.7%]	('411', '14')
[0.7%]	('54', '368')
[0.7%]	('55', '239')
[0.7%]	('8', '27')
[0.7%]	('151', '13')
[0.7%]	('116', '13')
[0.7%]	('161', '239')
[0.7%]	('11', '208')
[0.7%]	('362', '16')
[0.7%]	('449', '15')
[0.7%]	('294', '334')
[0.7%]	('11', '161')
[0.7%]	('197', '205')
[0.7%]	('158', '275')
[0.7%]	('279', '13')
[0.7%]	('10', '93')
[0.7%]	('205', '15')
[0.7%]	('8', '5')
[0.7%]	('125', '368')
[0.7%]	('11', '405')
[0.7%]	('8', '487')
[0.7%]	('55', '15')
[0.7%]	('239', '401')
[0.7%]	('352', '368')
[0.7%]	('362', '283')
[0.7%]	('14', '151')
[0.7%]	('427', '5')
[0.7%]	('205', '440')
[0.7%]	('45', '13')
[0.7%]	('120', '489')
[0.7%]	('10', '72')
[0.7%]	('2', '11')
[0.7%]	('8', '227')
[0.7%]	('467', '196')
[0.7%]	('8', '69')
[0.7%]	('112', '401')
[0.7%]	('8', '39')
[0.7%]	('276', '196')
[0.7%]	('6', '140')
[0.7%]	('381', '401')
[0.7%]	('422', '43')
[0.7%]	('8', '177')
[0.7%]	('151', '16')
[0.7%]	('12', '180')
[0.7%]	('110', '381')
[0.7%]	('279', '129')
[0.7%]	('227', '368')
[0.7%]	('12', '197')
[0.7%]	('93', '368')
[0.7%]	('111', '334')
[0.7%]	('438', '290')
[0.7%]	('7', '177')
[0.7%]	('75', '161')
[0.7%]	('350', '14')
[0.7%]	('13', '239')
[0.7%]	('120', '239')
[0.7%]	('192', '368')
[0.7%]	('381', '5')
[0.7%]	('12', '339')
[0.7%]	('12', '450')
[0.7%]	('140', '489')
[0.7%]	('145', '480')
[0.7%]	('71', '368')
[0.7%]	('151', '196')
[0.7%]	('280', '217')
[0.7%]	('438', '354')
[0.7%]	('43', '16')
[0.7%]	('112', '236')
[0.7%]	('422', '239')
[0.7%]	('73', '151')
[0.7%]	('350', '362')
[0.7%]	('236', '15')
[0.7%]	('350', '8')
[0.7%]	('4', '368')
[0.7%]	('93', '283')
[0.7%]	('8', '31')
[0.7%]	('27', '12')
[0.7%]	('8', '489')
[0.7%]	('103', '12')
[0.7%]	('217', '352')
[0.7%]	('55', '11')
[0.7%]	('12', '275')
[0.7%]	('3', '120')
[0.7%]	('130', '151')
[0.7%]	('381', '239')
[0.7%]	('116', '368')
[0.7%]	('470', '15')
[0.7%]	('205', '13')
[0.7%]	('438', '43')
[0.7%]	('43', '196')
[0.7%]	('7', '489')
[0.7%]	('204', '368')
[0.7%]	('7', '368')
[0.7%]	('236', '13')
[0.7%]	('196', '45')
[0.7%]	('350', '145')
[0.7%]	('427', '13')
[0.7%]	('129', '494')
[0.7%]	('10', '349')
[0.7%]	('112', '11')
[0.7%]	('276', '70')
[0.7%]	('12', '198')
[0.7%]	('460', '5')
[0.7%]	('422', '14')
[0.7%]	('217', '72')
[0.7%]	('183', '419')
[0.7%]	('100', '120')
[0.7%]	('224', '9')
[0.7%]	('12', '403')
[0.7%]	('172', '368')
[0.7%]	('43', '368')
[0.7%]	('12', '322')
[0.7%]	('12', '93')
[0.7%]	('234', '419')
[0.7%]	('11', '296')
[0.7%]	('421', '130')
[0.7%]	('140', '349')
[0.7%]	('12', '343')
[0.7%]	('326', '15')
[0.7%]	('10', '460')
[0.7%]	('197', '145')
[0.7%]	('217', '335')
[0.7%]	('373', '12')
[0.7%]	('449', '120')
[0.7%]	('12', '239')
[0.7%]	('31', '460')
[0.7%]	('307', '12')
[0.7%]	('11', '236')
[0.7%]	('11', '395')
[0.7%]	('461', '9')
[0.7%]	('326', '368')
[0.7%]	('350', '12')
[0.7%]	('326', '489')
[0.7%]	('421', '368')
[0.7%]	('8', '307')
[0.7%]	('217', '145')
[0.7%]	('55', '43')
[0.7%]	('140', '419')
[0.7%]	('208', '9')
[0.7%]	('43', '145')
[0.7%]	('12', '259')
[0.7%]	('75', '477')
[0.7%]	('8', '183')
[0.7%]	('12', '16')
[0.7%]	('9', '72')
[0.7%]	('217', '205')
[0.7%]	('326', '10')
[0.7%]	('8', '294')
[0.7%]	('377', '120')
[0.7%]	('151', '300')
[0.7%]	('82', '9')
[0.7%]	('472', '477')
[0.7%]	('227', '489')
[0.7%]	('11', '229')
[0.7%]	('12', '125')
[0.7%]	('11', '352')
[0.7%]	('281', '368')
[0.7%]	('326', '7')
[0.7%]	('120', '93')
[0.7%]	('12', '397')
[0.7%]	('362', '419')
[0.7%]	('31', '14')
[0.7%]	('326', '14')
[0.7%]	('21', '401')
[0.7%]	('25', '368')
[0.7%]	('438', '72')
[0.7%]	('55', '151')
[0.7%]	('69', '15')
[0.7%]	('438', '7')
[0.7%]	('368', '5')
[0.7%]	('326', '196')
[0.7%]	('8', '130')
[0.7%]	('13', '283')
[0.7%]	('11', '140')
[0.7%]	('275', '11')
[0.7%]	('362', '197')
[0.7%]	('8', '102')
[0.7%]	('467', '161')
[0.7%]	('72', '401')
[0.7%]	('494', '45')
[0.7%]	('12', '258')
[0.7%]	('422', '13')
[0.7%]	('477', '343')
[0.7%]	('8', '2')
[0.7%]	('350', '477')
[0.7%]	('45', '15')
[0.7%]	('438', '217')
[0.7%]	('8', '328')
[0.7%]	('472', '10')
[0.7%]	('474', '368')
[0.7%]	('7', '494')
[0.7%]	('300', '236')
[0.7%]	('280', '401')
[0.7%]	('266', '489')
[0.7%]	('334', '15')
[0.7%]	('16', '239')
[0.7%]	('450', '16')
[0.7%]	('7', '283')
[0.7%]	('477', '15')
[0.7%]	('162', '9')
[0.7%]	('128', '9')
[0.7%]	('6', '239')
[0.7%]	('279', '25')
[0.7%]	('145', '16')
[0.7%]	('321', '217')
[0.7%]	('158', '368')
[0.7%]	('140', '15')
[0.7%]	('415', '14')
[0.7%]	('39', '368')
[0.7%]	('120', '72')
[0.7%]	('196', '120')
[0.7%]	('12', '5')
[0.7%]	('276', '381')
[0.7%]	('120', '45')
[0.7%]	('75', '12')
[0.7%]	('3', '10')
[0.7%]	('326', '3')
[0.7%]	('31', '334')
[0.7%]	('53', '322')
[0.7%]	('438', '349')
[0.7%]	('362', '205')
[0.7%]	('12', '72')
[0.7%]	('7', '239')
[0.7%]	('366', '236')
[0.7%]	('217', '322')
[0.7%]	('296', '13')
[0.7%]	('373', '326')
[0.7%]	('145', '274')
[0.7%]	('171', '9')
[0.7%]	('276', '130')
[0.7%]	('145', '45')
[0.7%]	('10', '401')
[0.7%]	('242', '10')
[0.7%]	('31', '477')
[0.7%]	('7', '477')
[0.7%]	('362', '145')
[0.7%]	('54', '9')
[0.7%]	('82', '368')
[0.7%]	('11', '43')
[0.7%]	('7', '196')
[0.7%]	('449', '145')
[0.7%]	('350', '196')
[0.7%]	('381', '354')
[0.7%]	('73', '343')
[0.7%]	('151', '9')
[0.7%]	('154', '217')
[0.7%]	('2', '217')
[0.7%]	('450', '161')
[0.7%]	('494', '9')
[0.7%]	('11', '72')
[0.7%]	('405', '15')
[0.7%]	('175', '9')
[0.7%]	('413', '11')
[0.7%]	('11', '443')
[0.7%]	('208', '10')
[0.7%]	('307', '368')
[0.7%]	('12', '385')
[0.7%]	('8', '75')
[0.7%]	('120', '145')
[0.7%]	('43', '198')
[0.7%]	('449', '334')
[0.7%]	('9', '460')
[0.7%]	('2', '229')
[0.7%]	('487', '460')
[0.7%]	('8', '110')
[0.7%]	('460', '489')
[0.7%]	('11', '477')
[0.7%]	('116', '283')
[0.7%]	('377', '73')
[0.7%]	('477', '10')
[0.7%]	('229', '427')
[0.7%]	('14', '381')
[0.7%]	('8', '274')
[0.7%]	('205', '419')
[0.7%]	('12', '489', '368')
[0.6%]	('44',)
[0.6%]	('34',)
[0.6%]	('358',)
[0.6%]	('137',)
[0.6%]	('237',)
[0.6%]	('77',)
