[986]
[13.7%]	('8',)
[0.6%]	('480', '8')
[0.6%]	('438', '489')
[0.6%]	('368', '474')
[0.6%]	('450', '15')
[0.6%]	('283', '11')
[0.6%]	('12', '343')
[0.6%]	('10', '239')
[0.6%]	('140', '217')
[0.6%]	('14', '470')
[0.6%]	('443', '8')
[0.6%]	('21', '9')
[0.6%]	('18', '368')
[0.6%]	('548', '217')
[0.6%]	('218',)
[0.6%]	('529', '427')
[0.6%]	('182',)
[0.6%]	('334', '8')
[0.6%]	('120', '15')
[0.6%]	('10', '266')
[0.6%]	('161', '8')
[0.6%]	('450', '489')
[0.5%]	('10', '55')
[0.5%]	('145', '21')
[0.5%]	('12', '593')
[0.5%]	('529', '322')
[0.5%]	('14', '510')
[0.5%]	('229', '8')
[0.5%]	('4', '368')
[0.5%]	('368', '472')
[0.5%]	('152',)
[0.5%]	('296', '8')
[0.5%]	('115', '217')
[0.5%]	('120', '205')
[0.5%]	('23',)
[0.5%]	('120', '7')
[0.5%]	('368', '443')
[0.5%]	('10', '296')
[0.5%]	('368', '540')
[0.5%]	('110', '21')
[0.5%]	('21', '13')
[0.5%]	('222',)
[0.5%]	('381', '9')
[0.5%]	('296', '368')
[0.5%]	('510', '15')
[0.5%]	('259', '12')
[0.5%]	('18', '529')
[0.5%]	('183', '368')
[0.5%]	('326', '13')
[0.5%]	('140', '11')
[0.5%]	('529', '294')
[0.5%]	('354', '11')
[0.5%]	('151', '450')
[0.5%]	('556',)
[0.5%]	('10', '279')
[0.5%]	('529', '561')
[0.5%]	('368', '275')
[0.5%]	('279', '13')
[0.5%]	('381', '217')
[0.5%]	('275', '217')
[0.5%]	('373', '477')
[0.5%]	('73', '205')
[0.5%]	('326', '9')
[0.5%]	('548', '9')
[0.5%]	('529', '196')
[0.5%]	('15', '477')
[0.5%]	('489', '9')
[0.5%]	('529', '443')
[0.5%]	('8', '578')
[0.5%]	('239', '14')
[0.5%]	('204', '326')
[0.5%]	('71', '11')
[0.5%]	('368', '196')
[0.5%]	('12', '227')
[0.5%]	('72', '145')
[0.5%]	('466',)
[0.5%]	('196', '8')
[0.5%]	('71', '217')
[0.5%]	('275', '205')
[0.5%]	('177', '217')
[0.5%]	('110', '280')
[0.5%]	('11', '460')
[0.5%]	('494', '529')
[0.5%]	('10', '443')
[0.5%]	('167',)
[0.5%]	('409',)
[0.5%]	('480', '11')
[0.5%]	('145', '419')
[0.5%]	('373', '217')
[0.5%]	('43', '368')
[0.5%]	('71', '8')
[0.5%]	('368', '129')
[0.5%]	('72', '73')
[0.5%]	('70', '368')
[0.5%]	('368', '467')
[0.5%]	('450', '9')
[0.5%]	('529', '54')
[0.5%]	('326', '21')
[0.5%]	('438', '236')
[0.5%]	('10', '183')
[0.5%]	('438', '354')
[0.5%]	('529', '16')
[0.5%]	('205', '15')
[0.5%]	('266', '12')
[0.5%]	('593', '8')
[0.5%]	('529', '480')
[0.5%]	('12', '523')
[0.5%]	('548', '470')
[0.5%]	('326', '15')
[0.5%]	('12', '294')
[0.5%]	('529', '75')
[0.5%]	('474', '8')
[0.5%]	('10', '93')
[0.5%]	('236', '11')
[0.5%]	('145', '489')
[0.5%]	('368', '175')
[0.5%]	('145', '474')
[0.5%]	('276', '8')
[0.5%]	('388',)
[0.5%]	('140', '9')
[0.5%]	('110', '205')
[0.5%]	('183', '8')
[0.5%]	('343', '368')
[0.5%]	('151', '11')
[0.5%]	('54', '368')
[0.5%]	('73', '373')
[0.5%]	('205', '477')
[0.5%]	('10', '43')
[0.5%]	('368', '541')
[0.5%]	('145', '510')
[0.5%]	('405', '12')
[0.5%]	('196', '11')
[0.5%]	('597', '326')
[0.5%]	('541', '8')
[0.5%]	('145', '110')
[0.5%]	('529', '151')
[0.5%]	('45', '8')
[0.5%]	('368', '523')
[0.5%]	('14', '489')
[0.5%]	('405', '368')
[0.5%]	('56',)
[0.5%]	('282',)
[0.5%]	('12', '159')
[0.5%]	('550', '10')
[0.5%]	('529', '125')
[0.5%]	('12', '55')
[0.5%]	('548', '13')
[0.5%]	('362', '9')
[0.5%]	('529', '472')
[0.5%]	('450', '217')
[0.5%]	('73', '510')
[0.5%]	('10', '70')
[0.5%]	('9', '477')
[0.5%]	('229', '11')
[0.5%]	('10', '354')
[0.5%]	('77',)
[0.5%]	('331',)
[0.5%]	('529', '422')
[0.5%]	('12', '125')
[0.5%]	('11', '8')
[0.5%]	('177', '13')
[0.5%]	('529', '4')
[0.5%]	('597', '140')
[0.5%]	('229', '217')
[0.5%]	('120', '419')
[0.5%]	('73', '15')
[0.5%]	('73', '14')
[0.5%]	('259', '8')
[0.5%]	('368', '471')
[0.5%]	('10', '227')
[0.5%]	('529', '177')
[0.5%]	('427', '217')
[0.5%]	('427', '8')
[0.5%]	('377', '450')
[0.5%]	('540', '8')
[0.5%]	('12', '422')
[0.5%]	('362', '13')
[0.5%]	('12', '440')
[0.5%]	('529', '71')
[0.5%]	('12', '11')
[0.5%]	('198', '12')
[0.5%]	('12', '69')
[0.5%]	('529', '129')
[0.5%]	('368', '334')
[0.5%]	('12', '111')
[0.5%]	('204', '217')
[0.5%]	('305',)
[0.5%]	('145', '239')
[0.5%]	('177', '9')
[0.5%]	('381', '13')
[0.5%]	('529', '522')
[0.5%]	('373', '13')
[0.5%]	('529', '229')
[0.5%]	('12', '14')
[0.5%]	('11', '541')
[0.5%]	('548', '177')
[0.5%]	('529', '17')
[0.5%]	('259', '368')
[0.5%]	('283', '597')
[0.5%]	('217', '489')
[0.5%]	('362', '470')
