[6149]
[13.7%]	('8',)
[0.6%]	('489', '438')
[0.6%]	('8', '480')
[0.6%]	('368', '474')
[0.6%]	('283', '11')
[0.6%]	('15', '450')
[0.6%]	('239', '10')
[0.6%]	('12', '343')
[0.6%]	('140', '217')
[0.6%]	('548', '217')
[0.6%]	('443', '8')
[0.6%]	('18', '368')
[0.6%]	('21', '9')
[0.6%]	('14', '470')
[0.6%]	('218',)
[0.6%]	('529', '427')
[0.6%]	('182',)
[0.6%]	('8', '334')
[0.6%]	('15', '120')
[0.6%]	('266', '10')
[0.6%]	('161', '8')
[0.6%]	('489', '450')
[0.5%]	('21', '145')
[0.5%]	('55', '10')
[0.5%]	('8', '229')
[0.5%]	('322', '529')
[0.5%]	('12', '593')
[0.5%]	('14', '510')
[0.5%]	('4', '368')
[0.5%]	('472', '368')
[0.5%]	('152',)
[0.5%]	('205', '120')
[0.5%]	('115', '217')
[0.5%]	('8', '296')
[0.5%]	('23',)
[0.5%]	('443', '368')
[0.5%]	('120', '7')
[0.5%]	('10', '296')
[0.5%]	('540', '368')
[0.5%]	('21', '13')
[0.5%]	('110', '21')
[0.5%]	('222',)
[0.5%]	('9', '381')
[0.5%]	('368', '296')
[0.5%]	('15', '510')
[0.5%]	('12', '259')
[0.5%]	('368', '183')
[0.5%]	('18', '529')
[0.5%]	('326', '13')
[0.5%]	('140', '11')
[0.5%]	('294', '529')
[0.5%]	('11', '354')
[0.5%]	('151', '450')
[0.5%]	('556',)
[0.5%]	('10', '279')
[0.5%]	('13', '279')
[0.5%]	('561', '529')
[0.5%]	('368', '275')
[0.5%]	('217', '275')
[0.5%]	('381', '217')
[0.5%]	('373', '477')
[0.5%]	('9', '326')
[0.5%]	('205', '73')
[0.5%]	('548', '9')
[0.5%]	('15', '477')
[0.5%]	('196', '529')
[0.5%]	('204', '326')
[0.5%]	('489', '9')
[0.5%]	('239', '14')
[0.5%]	('8', '578')
[0.5%]	('443', '529')
[0.5%]	('71', '11')
[0.5%]	('196', '368')
[0.5%]	('227', '12')
[0.5%]	('145', '72')
[0.5%]	('466',)
[0.5%]	('196', '8')
[0.5%]	('71', '217')
[0.5%]	('205', '275')
[0.5%]	('177', '217')
[0.5%]	('110', '280')
[0.5%]	('529', '494')
[0.5%]	('11', '460')
[0.5%]	('443', '10')
[0.5%]	('167',)
[0.5%]	('409',)
[0.5%]	('145', '419')
[0.5%]	('11', '480')
[0.5%]	('373', '217')
[0.5%]	('71', '8')
[0.5%]	('368', '43')
[0.5%]	('73', '72')
[0.5%]	('368', '467')
[0.5%]	('129', '368')
[0.5%]	('368', '70')
[0.5%]	('9', '450')
[0.5%]	('21', '326')
[0.5%]	('54', '529')
[0.5%]	('16', '529')
[0.5%]	('183', '10')
[0.5%]	('236', '438')
[0.5%]	('438', '354')
[0.5%]	('15', '205')
[0.5%]	('529', '480')
[0.5%]	('12', '266')
[0.5%]	('8', '593')
[0.5%]	('12', '523')
[0.5%]	('12', '294')
[0.5%]	('15', '326')
[0.5%]	('474', '8')
[0.5%]	('529', '75')
[0.5%]	('548', '470')
[0.5%]	('93', '10')
[0.5%]	('145', '474')
[0.5%]	('489', '145')
[0.5%]	('236', '11')
[0.5%]	('276', '8')
[0.5%]	('368', '175')
[0.5%]	('388',)
[0.5%]	('110', '205')
[0.5%]	('140', '9')
[0.5%]	('183', '8')
[0.5%]	('151', '11')
[0.5%]	('368', '343')
[0.5%]	('73', '373')
[0.5%]	('368', '541')
[0.5%]	('145', '510')
[0.5%]	('54', '368')
[0.5%]	('205', '477')
[0.5%]	('43', '10')
[0.5%]	('405', '12')
[0.5%]	('151', '529')
[0.5%]	('110', '145')
[0.5%]	('45', '8')
[0.5%]	('8', '541')
[0.5%]	('326', '597')
[0.5%]	('196', '11')
[0.5%]	('523', '368')
[0.5%]	('489', '14')
[0.5%]	('405', '368')
[0.5%]	('282',)
[0.5%]	('56',)
[0.5%]	('159', '12')
[0.5%]	('550', '10')
[0.5%]	('362', '9')
[0.5%]	('125', '529')
[0.5%]	('548', '13')
[0.5%]	('472', '529')
[0.5%]	('55', '12')
[0.5%]	('510', '73')
[0.5%]	('10', '70')
[0.5%]	('217', '450')
[0.5%]	('10', '354')
[0.5%]	('11', '229')
[0.5%]	('9', '477')
[0.5%]	('331',)
[0.5%]	('77',)
[0.5%]	('177', '13')
[0.5%]	('422', '529')
[0.5%]	('11', '8')
[0.5%]	('125', '12')
[0.5%]	('140', '597')
[0.5%]	('4', '529')
[0.5%]	('120', '419')
[0.5%]	('229', '217')
[0.5%]	('227', '10')
[0.5%]	('471', '368')
[0.5%]	('14', '73')
[0.5%]	('259', '8')
[0.5%]	('15', '73')
[0.5%]	('427', '8')
[0.5%]	('427', '217')
[0.5%]	('377', '450')
[0.5%]	('529', '177')
[0.5%]	('422', '12')
[0.5%]	('540', '8')
[0.5%]	('12', '440')
[0.5%]	('362', '13')
[0.5%]	('71', '529')
[0.5%]	('69', '12')
[0.5%]	('12', '11')
[0.5%]	('129', '529')
[0.5%]	('204', '217')
[0.5%]	('368', '334')
[0.5%]	('12', '111')
[0.5%]	('12', '198')
[0.5%]	('305',)
[0.5%]	('145', '239')
[0.5%]	('9', '177')
[0.5%]	('381', '13')
[0.5%]	('17', '529')
[0.5%]	('373', '13')
[0.5%]	('11', '541')
[0.5%]	('529', '229')
[0.5%]	('548', '177')
[0.5%]	('368', '259')
[0.5%]	('529', '522')
[0.5%]	('12', '14')
[0.5%]	('283', '597')
[0.5%]	('489', '217')
[0.5%]	('362', '470')
[0.5%]	('45', '217')
[0.5%]	('104', '10')
[0.5%]	('236', '354')
[0.5%]	('561', '10')
[0.5%]	('43', '529')
[0.5%]	('419', '14')
[0.5%]	('197', '529')
[0.5%]	('116', '10')
[0.5%]	('540', '510')
[0.5%]	('489', '597')
[0.5%]	('12', '526')
[0.5%]	('129', '120')
[0.5%]	('10', '275')
[0.5%]	('334', '217')
[0.5%]	('438', '177')
[0.5%]	('548', '204')
[0.5%]	('426',)
[0.5%]	('401', '11')
[0.5%]	('12', '9')
[0.5%]	('76',)
[0.5%]	('15', '381')
[0.5%]	('419', '470')
[0.5%]	('274', '597')
[0.5%]	('529', '70')
[0.5%]	('475',)
[0.5%]	('446',)
[0.5%]	('472', '8')
[0.5%]	('205', '354')
[0.5%]	('368', '378')
[0.5%]	('509', '11')
[0.5%]	('283', '9')
[0.5%]	('11', '427')
[0.5%]	('54', '10')
[0.5%]	('71', '9')
[0.5%]	('283', '401')
[0.5%]	('470', '72')
[0.5%]	('38', '12')
[0.5%]	('31', '12')
[0.5%]	('294', '368')
[0.5%]	('15', '8')
[0.5%]	('449', '10')
[0.5%]	('204', '13')
[0.5%]	('239', '11')
[0.5%]	('385', '12')
[0.5%]	('145', '450')
[0.5%]	('120', '597')
[0.5%]	('11', '296')
[0.5%]	('55', '8')
[0.5%]	('38', '529')
[0.5%]	('15', '470')
[0.5%]	('162', '12')
[0.5%]	('236', '9')
[0.5%]	('11', '522')
[0.5%]	('368', '46')
[0.5%]	('38', '10')
[0.5%]	('12', '51')
[0.5%]	('14', '177')
[0.5%]	('242', '8')
[0.5%]	('54', '8')
[0.5%]	('9', '229')
[0.5%]	('9', '373')
[0.5%]	('145', '229')
[0.5%]	('529', '334')
[0.5%]	('97', '368')
[0.5%]	('11', '494')
[0.5%]	('151', '13')
[0.5%]	('438', '73')
[0.5%]	('509', '368')
[0.5%]	('161', '11')
[0.5%]	('10', '175')
[0.5%]	('529', '234')
[0.5%]	('529', '275')
[0.5%]	('343', '10')
[0.5%]	('140', '13')
[0.5%]	('145', '73')
