[10225]
[13.7%]	('8',)
[0.6%]	('480', '8')
[0.6%]	('489', '438')
[0.6%]	('368', '474')
[0.6%]	('11', '283')
[0.6%]	('12', '343')
[0.6%]	('10', '239')
[0.6%]	('450', '15')
[0.6%]	('140', '217')
[0.6%]	('548', '217')
[0.6%]	('14', '470')
[0.6%]	('9', '21')
[0.6%]	('368', '18')
[0.6%]	('8', '443')
[0.6%]	('218',)
[0.6%]	('529', '427')
[0.6%]	('182',)
[0.6%]	('334', '8')
[0.6%]	('120', '15')
[0.6%]	('10', '266')
[0.6%]	('489', '450')
[0.6%]	('161', '8')
[0.5%]	('10', '55')
[0.5%]	('145', '21')
[0.5%]	('322', '529')
[0.5%]	('14', '510')
[0.5%]	('229', '8')
[0.5%]	('12', '593')
[0.5%]	('368', '4')
[0.5%]	('472', '368')
[0.5%]	('152',)
[0.5%]	('296', '8')
[0.5%]	('205', '120')
[0.5%]	('115', '217')
[0.5%]	('23',)
[0.5%]	('368', '443')
[0.5%]	('7', '120')
[0.5%]	('540', '368')
[0.5%]	('296', '10')
[0.5%]	('110', '21')
[0.5%]	('13', '21')
[0.5%]	('222',)
[0.5%]	('296', '368')
[0.5%]	('381', '9')
[0.5%]	('12', '259')
[0.5%]	('510', '15')
[0.5%]	('13', '326')
[0.5%]	('368', '183')
[0.5%]	('529', '18')
[0.5%]	('11', '140')
[0.5%]	('529', '294')
[0.5%]	('151', '450')
[0.5%]	('11', '354')
[0.5%]	('556',)
[0.5%]	('561', '529')
[0.5%]	('275', '368')
[0.5%]	('10', '279')
[0.5%]	('13', '279')
[0.5%]	('275', '217')
[0.5%]	('381', '217')
[0.5%]	('477', '373')
[0.5%]	('9', '326')
[0.5%]	('205', '73')
[0.5%]	('196', '529')
[0.5%]	('477', '15')
[0.5%]	('548', '9')
[0.5%]	('578', '8')
[0.5%]	('489', '9')
[0.5%]	('14', '239')
[0.5%]	('529', '443')
[0.5%]	('204', '326')
[0.5%]	('145', '72')
[0.5%]	('196', '368')
[0.5%]	('11', '71')
[0.5%]	('12', '227')
[0.5%]	('466',)
[0.5%]	('71', '217')
[0.5%]	('196', '8')
[0.5%]	('275', '205')
[0.5%]	('217', '177')
[0.5%]	('10', '443')
[0.5%]	('280', '110')
[0.5%]	('11', '460')
[0.5%]	('529', '494')
[0.5%]	('409',)
[0.5%]	('167',)
[0.5%]	('145', '419')
[0.5%]	('373', '217')
[0.5%]	('11', '480')
[0.5%]	('71', '8')
[0.5%]	('43', '368')
[0.5%]	('368', '467')
[0.5%]	('72', '73')
[0.5%]	('368', '70')
[0.5%]	('450', '9')
[0.5%]	('129', '368')
[0.5%]	('529', '54')
[0.5%]	('326', '21')
[0.5%]	('10', '183')
[0.5%]	('236', '438')
[0.5%]	('529', '16')
[0.5%]	('354', '438')
[0.5%]	('480', '529')
[0.5%]	('12', '266')
[0.5%]	('205', '15')
[0.5%]	('593', '8')
[0.5%]	('12', '523')
[0.5%]	('8', '474')
[0.5%]	('326', '15')
[0.5%]	('75', '529')
[0.5%]	('12', '294')
[0.5%]	('548', '470')
[0.5%]	('145', '489')
[0.5%]	('93', '10')
[0.5%]	('11', '236')
[0.5%]	('175', '368')
[0.5%]	('8', '276')
[0.5%]	('145', '474')
[0.5%]	('388',)
[0.5%]	('140', '9')
[0.5%]	('205', '110')
[0.5%]	('183', '8')
[0.5%]	('11', '151')
[0.5%]	('343', '368')
[0.5%]	('10', '43')
[0.5%]	('541', '368')
[0.5%]	('54', '368')
[0.5%]	('145', '510')
[0.5%]	('73', '373')
[0.5%]	('205', '477')
[0.5%]	('45', '8')
[0.5%]	('541', '8')
[0.5%]	('12', '405')
[0.5%]	('597', '326')
[0.5%]	('145', '110')
[0.5%]	('11', '196')
[0.5%]	('529', '151')
[0.5%]	('368', '523')
[0.5%]	('405', '368')
[0.5%]	('14', '489')
[0.5%]	('282',)
[0.5%]	('56',)
[0.5%]	('159', '12')
[0.5%]	('550', '10')
[0.5%]	('362', '9')
[0.5%]	('472', '529')
[0.5%]	('12', '55')
[0.5%]	('529', '125')
[0.5%]	('13', '548')
[0.5%]	('450', '217')
[0.5%]	('510', '73')
[0.5%]	('10', '70')
[0.5%]	('10', '354')
[0.5%]	('11', '229')
[0.5%]	('9', '477')
[0.5%]	('77',)
[0.5%]	('331',)
[0.5%]	('13', '177')
[0.5%]	('12', '125')
[0.5%]	('11', '8')
[0.5%]	('529', '422')
[0.5%]	('229', '217')
[0.5%]	('419', '120')
[0.5%]	('529', '4')
[0.5%]	('140', '597')
[0.5%]	('10', '227')
[0.5%]	('368', '471')
[0.5%]	('73', '15')
[0.5%]	('259', '8')
[0.5%]	('14', '73')
[0.5%]	('529', '177')
[0.5%]	('377', '450')
[0.5%]	('8', '427')
[0.5%]	('427', '217')
[0.5%]	('540', '8')
[0.5%]	('12', '422')
[0.5%]	('12', '440')
[0.5%]	('13', '362')
[0.5%]	('71', '529')
[0.5%]	('111', '12')
[0.5%]	('198', '12')
[0.5%]	('69', '12')
[0.5%]	('129', '529')
[0.5%]	('11', '12')
[0.5%]	('368', '334')
[0.5%]	('204', '217')
[0.5%]	('305',)
[0.5%]	('9', '177')
[0.5%]	('13', '381')
[0.5%]	('145', '239')
[0.5%]	('13', '373')
[0.5%]	('529', '229')
[0.5%]	('529', '17')
[0.5%]	('11', '541')
[0.5%]	('12', '14')
[0.5%]	('259', '368')
[0.5%]	('548', '177')
[0.5%]	('529', '522')
[0.5%]	('283', '597')
[0.5%]	('362', '470')
[0.5%]	('489', '217')
[0.5%]	('354', '236')
[0.5%]	('45', '217')
[0.5%]	('10', '561')
[0.5%]	('10', '104')
[0.5%]	('529', '43')
[0.5%]	('540', '510')
[0.5%]	('10', '116')
[0.5%]	('529', '197')
[0.5%]	('14', '419')
[0.5%]	('526', '12')
[0.5%]	('489', '597')
[0.5%]	('129', '120')
[0.5%]	('548', '204')
[0.5%]	('334', '217')
[0.5%]	('10', '275')
[0.5%]	('438', '177')
[0.5%]	('426',)
[0.5%]	('12', '9')
[0.5%]	('11', '401')
[0.5%]	('76',)
[0.5%]	('529', '70')
[0.5%]	('419', '470')
[0.5%]	('274', '597')
[0.5%]	('381', '15')
[0.5%]	('475',)
[0.5%]	('446',)
[0.5%]	('472', '8')
[0.5%]	('378', '368')
[0.5%]	('205', '354')
[0.5%]	('11', '427')
[0.5%]	('283', '9')
[0.5%]	('11', '509')
[0.5%]	('10', '54')
[0.5%]	('71', '9')
[0.5%]	('72', '470')
[0.5%]	('283', '401')
[0.5%]	('368', '294')
[0.5%]	('31', '12')
[0.5%]	('12', '38')
[0.5%]	('8', '15')
[0.5%]	('12', '385')
[0.5%]	('11', '239')
[0.5%]	('13', '204')
[0.5%]	('10', '449')
[0.5%]	('597', '120')
[0.5%]	('145', '450')
[0.5%]	('529', '38')
[0.5%]	('11', '296')
[0.5%]	('55', '8')
[0.5%]	('46', '368')
[0.5%]	('12', '162')
[0.5%]	('470', '15')
[0.5%]	('11', '522')
[0.5%]	('9', '236')
[0.5%]	('10', '38')
[0.5%]	('14', '177')
[0.5%]	('51', '12')
[0.5%]	('54', '8')
[0.5%]	('242', '8')
[0.5%]	('9', '373')
[0.5%]	('9', '229')
[0.5%]	('145', '229')
[0.5%]	('529', '334')
[0.5%]	('97', '368')
[0.5%]	('11', '494')
[0.5%]	('275', '529')
[0.5%]	('234', '529')
[0.5%]	('10', '175')
[0.5%]	('368', '509')
[0.5%]	('13', '151')
[0.5%]	('11', '161')
[0.5%]	('73', '438')
[0.5%]	('145', '73')
[0.5%]	('529', '183')
[0.5%]	('10', '343')
