[17385]
[16.8%]	('12',)
[1.3%]	('217', '196')
[1.3%]	('438', '12')
[1.3%]	('12', '183')
[1.3%]	('300', '12')
[1.3%]	('43', '8')
[1.3%]	('145', '239')
[1.3%]	('145', '8')
[1.3%]	('71', '12')
[1.3%]	('43', '12')
[1.3%]	('362', '12')
[1.3%]	('354', '8')
[1.3%]	('8', '196')
[1.3%]	('120', '494')
[1.3%]	('205', '151')
[1.3%]	('112', '368')
[1.3%]	('21', '368')
[1.3%]	('73', '368')
[1.3%]	('236', '368')
[1.2%]	('498',)
[1.2%]	('203',)
[1.2%]	('95',)
[1.2%]	('469',)
[1.2%]	('407',)
[1.2%]	('241',)
[1.2%]	('491',)
[1.2%]	('432',)
[1.2%]	('186',)
[1.2%]	('482',)
[1.2%]	('384',)
[1.2%]	('255',)
[1.2%]	('254',)
[1.2%]	('483',)
[1.2%]	('408',)
[1.2%]	('230',)
[1.2%]	('349', '368')
[1.2%]	('9', '196')
[1.2%]	('12', '354')
[1.2%]	('217', '21')
[1.2%]	('12', '489')
[1.2%]	('217', '151')
[1.2%]	('477', '196')
[1.2%]	('419', '9')
[1.2%]	('10', '368')
[1.2%]	('381', '368')
[1.2%]	('217', '8')
[1.2%]	('438', '8')
[1.2%]	('12', '319')
[1.2%]	('55', '368')
[1.2%]	('368', '183')
[1.2%]	('11', '25')
[1.1%]	('257',)
[1.1%]	('86',)
[1.1%]	('138',)
[1.1%]	('36',)
[1.1%]	('375',)
[1.1%]	('262',)
[1.1%]	('178',)
[1.1%]	('169',)
[1.1%]	('189',)
[1.1%]	('356',)
[1.1%]	('145', '14')
[1.1%]	('112', '140')
[1.1%]	('12', '192')
[1.1%]	('217', '419')
[1.1%]	('21', '8')
[1.1%]	('12', '70')
[1.1%]	('51', '12')
[1.1%]	('10', '419')
[1.1%]	('283', '12')
[1.1%]	('145', '93')
[1.1%]	('9', '489')
[1.1%]	('205', '438')
[1.1%]	('460', '12')
[1.1%]	('73', '5')
[1.1%]	('12', '9')
[1.1%]	('12', '229')
[1.1%]	('205', '12')
[1.1%]	('10', '12')
[1.1%]	('381', '196')
[1.1%]	('381', '13')
[1.1%]	('450', '8')
[1.1%]	('477', '8')
[1.1%]	('15', '368')
[1.1%]	('217', '12')
[1.1%]	('11', '489')
[1.1%]	('112', '12')
[1.1%]	('438', '196')
[1.1%]	('161', '368')
[1.1%]	('326', '12')
[1.1%]	('378', '12')
[1.1%]	('11', '129')
[1.1%]	('9', '8')
[1.1%]	('362', '9')
[1.1%]	('438', '9')
[1.1%]	('12', '401')
[1.1%]	('15', '354')
[1.1%]	('422', '8')
[1.1%]	('3', '12')
[1.1%]	('12', '316')
[1.1%]	('120', '7')
[1.1%]	('217', '460')
[1.1%]	('205', '196')
[1.1%]	('467', '12')
[1.1%]	('12', '13')
[1.1%]	('217', '14')
[1.1%]	('12', '480')
[1.1%]	('171', '12')
[1.0%]	('311',)
[1.0%]	('464',)
[1.0%]	('293',)
[1.0%]	('372',)
[1.0%]	('394',)
[1.0%]	('252',)
[1.0%]	('41',)
[1.0%]	('218',)
[1.0%]	('246',)
[1.0%]	('98',)
[1.0%]	('454',)
[1.0%]	('305',)
[1.0%]	('205', '145')
[1.0%]	('1', '12')
[1.0%]	('120', '14')
[1.0%]	('15', '381')
[1.0%]	('12', '158')
[1.0%]	('326', '145')
[1.0%]	('350', '9')
[1.0%]	('467', '9')
[1.0%]	('11', '362')
[1.0%]	('362', '368')
[1.0%]	('280', '11')
[1.0%]	('217', '368')
[1.0%]	('349', '9')
[1.0%]	('120', '110')
[1.0%]	('349', '12')
[1.0%]	('280', '368')
[1.0%]	('8', '290')
[1.0%]	('14', '12')
[1.0%]	('460', '55')
[1.0%]	('477', '334')
[1.0%]	('120', '161')
[1.0%]	('217', '10')
[1.0%]	('161', '9')
[1.0%]	('350', '368')
[1.0%]	('204', '161')
[1.0%]	('120', '11')
[1.0%]	('10', '196')
[1.0%]	('227', '9')
[1.0%]	('368', '207')
[1.0%]	('422', '12')
[1.0%]	('15', '196')
[1.0%]	('354', '368')
[1.0%]	('480', '368')
[1.0%]	('300', '368')
[1.0%]	('120', '13')
[1.0%]	('10', '82')
[1.0%]	('15', '145')
[1.0%]	('10', '480')
[1.0%]	('13', '368')
[1.0%]	('145', '196')
[1.0%]	('82', '12')
[1.0%]	('21', '7')
[1.0%]	('239', '8')
[1.0%]	('12', '440')
[1.0%]	('208', '12')
[1.0%]	('362', '8')
[1.0%]	('110', '14')
[1.0%]	('492', '12')
[1.0%]	('118', '12')
[1.0%]	('470', '12')
[1.0%]	('205', '7')
[1.0%]	('310', '12')
[1.0%]	('283', '334')
[1.0%]	('362', '196')
[1.0%]	('205', '368')
[1.0%]	('140', '239')
[1.0%]	('224', '368')
[1.0%]	('49', '368')
[1.0%]	('326', '234')
[1.0%]	('120', '9')
[1.0%]	('239', '368')
[1.0%]	('145', '477')
[1.0%]	('349', '120')
[1.0%]	('239', '229')
[1.0%]	('368', '401')
[1.0%]	('217', '112')
[1.0%]	('7', '8')
[1.0%]	('69', '12')
[1.0%]	('427', '12')
[1.0%]	('381', '236')
[1.0%]	('12', '46')
[1.0%]	('45', '12')
[0.9%]	('209',)
[0.9%]	('327',)
[0.9%]	('287',)
[0.9%]	('212',)
[0.9%]	('40',)
[0.9%]	('261',)
[0.9%]	('396',)
[0.9%]	('441',)
[0.9%]	('76',)
[0.9%]	('314',)
[0.9%]	('476',)
[0.9%]	('286',)
[0.9%]	('140', '9')
[0.9%]	('275', '419')
[0.9%]	('14', '279')
[0.9%]	('239', '9')
[0.9%]	('7', '354')
[0.9%]	('477', '362')
[0.9%]	('326', '8')
[0.9%]	('422', '196')
[0.9%]	('93', '14')
[0.9%]	('381', '112')
[0.9%]	('11', '401')
[0.9%]	('112', '14')
[0.9%]	('8', '401')
[0.9%]	('11', '8')
[0.9%]	('443', '12')
[0.9%]	('15', '12')
[0.9%]	('280', '161')
[0.9%]	('129', '12')
[0.9%]	('12', '294')
[0.9%]	('45', '5')
[0.9%]	('12', '7')
[0.9%]	('11', '283')
[0.9%]	('234', '183')
[0.9%]	('494', '368')
[0.9%]	('73', '259')
[0.9%]	('43', '13')
[0.9%]	('21', '9')
[0.9%]	('26', '12')
[0.9%]	('55', '294')
[0.9%]	('69', '11')
[0.9%]	('477', '480')
[0.9%]	('422', '9')
[0.9%]	('159', '120')
[0.9%]	('45', '17')
[0.9%]	('2', '12')
[0.9%]	('217', '120')
[0.9%]	('494', '8')
[0.9%]	('159', '12')
[0.9%]	('11', '480')
[0.9%]	('268', '460')
[0.9%]	('116', '196')
[0.9%]	('14', '494')
[0.9%]	('381', '362')
[0.9%]	('494', '12')
[0.9%]	('140', '12')
[0.9%]	('145', '151')
[0.9%]	('120', '197')
[0.9%]	('5', '470')
[0.9%]	('326', '45')
[0.9%]	('112', '8')
[0.9%]	('151', '7')
[0.9%]	('13', '8')
[0.9%]	('460', '368')
[0.9%]	('112', '268')
[0.9%]	('362', '489')
[0.9%]	('89', '12')
[0.9%]	('205', '9')
[0.9%]	('145', '322')
[0.9%]	('161', '12')
[0.9%]	('343', '11')
[0.9%]	('438', '151')
[0.9%]	('381', '438')
[0.9%]	('71', '15')
[0.9%]	('348', '12')
[0.9%]	('17', '196')
[0.9%]	('280', '14')
[0.9%]	('204', '12')
[0.9%]	('494', '489')
[0.9%]	('419', '8')
[0.9%]	('73', '14')
[0.9%]	('31', '368')
[0.9%]	('419', '368')
[0.9%]	('274', '368')
[0.9%]	('110', '12')
[0.9%]	('205', '326')
[0.9%]	('145', '334')
[0.9%]	('10', '55')
[0.9%]	('140', '470')
[0.9%]	('217', '354')
[0.9%]	('10', '334')
[0.9%]	('216', '12')
[0.9%]	('460', '401')
[0.9%]	('343', '120')
[0.9%]	('205', '8')
[0.8%]	('67',)
[0.8%]	('194',)
[0.8%]	('288',)
[0.8%]	('42',)
[0.8%]	('369',)
[0.8%]	('374',)
[0.8%]	('376',)
[0.8%]	('423',)
[0.8%]	('30',)
[0.8%]	('74',)
[0.8%]	('167',)
[0.8%]	('367',)
[0.8%]	('79',)
[0.8%]	('111', '12')
[0.8%]	('161', '6')
[0.8%]	('459', '12')
[0.8%]	('205', '239')
[0.8%]	('366', '368')
[0.8%]	('13', '489')
[0.8%]	('21', '422')
[0.8%]	('25', '12')
[0.8%]	('487', '12')
[0.8%]	('296', '12')
[0.8%]	('438', '334')
[0.8%]	('110', '307')
[0.8%]	('31', '161')
[0.8%]	('72', '8')
[0.8%]	('413', '9')
[0.8%]	('438', '13')
[0.8%]	('154', '11')
[0.8%]	('75', '334')
[0.8%]	('154', '8')
[0.8%]	('274', '12')
[0.8%]	('279', '368')
[0.8%]	('422', '489')
[0.8%]	('321', '85')
[0.8%]	('217', '275')
[0.8%]	('326', '13')
[0.8%]	('349', '151')
[0.8%]	('25', '13')
[0.8%]	('9', '401')
[0.8%]	('10', '494')
[0.8%]	('120', '85')
[0.8%]	('3', '197')
[0.8%]	('7', '401')
[0.8%]	('75', '368')
[0.8%]	('10', '120')
[0.8%]	('322', '9')
[0.8%]	('145', '110')
[0.8%]	('381', '8')
[0.8%]	('140', '334')
[0.8%]	('145', '470')
[0.8%]	('419', '12')
[0.8%]	('120', '401')
[0.8%]	('349', '8')
[0.8%]	('192', '8')
[0.8%]	('120', '8')
[0.8%]	('419', '11')
[0.8%]	('175', '438')
[0.8%]	('172', '12')
[0.8%]	('140', '8')
[0.8%]	('266', '480')
[0.8%]	('145', '427')
[0.8%]	('276', '368')
[0.8%]	('470', '8')
[0.8%]	('120', '477')
[0.8%]	('161', '8')
[0.8%]	('450', '368')
[0.8%]	('12', '472')
[0.8%]	('39', '12')
[0.8%]	('224', '11')
[0.8%]	('73', '9')
[0.8%]	('3', '368')
[0.8%]	('14', '438')
[0.8%]	('11', '97')
[0.8%]	('422', '75')
[0.8%]	('419', '236')
[0.8%]	('73', '8')
[0.8%]	('15', '130')
[0.8%]	('11', '354')
[0.8%]	('217', '161')
[0.8%]	('470', '438')
[0.8%]	('112', '9')
[0.8%]	('296', '239')
[0.8%]	('110', '11')
[0.8%]	('21', '354')
[0.8%]	('300', '13')
[0.8%]	('320', '381')
[0.8%]	('10', '294')
[0.8%]	('346', '12')
[0.8%]	('470', '422')
[0.8%]	('11', '207')
[0.8%]	('494', '85')
[0.8%]	('280', '112')
[0.8%]	('145', '9')
[0.8%]	('45', '14')
[0.8%]	('11', '196')
[0.8%]	('110', '93')
[0.8%]	('419', '6')
[0.8%]	('205', '480')
[0.8%]	('145', '55')
[0.8%]	('5', '11')
[0.8%]	('381', '9')
[0.8%]	('236', '12')
[0.8%]	('145', '489')
[0.8%]	('217', '477')
[0.8%]	('175', '283')
[0.8%]	('217', '11')
[0.8%]	('93', '11')
[0.8%]	('10', '161')
[0.8%]	('177', '12')
[0.8%]	('13', '334')
[0.8%]	('362', '72')
[0.8%]	('326', '129')
[0.8%]	('145', '438')
[0.8%]	('100', '12')
[0.8%]	('13', '158')
[0.8%]	('14', '97')
[0.8%]	('450', '9')
[0.8%]	('11', '239')
[0.8%]	('145', '11')
[0.8%]	('100', '368')
[0.8%]	('11', '494')
[0.8%]	('171', '8')
[0.8%]	('10', '183')
[0.8%]	('280', '120')
[0.8%]	('368', '115')
[0.8%]	('239', '197')
[0.8%]	('460', '13')
[0.8%]	('236', '183')
[0.8%]	('96', '368')
[0.8%]	('53', '151')
[0.8%]	('205', '14')
[0.8%]	('43', '354')
[0.8%]	('145', '460')
[0.8%]	('10', '450')
[0.8%]	('422', '368')
[0.8%]	('11', '350')
[0.8%]	('11', '204')
[0.8%]	('438', '368')
[0.8%]	('145', '6')
[0.8%]	('11', '51')
[0.8%]	('73', '460')
[0.8%]	('14', '460')
[0.8%]	('140', '368')
[0.8%]	('73', '419')
[0.8%]	('100', '460')
[0.8%]	('55', '8')
[0.8%]	('368', '49', '489')
[0.7%]	('24',)
[0.7%]	('437',)
[0.7%]	('269',)
[0.7%]	('206',)
[0.7%]	('202',)
[0.7%]	('406',)
[0.7%]	('267',)
[0.7%]	('144',)
[0.7%]	('418',)
[0.7%]	('223',)
[0.7%]	('121',)
[0.7%]	('289',)
[0.7%]	('475',)
[0.7%]	('323',)
[0.7%]	('342',)
[0.7%]	('91',)
[0.7%]	('426',)
[0.7%]	('273',)
[0.7%]	('182',)
[0.7%]	('393',)
[0.7%]	('462',)
[0.7%]	('222',)
[0.7%]	('22',)
[0.7%]	('458',)
[0.7%]	('256',)
[0.7%]	('102', '8')
[0.7%]	('11', '477')
[0.7%]	('343', '477')
[0.7%]	('279', '129')
[0.7%]	('39', '8')
[0.7%]	('11', '140')
[0.7%]	('422', '13')
[0.7%]	('477', '31')
[0.7%]	('224', '9')
[0.7%]	('112', '11')
[0.7%]	('326', '368')
[0.7%]	('397', '12')
[0.7%]	('205', '440')
[0.7%]	('11', '72')
[0.7%]	('10', '401')
[0.7%]	('45', '15')
[0.7%]	('236', '366')
[0.7%]	('474', '368')
[0.7%]	('487', '8')
[0.7%]	('82', '9')
[0.7%]	('362', '197')
[0.7%]	('450', '161')
[0.7%]	('110', '8')
[0.7%]	('227', '368')
[0.7%]	('7', '489')
[0.7%]	('43', '196')
[0.7%]	('43', '368')
[0.7%]	('10', '326')
[0.7%]	('217', '280')
[0.7%]	('128', '9')
[0.7%]	('151', '9')
[0.7%]	('15', '477')
[0.7%]	('12', '373')
[0.7%]	('140', '489')
[0.7%]	('12', '259')
[0.7%]	('7', '196')
[0.7%]	('5', '8')
[0.7%]	('276', '70')
[0.7%]	('43', '198')
[0.7%]	('72', '401')
[0.7%]	('145', '350')
[0.7%]	('381', '5')
[0.7%]	('15', '140')
[0.7%]	('39', '368')
[0.7%]	('11', '208')
[0.7%]	('140', '6')
[0.7%]	('205', '15')
[0.7%]	('443', '11')
[0.7%]	('460', '489')
[0.7%]	('450', '16')
[0.7%]	('12', '27')
[0.7%]	('419', '183')
[0.7%]	('377', '73')
[0.7%]	('145', '362')
[0.7%]	('343', '73')
[0.7%]	('279', '13')
[0.7%]	('82', '368')
[0.7%]	('145', '480')
[0.7%]	('477', '7')
[0.7%]	('449', '120')
[0.7%]	('276', '196')
[0.7%]	('236', '13')
[0.7%]	('381', '110')
[0.7%]	('43', '9')
[0.7%]	('93', '283')
[0.7%]	('326', '489')
[0.7%]	('54', '368')
[0.7%]	('352', '11')
[0.7%]	('15', '334')
[0.7%]	('8', '294')
[0.7%]	('11', '405')
[0.7%]	('72', '9')
[0.7%]	('10', '472')
[0.7%]	('2', '229')
[0.7%]	('12', '307')
[0.7%]	('15', '236')
[0.7%]	('419', '362')
[0.7%]	('73', '151')
[0.7%]	('467', '161')
[0.7%]	('75', '8')
[0.7%]	('43', '145')
[0.7%]	('349', '140')
[0.7%]	('421', '368')
[0.7%]	('385', '12')
[0.7%]	('69', '15')
[0.7%]	('326', '3')
[0.7%]	('276', '130')
[0.7%]	('120', '100')
[0.7%]	('450', '12')
[0.7%]	('204', '368')
[0.7%]	('15', '405')
[0.7%]	('10', '460')
[0.7%]	('11', '2')
[0.7%]	('422', '239')
[0.7%]	('494', '129')
[0.7%]	('45', '145')
[0.7%]	('352', '368')
[0.7%]	('12', '403')
[0.7%]	('217', '352')
[0.7%]	('217', '335')
[0.7%]	('180', '12')
[0.7%]	('125', '12')
[0.7%]	('205', '197')
[0.7%]	('198', '12')
[0.7%]	('5', '368')
[0.7%]	('10', '477')
[0.7%]	('11', '395')
[0.7%]	('438', '290')
[0.7%]	('326', '196')
[0.7%]	('460', '9')
[0.7%]	('217', '438')
[0.7%]	('427', '229')
[0.7%]	('8', '307')
[0.7%]	('27', '8')
[0.7%]	('281', '368')
[0.7%]	('43', '55')
[0.7%]	('477', '472')
[0.7%]	('145', '16')
[0.7%]	('477', '75')
[0.7%]	('54', '9')
[0.7%]	('11', '55')
[0.7%]	('151', '13')
[0.7%]	('349', '10')
[0.7%]	('239', '7')
[0.7%]	('151', '130')
[0.7%]	('381', '276')
[0.7%]	('15', '449')
[0.7%]	('43', '438')
[0.7%]	('227', '8')
[0.7%]	('494', '7')
[0.7%]	('162', '9')
[0.7%]	('467', '196')
[0.7%]	('350', '12')
[0.7%]	('205', '13')
[0.7%]	('334', '294')
[0.7%]	('125', '368')
[0.7%]	('11', '413')
[0.7%]	('326', '373')
[0.7%]	('381', '354')
[0.7%]	('177', '7')
[0.7%]	('151', '196')
[0.7%]	('377', '120')
[0.7%]	('275', '11')
[0.7%]	('283', '13')
[0.7%]	('419', '234')
[0.7%]	('328', '8')
[0.7%]	('350', '8')
[0.7%]	('171', '9')
[0.7%]	('438', '7')
[0.7%]	('120', '489')
[0.7%]	('339', '12')
[0.7%]	('14', '31')
[0.7%]	('239', '55')
[0.7%]	('21', '401')
[0.7%]	('45', '494')
[0.7%]	('10', '93')
[0.7%]	('275', '158')
[0.7%]	('227', '489')
[0.7%]	('120', '72')
[0.7%]	('145', '274')
[0.7%]	('16', '151')
[0.7%]	('112', '401')
[0.7%]	('208', '9')
[0.7%]	('300', '151')
[0.7%]	('16', '362')
[0.7%]	('368', '158')
[0.7%]	('10', '208')
[0.7%]	('8', '489')
[0.7%]	('217', '72')
[0.7%]	('11', '161')
[0.7%]	('449', '334')
[0.7%]	('7', '368')
[0.7%]	('427', '13')
[0.7%]	('93', '12')
[0.7%]	('175', '9')
[0.7%]	('217', '322')
[0.7%]	('296', '11')
[0.7%]	('120', '93')
[0.7%]	('8', '130')
[0.7%]	('10', '72')
[0.7%]	('14', '411')
[0.7%]	('326', '15')
[0.7%]	('280', '401')
[0.7%]	('120', '239')
[0.7%]	('15', '470')
[0.7%]	('419', '140')
[0.7%]	('326', '7')
[0.7%]	('343', '12')
[0.7%]	('349', '438')
[0.7%]	('11', '229')
[0.7%]	('120', '3')
[0.7%]	('381', '14')
[0.7%]	('12', '197')
[0.7%]	('12', '258')
[0.7%]	('5', '460')
[0.7%]	('5', '12')
[0.7%]	('14', '151')
[0.7%]	('69', '8')
[0.7%]	('45', '120')
[0.7%]	('283', '362')
[0.7%]	('239', '6')
[0.7%]	('112', '236')
[0.7%]	('217', '154')
[0.7%]	('43', '422')
[0.7%]	('103', '12')
[0.7%]	('415', '14')
[0.7%]	('494', '9')
[0.7%]	('43', '11')
[0.7%]	('217', '145')
[0.7%]	('2', '8')
[0.7%]	('45', '196')
[0.7%]	('16', '12')
[0.7%]	('239', '12')
[0.7%]	('438', '72')
[0.7%]	('8', '183')
[0.7%]	('477', '350')
[0.7%]	('421', '130')
[0.7%]	('161', '75')
[0.7%]	('116', '13')
[0.7%]	('172', '368')
[0.7%]	('283', '116')
[0.7%]	('145', '197')
[0.7%]	('4', '368')
[0.7%]	('461', '9')
[0.7%]	('322', '12')
[0.7%]	('381', '239')
[0.7%]	('5', '427')
[0.7%]	('31', '460')
[0.7%]	('72', '12')
[0.7%]	('266', '489')
[0.7%]	('14', '350')
[0.7%]	('283', '7')
[0.7%]	('43', '16')
[0.7%]	('438', '354')
[0.7%]	('120', '196')
[0.7%]	('12', '75')
[0.7%]	('151', '55')
[0.7%]	('368', '307')
[0.7%]	('145', '449')
[0.7%]	('279', '25')
[0.7%]	('111', '334')
[0.7%]	('274', '8')
[0.7%]	('15', '55')
[0.7%]	('205', '362')
[0.7%]	('381', '401')
[0.7%]	('177', '8')
[0.7%]	('31', '8')
[0.7%]	('296', '13')
[0.7%]	('116', '368')
[0.7%]	('239', '13')
[0.7%]	('10', '3')
[0.7%]	('350', '196')
[0.7%]	('239', '401')
[0.7%]	('145', '120')
[0.7%]	('217', '205')
[0.7%]	('16', '239')
[0.7%]	('53', '322')
[0.7%]	('217', '2')
[0.7%]	('350', '362')
[0.7%]	('326', '14')
[0.7%]	('45', '13')
[0.7%]	('10', '242')
[0.7%]	('71', '368')
[0.7%]	('275', '12')
[0.7%]	('14', '422')
[0.7%]	('31', '334')
[0.7%]	('93', '368')
[0.7%]	('205', '419')
[0.7%]	('300', '236')
[0.7%]	('161', '239')
[0.7%]	('460', '487')
[0.7%]	('217', '321')
[0.7%]	('192', '368')
[0.7%]	('25', '368')
[0.7%]	('11', '236')
[0.7%]	('368', '12', '489')
[0.6%]	('358',)
[0.6%]	('466',)
[0.6%]	('44',)
[0.6%]	('77',)
[0.6%]	('325',)
[0.6%]	('137',)
