[379]
[13.8%]	('8',)
[1.9%]	('554',)
[1.9%]	('358',)
[1.9%]	('207',)
[1.9%]	('208',)
[1.9%]	('558',)
[1.9%]	('128',)
[1.9%]	('496',)
[1.9%]	('33',)
[1.8%]	('414',)
[1.8%]	('360',)
[1.8%]	('158',)
[1.8%]	('529', '12')
[1.8%]	('486',)
[1.8%]	('355',)
[1.8%]	('412',)
[1.8%]	('456',)
[1.8%]	('461',)
[1.7%]	('187',)
[1.7%]	('507',)
[1.7%]	('402',)
[1.7%]	('484',)
[1.7%]	('39',)
[1.7%]	('0',)
[1.7%]	('568',)
[1.7%]	('295',)
[1.7%]	('491',)
[1.7%]	('469',)
[1.7%]	('12', '368')
[1.7%]	('530',)
[1.7%]	('257',)
[1.7%]	('265',)
[1.7%]	('572',)
[1.7%]	('126',)
[1.7%]	('44',)
[1.7%]	('193',)
[1.6%]	('529', '368')
[1.6%]	('511',)
[1.6%]	('498',)
[1.6%]	('417',)
[1.6%]	('533',)
[1.6%]	('181',)
[1.6%]	('19',)
[1.6%]	('203',)
[1.6%]	('298',)
[1.6%]	('492',)
[1.6%]	('263',)
[1.6%]	('366',)
[1.6%]	('10', '368')
[1.6%]	('529', '10')
[1.6%]	('143',)
[1.5%]	('379',)
[1.5%]	('194',)
[1.5%]	('529', '8')
[1.5%]	('320',)
[1.5%]	('57',)
[1.5%]	('569',)
[1.5%]	('28',)
[1.5%]	('230',)
[1.5%]	('537',)
[1.5%]	('8', '368')
[1.5%]	('37',)
[1.5%]	('447',)
[1.5%]	('397',)
[1.4%]	('553',)
[1.4%]	('214',)
[1.4%]	('563',)
[1.4%]	('254',)
[1.4%]	('114',)
[1.4%]	('333',)
[1.4%]	('478',)
[1.4%]	('585',)
[1.4%]	('201',)
[1.4%]	('529', '11')
[1.4%]	('577',)
[1.4%]	('281',)
[1.4%]	('392',)
[1.4%]	('517',)
[1.4%]	('594',)
[1.4%]	('226',)
[1.4%]	('512',)
[1.3%]	('11', '368')
[1.3%]	('210',)
[1.3%]	('165',)
[1.3%]	('309',)
[1.3%]	('212',)
[1.3%]	('26',)
[1.3%]	('521',)
[1.3%]	('185',)
[1.3%]	('157',)
[1.3%]	('103',)
[1.3%]	('490',)
[1.3%]	('176',)
[1.3%]	('145', '8')
[1.3%]	('217', '12')
[1.2%]	('529', '145')
[1.2%]	('529', '9')
[1.2%]	('249',)
[1.2%]	('576',)
[1.2%]	('90',)
[1.2%]	('407',)
[1.2%]	('277',)
[1.2%]	('595',)
[1.2%]	('160',)
[1.2%]	('482',)
[1.2%]	('459',)
[1.2%]	('306',)
[1.2%]	('145', '12')
[1.2%]	('172',)
[1.2%]	('529', '13')
[1.2%]	('217', '8')
[1.2%]	('370',)
[1.2%]	('9', '368')
[1.2%]	('408',)
[1.2%]	('131',)
[1.2%]	('544',)
[1.2%]	('10', '217')
[1.2%]	('12', '438')
[1.2%]	('241',)
[1.2%]	('147',)
[1.2%]	('108',)
[1.2%]	('13', '368')
[1.1%]	('369',)
[1.1%]	('117',)
[1.1%]	('318',)
[1.1%]	('371',)
[1.1%]	('430',)
[1.1%]	('142',)
[1.1%]	('515',)
[1.1%]	('529', '217')
[1.1%]	('518',)
[1.1%]	('516',)
[1.1%]	('138',)
[1.1%]	('314',)
[1.1%]	('146',)
[1.1%]	('278',)
[1.1%]	('10', '145')
[1.1%]	('89',)
[1.1%]	('432',)
[1.1%]	('215',)
[1.1%]	('536',)
[1.1%]	('120', '12')
[1.1%]	('86',)
[1.1%]	('10', '120')
[1.1%]	('437',)
[1.1%]	('383',)
[1.1%]	('470', '12')
[1.1%]	('539',)
[1.1%]	('514',)
[1.1%]	('582',)
[1.1%]	('529', '14')
[1.1%]	('418',)
[1.1%]	('336',)
[1.1%]	('205', '12')
[1.1%]	('20',)
[1.1%]	('357',)
[1.1%]	('8', '12')
[1.0%]	('529', '438')
[1.0%]	('190',)
[1.0%]	('58',)
[1.0%]	('88',)
[1.0%]	('520',)
[1.0%]	('145', '368')
[1.0%]	('597', '12')
[1.0%]	('368', '15')
[1.0%]	('14', '368')
[1.0%]	('529', '15')
[1.0%]	('186',)
[1.0%]	('545',)
[1.0%]	('597', '368')
[1.0%]	('315',)
[1.0%]	('217', '368')
[1.0%]	('338',)
[1.0%]	('73', '12')
