[16.8%]	('12',)
[1.3%]	('114',)
[1.3%]	('402',)
[1.3%]	('146',)
[1.3%]	('281',)
[1.3%]	('436',)
[1.3%]	('141',)
[1.3%]	('12', '300')
[1.3%]	('12', '71')
[1.3%]	('12', '183')
[1.3%]	('236', '368')
[1.3%]	('43', '8')
[1.3%]	('12', '43')
[1.3%]	('112', '368')
[1.3%]	('354', '8')
[1.3%]	('151', '205')
[1.3%]	('21', '368')
[1.3%]	('368', '73')
[1.3%]	('120', '494')
[1.3%]	('12', '362')
[1.3%]	('145', '239')
[1.3%]	('12', '438')
[1.3%]	('196', '8')
[1.3%]	('196', '217')
[1.3%]	('145', '8')
[1.2%]	('230',)
[1.2%]	('186',)
[1.2%]	('469',)
[1.2%]	('483',)
[1.2%]	('408',)
[1.2%]	('255',)
[1.2%]	('407',)
[1.2%]	('491',)
[1.2%]	('498',)
[1.2%]	('384',)
[1.2%]	('203',)
[1.2%]	('241',)
[1.2%]	('482',)
[1.2%]	('432',)
[1.2%]	('254',)
[1.2%]	('95',)
[1.2%]	('12', '319')
[1.2%]	('11', '25')
[1.2%]	('349', '368')
[1.2%]	('183', '368')
[1.2%]	('368', '55')
[1.2%]	('12', '354')
[1.2%]	('151', '217')
[1.2%]	('21', '217')
[1.2%]	('419', '9')
[1.2%]	('196', '477')
[1.2%]	('12', '489')
[1.2%]	('368', '381')
[1.2%]	('438', '8')
[1.2%]	('196', '9')
[1.2%]	('217', '8')
[1.2%]	('10', '368')
[1.1%]	('375',)
[1.1%]	('189',)
[1.1%]	('257',)
[1.1%]	('262',)
[1.1%]	('356',)
[1.1%]	('86',)
[1.1%]	('169',)
[1.1%]	('36',)
[1.1%]	('138',)
[1.1%]	('178',)
[1.1%]	('12', '378')
[1.1%]	('12', '192')
[1.1%]	('12', '467')
[1.1%]	('12', '51')
[1.1%]	('12', '316')
[1.1%]	('12', '171')
[1.1%]	('12', '70')
[1.1%]	('11', '129')
[1.1%]	('145', '93')
[1.1%]	('12', '229')
[1.1%]	('12', '480')
[1.1%]	('12', '3')
[1.1%]	('450', '8')
[1.1%]	('12', '283')
[1.1%]	('112', '12')
[1.1%]	('112', '140')
[1.1%]	('15', '354')
[1.1%]	('422', '8')
[1.1%]	('12', '401')
[1.1%]	('15', '368')
[1.1%]	('21', '8')
[1.1%]	('12', '326')
[1.1%]	('5', '73')
[1.1%]	('217', '460')
[1.1%]	('12', '460')
[1.1%]	('14', '145')
[1.1%]	('14', '217')
[1.1%]	('362', '9')
[1.1%]	('161', '368')
[1.1%]	('10', '419')
[1.1%]	('217', '419')
[1.1%]	('477', '8')
[1.1%]	('11', '489')
[1.1%]	('489', '9')
[1.1%]	('196', '205')
[1.1%]	('205', '438')
[1.1%]	('12', '205')
[1.1%]	('12', '13')
[1.1%]	('13', '381')
[1.1%]	('196', '381')
[1.1%]	('438', '9')
[1.1%]	('196', '438')
[1.1%]	('120', '7')
[1.1%]	('12', '217')
[1.1%]	('10', '12')
[1.1%]	('12', '9')
[1.1%]	('8', '9')
[1.0%]	('41',)
[1.0%]	('454',)
[1.0%]	('305',)
[1.0%]	('372',)
[1.0%]	('311',)
[1.0%]	('252',)
[1.0%]	('246',)
[1.0%]	('394',)
[1.0%]	('293',)
[1.0%]	('218',)
[1.0%]	('98',)
[1.0%]	('464',)
[1.0%]	('368', '49')
[1.0%]	('12', '46')
[1.0%]	('207', '368')
[1.0%]	('1', '12')
[1.0%]	('290', '8')
[1.0%]	('12', '158')
[1.0%]	('12', '310')
[1.0%]	('224', '368')
[1.0%]	('12', '492')
[1.0%]	('467', '9')
[1.0%]	('118', '12')
[1.0%]	('12', '208')
[1.0%]	('12', '69')
[1.0%]	('12', '440')
[1.0%]	('300', '368')
[1.0%]	('12', '427')
[1.0%]	('227', '9')
[1.0%]	('12', '82')
[1.0%]	('10', '82')
[1.0%]	('161', '204')
[1.0%]	('234', '326')
[1.0%]	('12', '349')
[1.0%]	('120', '349')
[1.0%]	('349', '9')
[1.0%]	('350', '368')
[1.0%]	('350', '9')
[1.0%]	('236', '381')
[1.0%]	('460', '55')
[1.0%]	('229', '239')
[1.0%]	('368', '480')
[1.0%]	('10', '480')
[1.0%]	('12', '45')
[1.0%]	('110', '14')
[1.0%]	('110', '120')
[1.0%]	('11', '280')
[1.0%]	('280', '368')
[1.0%]	('283', '334')
[1.0%]	('112', '217')
[1.0%]	('354', '368')
[1.0%]	('12', '422')
[1.0%]	('368', '401')
[1.0%]	('15', '196')
[1.0%]	('15', '381')
[1.0%]	('145', '15')
[1.0%]	('140', '239')
[1.0%]	('334', '477')
[1.0%]	('21', '7')
[1.0%]	('145', '326')
[1.0%]	('120', '14')
[1.0%]	('12', '14')
[1.0%]	('362', '368')
[1.0%]	('196', '362')
[1.0%]	('362', '8')
[1.0%]	('11', '362')
[1.0%]	('12', '470')
[1.0%]	('161', '9')
[1.0%]	('120', '161')
[1.0%]	('239', '8')
[1.0%]	('239', '368')
[1.0%]	('145', '477')
[1.0%]	('145', '205')
[1.0%]	('205', '7')
[1.0%]	('205', '368')
[1.0%]	('120', '13')
[1.0%]	('13', '368')
[1.0%]	('10', '196')
[1.0%]	('145', '196')
[1.0%]	('120', '9')
[1.0%]	('11', '120')
[1.0%]	('10', '217')
[1.0%]	('217', '368')
[1.0%]	('7', '8')
[0.9%]	('261',)
[0.9%]	('212',)
[0.9%]	('441',)
[0.9%]	('327',)
[0.9%]	('476',)
[0.9%]	('286',)
[0.9%]	('76',)
[0.9%]	('40',)
[0.9%]	('287',)
[0.9%]	('314',)
[0.9%]	('209',)
[0.9%]	('396',)
[0.9%]	('12', '89')
[0.9%]	('12', '26')
[0.9%]	('112', '268')
[0.9%]	('268', '460')
[0.9%]	('12', '348')
[0.9%]	('259', '73')
[0.9%]	('120', '197')
[0.9%]	('12', '216')
[0.9%]	('17', '45')
[0.9%]	('17', '196')
[0.9%]	('12', '443')
[0.9%]	('120', '343')
[0.9%]	('11', '343')
[0.9%]	('275', '419')
[0.9%]	('120', '159')
[0.9%]	('12', '159')
[0.9%]	('12', '2')
[0.9%]	('274', '368')
[0.9%]	('11', '69')
[0.9%]	('12', '294')
[0.9%]	('294', '55')
[0.9%]	('12', '129')
[0.9%]	('145', '322')
[0.9%]	('14', '93')
[0.9%]	('12', '204')
[0.9%]	('31', '368')
[0.9%]	('116', '196')
[0.9%]	('15', '71')
[0.9%]	('183', '234')
[0.9%]	('13', '43')
[0.9%]	('10', '55')
[0.9%]	('477', '480')
[0.9%]	('11', '480')
[0.9%]	('326', '45')
[0.9%]	('45', '5')
[0.9%]	('110', '12')
[0.9%]	('14', '280')
[0.9%]	('161', '280')
[0.9%]	('11', '283')
[0.9%]	('14', '279')
[0.9%]	('112', '381')
[0.9%]	('112', '14')
[0.9%]	('112', '8')
[0.9%]	('354', '7')
[0.9%]	('217', '354')
[0.9%]	('196', '422')
[0.9%]	('422', '9')
[0.9%]	('401', '460')
[0.9%]	('401', '8')
[0.9%]	('11', '401')
[0.9%]	('12', '15')
[0.9%]	('12', '140')
[0.9%]	('140', '470')
[0.9%]	('140', '9')
[0.9%]	('10', '334')
[0.9%]	('145', '334')
[0.9%]	('145', '151')
[0.9%]	('151', '438')
[0.9%]	('151', '7')
[0.9%]	('21', '9')
[0.9%]	('205', '326')
[0.9%]	('326', '8')
[0.9%]	('14', '73')
[0.9%]	('368', '460')
[0.9%]	('12', '494')
[0.9%]	('494', '8')
[0.9%]	('489', '494')
[0.9%]	('368', '494')
[0.9%]	('14', '494')
[0.9%]	('362', '381')
[0.9%]	('362', '489')
[0.9%]	('362', '477')
[0.9%]	('470', '5')
[0.9%]	('12', '161')
[0.9%]	('368', '419')
[0.9%]	('419', '8')
[0.9%]	('239', '9')
[0.9%]	('205', '8')
[0.9%]	('205', '9')
[0.9%]	('13', '8')
[0.9%]	('381', '438')
[0.9%]	('120', '217')
[0.9%]	('11', '8')
[0.9%]	('12', '7')
[0.8%]	('194',)
[0.8%]	('42',)
[0.8%]	('376',)
[0.8%]	('167',)
[0.8%]	('369',)
[0.8%]	('74',)
[0.8%]	('374',)
[0.8%]	('423',)
[0.8%]	('79',)
[0.8%]	('367',)
[0.8%]	('288',)
[0.8%]	('30',)
[0.8%]	('67',)
[0.8%]	('12', '459')
[0.8%]	('12', '172')
[0.8%]	('489', '49')
[0.8%]	('368', '489', '49')
[0.8%]	('321', '85')
[0.8%]	('366', '368')
[0.8%]	('368', '96')
[0.8%]	('320', '381')
[0.8%]	('12', '346')
[0.8%]	('110', '307')
[0.8%]	('154', '8')
[0.8%]	('11', '154')
[0.8%]	('151', '53')
[0.8%]	('197', '3')
[0.8%]	('197', '239')
[0.8%]	('111', '12')
[0.8%]	('494', '85')
[0.8%]	('120', '85')
[0.8%]	('12', '487')
[0.8%]	('12', '39')
[0.8%]	('11', '207')
[0.8%]	('14', '97')
[0.8%]	('11', '97')
[0.8%]	('175', '438')
[0.8%]	('175', '283')
[0.8%]	('192', '8')
[0.8%]	('13', '158')
[0.8%]	('334', '75')
[0.8%]	('422', '75')
[0.8%]	('368', '75')
[0.8%]	('11', '224')
[0.8%]	('413', '9')
[0.8%]	('115', '368')
[0.8%]	('217', '275')
[0.8%]	('11', '51')
[0.8%]	('12', '177')
[0.8%]	('12', '274')
[0.8%]	('10', '294')
[0.8%]	('12', '472')
[0.8%]	('171', '8')
[0.8%]	('13', '300')
[0.8%]	('276', '368')
[0.8%]	('145', '427')
[0.8%]	('129', '326')
[0.8%]	('266', '480')
[0.8%]	('322', '9')
[0.8%]	('110', '93')
[0.8%]	('11', '93')
[0.8%]	('12', '25')
[0.8%]	('13', '25')
[0.8%]	('100', '460')
[0.8%]	('100', '12')
[0.8%]	('100', '368')
[0.8%]	('239', '296')
[0.8%]	('12', '296')
[0.8%]	('11', '204')
[0.8%]	('161', '31')
[0.8%]	('151', '349')
[0.8%]	('349', '8')
[0.8%]	('130', '15')
[0.8%]	('10', '183')
[0.8%]	('183', '236')
[0.8%]	('11', '350')
[0.8%]	('236', '419')
[0.8%]	('12', '236')
[0.8%]	('354', '43')
[0.8%]	('145', '55')
[0.8%]	('55', '8')
[0.8%]	('205', '480')
[0.8%]	('14', '45')
[0.8%]	('3', '368')
[0.8%]	('10', '450')
[0.8%]	('368', '450')
[0.8%]	('450', '9')
[0.8%]	('11', '110')
[0.8%]	('110', '145')
[0.8%]	('112', '280')
[0.8%]	('120', '280')
[0.8%]	('279', '368')
[0.8%]	('362', '72')
[0.8%]	('72', '8')
[0.8%]	('112', '9')
[0.8%]	('11', '354')
[0.8%]	('21', '354')
[0.8%]	('422', '470')
[0.8%]	('21', '422')
[0.8%]	('368', '422')
[0.8%]	('422', '489')
[0.8%]	('401', '9')
[0.8%]	('120', '401')
[0.8%]	('401', '7')
[0.8%]	('140', '8')
[0.8%]	('140', '368')
[0.8%]	('140', '334')
[0.8%]	('13', '334')
[0.8%]	('334', '438')
[0.8%]	('13', '326')
[0.8%]	('73', '8')
[0.8%]	('460', '73')
[0.8%]	('419', '73')
[0.8%]	('73', '9')
[0.8%]	('13', '460')
[0.8%]	('14', '460')
[0.8%]	('145', '460')
[0.8%]	('10', '494')
[0.8%]	('11', '494')
[0.8%]	('14', '205')
[0.8%]	('14', '438')
[0.8%]	('145', '470')
[0.8%]	('470', '8')
[0.8%]	('438', '470')
[0.8%]	('10', '161')
[0.8%]	('161', '6')
[0.8%]	('161', '217')
[0.8%]	('161', '8')
[0.8%]	('419', '6')
[0.8%]	('12', '419')
[0.8%]	('11', '419')
[0.8%]	('11', '239')
[0.8%]	('205', '239')
[0.8%]	('120', '477')
[0.8%]	('217', '477')
[0.8%]	('13', '489')
[0.8%]	('145', '489')
[0.8%]	('13', '438')
[0.8%]	('381', '9')
[0.8%]	('381', '8')
[0.8%]	('145', '6')
[0.8%]	('145', '438')
[0.8%]	('368', '438')
[0.8%]	('11', '5')
[0.8%]	('11', '196')
[0.8%]	('120', '8')
[0.8%]	('10', '120')
[0.8%]	('145', '9')
[0.8%]	('11', '145')
[0.8%]	('11', '217')
[0.7%]	('273',)
[0.7%]	('269',)
[0.7%]	('426',)
[0.7%]	('437',)
[0.7%]	('202',)
[0.7%]	('22',)
[0.7%]	('206',)
[0.7%]	('406',)
[0.7%]	('462',)
[0.7%]	('222',)
[0.7%]	('223',)
[0.7%]	('289',)
[0.7%]	('182',)
[0.7%]	('418',)
[0.7%]	('121',)
[0.7%]	('475',)
[0.7%]	('24',)
[0.7%]	('342',)
[0.7%]	('267',)
[0.7%]	('458',)
[0.7%]	('144',)
[0.7%]	('393',)
[0.7%]	('256',)
[0.7%]	('323',)
[0.7%]	('91',)
[0.7%]	('281', '368')
[0.7%]	('102', '8')
[0.7%]	('172', '368')
[0.7%]	('12', '397')
[0.7%]	('103', '12')
[0.7%]	('12', '403')
[0.7%]	('14', '415')
[0.7%]	('461', '9')
[0.7%]	('217', '321')
[0.7%]	('12', '258')
[0.7%]	('236', '366')
[0.7%]	('128', '9')
[0.7%]	('125', '368')
[0.7%]	('12', '125')
[0.7%]	('12', '385')
[0.7%]	('10', '242')
[0.7%]	('217', '335')
[0.7%]	('307', '368')
[0.7%]	('307', '8')
[0.7%]	('12', '307')
[0.7%]	('154', '217')
[0.7%]	('322', '53')
[0.7%]	('12', '259')
[0.7%]	('14', '411')
[0.7%]	('12', '373')
[0.7%]	('326', '373')
[0.7%]	('11', '395')
[0.7%]	('130', '421')
[0.7%]	('368', '421')
[0.7%]	('368', '474')
[0.7%]	('145', '197')
[0.7%]	('197', '205')
[0.7%]	('197', '362')
[0.7%]	('12', '197')
[0.7%]	('111', '334')
[0.7%]	('487', '8')
[0.7%]	('460', '487')
[0.7%]	('334', '449')
[0.7%]	('145', '449')
[0.7%]	('15', '449')
[0.7%]	('120', '449')
[0.7%]	('39', '8')
[0.7%]	('368', '39')
[0.7%]	('217', '352')
[0.7%]	('11', '352')
[0.7%]	('352', '368')
[0.7%]	('175', '9')
[0.7%]	('290', '438')
[0.7%]	('192', '368')
[0.7%]	('158', '368')
[0.7%]	('158', '275')
[0.7%]	('328', '8')
[0.7%]	('12', '180')
[0.7%]	('11', '443')
[0.7%]	('161', '75')
[0.7%]	('75', '8')
[0.7%]	('12', '75')
[0.7%]	('477', '75')
[0.7%]	('224', '9')
[0.7%]	('27', '8')
[0.7%]	('12', '27')
[0.7%]	('11', '413')
[0.7%]	('343', '477')
[0.7%]	('12', '343')
[0.7%]	('343', '73')
[0.7%]	('196', '467')
[0.7%]	('161', '467')
[0.7%]	('198', '43')
[0.7%]	('12', '198')
[0.7%]	('12', '275')
[0.7%]	('11', '275')
[0.7%]	('11', '208')
[0.7%]	('10', '208')
[0.7%]	('208', '9')
[0.7%]	('54', '9')
[0.7%]	('368', '54')
[0.7%]	('151', '16')
[0.7%]	('145', '16')
[0.7%]	('16', '450')
[0.7%]	('12', '16')
[0.7%]	('16', '43')
[0.7%]	('16', '239')
[0.7%]	('16', '362')
[0.7%]	('162', '9')
[0.7%]	('177', '7')
[0.7%]	('177', '8')
[0.7%]	('2', '8')
[0.7%]	('2', '217')
[0.7%]	('11', '2')
[0.7%]	('2', '229')
[0.7%]	('145', '274')
[0.7%]	('274', '8')
[0.7%]	('69', '8')
[0.7%]	('15', '69')
[0.7%]	('294', '8')
[0.7%]	('294', '334')
[0.7%]	('472', '477')
[0.7%]	('10', '472')
[0.7%]	('205', '440')
[0.7%]	('171', '9')
[0.7%]	('151', '300')
[0.7%]	('236', '300')
[0.7%]	('11', '405')
[0.7%]	('15', '405')
[0.7%]	('276', '70')
[0.7%]	('130', '276')
[0.7%]	('276', '381')
[0.7%]	('196', '276')
[0.7%]	('13', '427')
[0.7%]	('229', '427')
[0.7%]	('427', '5')
[0.7%]	('129', '279')
[0.7%]	('129', '494')
[0.7%]	('266', '489')
[0.7%]	('217', '322')
[0.7%]	('12', '322')
[0.7%]	('227', '8')
[0.7%]	('227', '489')
[0.7%]	('227', '368')
[0.7%]	('283', '93')
[0.7%]	('10', '93')
[0.7%]	('368', '93')
[0.7%]	('120', '93')
[0.7%]	('12', '93')
[0.7%]	('25', '368')
[0.7%]	('25', '279')
[0.7%]	('368', '82')
[0.7%]	('82', '9')
[0.7%]	('100', '120')
[0.7%]	('13', '296')
[0.7%]	('11', '296')
[0.7%]	('204', '368')
[0.7%]	('377', '73')
[0.7%]	('120', '377')
[0.7%]	('31', '334')
[0.7%]	('14', '31')
[0.7%]	('31', '460')
[0.7%]	('31', '8')
[0.7%]	('31', '477')
[0.7%]	('116', '283')
[0.7%]	('116', '13')
[0.7%]	('116', '368')
[0.7%]	('368', '71')
[0.7%]	('234', '419')
[0.7%]	('349', '438')
[0.7%]	('10', '349')
[0.7%]	('140', '349')
[0.7%]	('130', '151')
[0.7%]	('130', '8')
[0.7%]	('12', '339')
[0.7%]	('183', '8')
[0.7%]	('183', '419')
[0.7%]	('196', '350')
[0.7%]	('12', '350')
[0.7%]	('350', '8')
[0.7%]	('350', '477')
[0.7%]	('145', '350')
[0.7%]	('350', '362')
[0.7%]	('14', '350')
[0.7%]	('15', '236')
[0.7%]	('112', '236')
[0.7%]	('13', '236')
[0.7%]	('11', '236')
[0.7%]	('368', '43')
[0.7%]	('422', '43')
[0.7%]	('43', '9')
[0.7%]	('43', '438')
[0.7%]	('196', '43')
[0.7%]	('11', '43')
[0.7%]	('145', '43')
[0.7%]	('151', '55')
[0.7%]	('239', '55')
[0.7%]	('15', '55')
[0.7%]	('11', '55')
[0.7%]	('11', '229')
[0.7%]	('145', '480')
[0.7%]	('120', '45')
[0.7%]	('145', '45')
[0.7%]	('15', '45')
[0.7%]	('196', '45')
[0.7%]	('45', '494')
[0.7%]	('13', '45')
[0.7%]	('368', '4')
[0.7%]	('3', '326')
[0.7%]	('10', '3')
[0.7%]	('120', '3')
[0.7%]	('12', '450')
[0.7%]	('161', '450')
[0.7%]	('110', '381')
[0.7%]	('110', '8')
[0.7%]	('280', '401')
[0.7%]	('217', '280')
[0.7%]	('13', '283')
[0.7%]	('283', '362')
[0.7%]	('283', '7')
[0.7%]	('13', '279')
[0.7%]	('120', '72')
[0.7%]	('11', '72')
[0.7%]	('217', '72')
[0.7%]	('10', '72')
[0.7%]	('12', '72')
[0.7%]	('72', '9')
[0.7%]	('438', '72')
[0.7%]	('401', '72')
[0.7%]	('11', '112')
[0.7%]	('112', '401')
[0.7%]	('354', '381')
[0.7%]	('354', '438')
[0.7%]	('13', '422')
[0.7%]	('239', '422')
[0.7%]	('14', '422')
[0.7%]	('381', '401')
[0.7%]	('10', '401')
[0.7%]	('21', '401')
[0.7%]	('239', '401')
[0.7%]	('15', '470')
[0.7%]	('15', '326')
[0.7%]	('15', '477')
[0.7%]	('15', '334')
[0.7%]	('15', '205')
[0.7%]	('140', '489')
[0.7%]	('140', '6')
[0.7%]	('140', '419')
[0.7%]	('11', '140')
[0.7%]	('140', '15')
[0.7%]	('151', '196')
[0.7%]	('13', '151')
[0.7%]	('151', '9')
[0.7%]	('14', '151')
[0.7%]	('151', '73')
[0.7%]	('10', '326')
[0.7%]	('326', '489')
[0.7%]	('196', '326')
[0.7%]	('14', '326')
[0.7%]	('326', '368')
[0.7%]	('326', '7')
[0.7%]	('460', '5')
[0.7%]	('10', '460')
[0.7%]	('460', '489')
[0.7%]	('460', '9')
[0.7%]	('494', '9')
[0.7%]	('494', '7')
[0.7%]	('14', '381')
[0.7%]	('362', '419')
[0.7%]	('205', '362')
[0.7%]	('145', '362')
[0.7%]	('161', '239')
[0.7%]	('11', '161')
[0.7%]	('205', '419')
[0.7%]	('12', '239')
[0.7%]	('239', '7')
[0.7%]	('239', '6')
[0.7%]	('13', '239')
[0.7%]	('120', '239')
[0.7%]	('239', '381')
[0.7%]	('477', '7')
[0.7%]	('10', '477')
[0.7%]	('11', '477')
[0.7%]	('489', '7')
[0.7%]	('120', '489')
[0.7%]	('489', '8')
[0.7%]	('12', '368', '489')
[0.7%]	('13', '205')
[0.7%]	('205', '217')
[0.7%]	('381', '5')
[0.7%]	('438', '7')
[0.7%]	('217', '438')
[0.7%]	('368', '5')
[0.7%]	('12', '5')
[0.7%]	('5', '8')
[0.7%]	('196', '7')
[0.7%]	('120', '196')
[0.7%]	('120', '145')
[0.7%]	('145', '217')
[0.7%]	('368', '7')
[0.6%]	('77',)
[0.6%]	('44',)
[0.6%]	('237',)
[0.6%]	('137',)
[0.6%]	('466',)
[0.6%]	('325',)
[0.6%]	('358',)
[0.6%]	('34',)
[0.6%]	('409',)
[0.6%]	('217', '482')
[0.6%]	('12', '453')
[0.6%]	('12', '181')
[0.6%]	('208', '459')
[0.6%]	('176', '381')
[0.6%]	('142', '283')
[0.6%]	('142', '368')
[0.6%]	('12', '265')
[0.6%]	('326', '412')
[0.6%]	('145', '412')
[0.6%]	('10', '370')
[0.6%]	('368', '89')
[0.6%]	('129', '249')
[0.6%]	('127', '322')
[0.6%]	('37', '470')
[0.6%]	('14', '188')
[0.6%]	('12', '333')
[0.6%]	('0', '12')
[0.6%]	('120', '397')
[0.6%]	('397', '46')
[0.6%]	('208', '397')
[0.6%]	('397', '9')
[0.6%]	('450', '94')
[0.6%]	('105', '9')
[0.6%]	('306', '9')
[0.6%]	('11', '345')
[0.6%]	('368', '403')
[0.6%]	('11', '403')
[0.6%]	('11', '64')
[0.6%]	('480', '64')
[0.6%]	('12', '295')
[0.6%]	('13', '414')
[0.6%]	('217', '414')
[0.6%]	('100', '415')
[0.6%]	('226', '419')
[0.6%]	('296', '461')
[0.6%]	('217', '461')
[0.6%]	('18', '283')
[0.6%]	('12', '366')
[0.6%]	('196', '366')
[0.6%]	('12', '96')
[0.6%]	('14', '96')
[0.6%]	('128', '175')
[0.6%]	('128', '440')
[0.6%]	('12', '486')
[0.6%]	('125', '151')
[0.6%]	('125', '205')
[0.6%]	('25', '48')
[0.6%]	('438', '490')
[0.6%]	('12', '490')
[0.6%]	('11', '361')
[0.6%]	('229', '361')
[0.6%]	('361', '8')
[0.6%]	('385', '477')
[0.6%]	('104', '460')
[0.6%]	('104', '421')
[0.6%]	('112', '320')
[0.6%]	('12', '320')
[0.6%]	('294', '378')
[0.6%]	('10', '378')
[0.6%]	('354', '68')
[0.6%]	('12', '68')
[0.6%]	('12', '242')
[0.6%]	('151', '346')
[0.6%]	('307', '334')
[0.6%]	('348', '354')
[0.6%]	('12', '387')
[0.6%]	('154', '494')
[0.6%]	('205', '53')
[0.6%]	('480', '53')
[0.6%]	('145', '53')
[0.6%]	('208', '46')
[0.6%]	('155', '467')
[0.6%]	('155', '205')
[0.6%]	('155', '290')
[0.6%]	('155', '280')
[0.6%]	('155', '8')
[0.6%]	('395', '8')
[0.6%]	('395', '422')
[0.6%]	('368', '395')
[0.6%]	('12', '395')
[0.6%]	('279', '395')
[0.6%]	('395', '438')
[0.6%]	('10', '421')
[0.6%]	('421', '8')
[0.6%]	('12', '421')
[0.6%]	('217', '474')
[0.6%]	('11', '111')
[0.6%]	('3', '85')
[0.6%]	('73', '85')
[0.6%]	('217', '85')
[0.6%]	('12', '85')
[0.6%]	('460', '85')
[0.6%]	('487', '7')
[0.6%]	('296', '38')
[0.6%]	('38', '45')
[0.6%]	('216', '217')
[0.6%]	('216', '489')
[0.6%]	('116', '39')
[0.6%]	('15', '39')
[0.6%]	('3', '352')
[0.6%]	('12', '352')
[0.6%]	('1', '368')
[0.6%]	('120', '97')
[0.6%]	('175', '354')
[0.6%]	('13', '175')
[0.6%]	('175', '450')
[0.6%]	('175', '381')
[0.6%]	('12', '175')
[0.6%]	('266', '290')
[0.6%]	('192', '196')
[0.6%]	('140', '192')
[0.6%]	('192', '362')
[0.6%]	('11', '192')
[0.6%]	('11', '158')
[0.6%]	('158', '494')
[0.6%]	('158', '419')
[0.6%]	('10', '310')
[0.6%]	('310', '322')
[0.6%]	('227', '310')
[0.6%]	('310', '368')
[0.6%]	('12', '328')
[0.6%]	('328', '438')
[0.6%]	('161', '17')
[0.6%]	('17', '73')
[0.6%]	('17', '422')
[0.6%]	('180', '279')
[0.6%]	('180', '196')
[0.6%]	('236', '443')
[0.6%]	('419', '443')
[0.6%]	('17', '75')
[0.6%]	('217', '75')
[0.6%]	('438', '75')
[0.6%]	('12', '224')
[0.6%]	('217', '224')
[0.6%]	('224', '300')
[0.6%]	('239', '27')
[0.6%]	('11', '27')
[0.6%]	('161', '27')
[0.6%]	('27', '438')
[0.6%]	('27', '9')
[0.6%]	('13', '413')
[0.6%]	('227', '413')
[0.6%]	('196', '413')
[0.6%]	('492', '82')
[0.6%]	('145', '492')
[0.6%]	('368', '492')
[0.6%]	('343', '494')
[0.6%]	('15', '319')
[0.6%]	('467', '55')
[0.6%]	('31', '467')
[0.6%]	('100', '467')
[0.6%]	('239', '467')
[0.6%]	('115', '12')
[0.6%]	('115', '8')
[0.6%]	('132', '438')
[0.6%]	('11', '132')
[0.6%]	('198', '8')
[0.6%]	('120', '198')
[0.6%]	('13', '198')
[0.6%]	('198', '368')
[0.6%]	('10', '275')
[0.6%]	('275', '8')
[0.6%]	('275', '334')
[0.6%]	('120', '275')
[0.6%]	('118', '326')
[0.6%]	('118', '145')
[0.6%]	('11', '118')
[0.6%]	('118', '368')
[0.6%]	('118', '477')
[0.6%]	('118', '438')
[0.6%]	('208', '368')
[0.6%]	('208', '350')
