[13.7%]	('8',)
[0.7%]	('326', '8')
[0.7%]	('458',)
[0.7%]	('12', '71')
[0.7%]	('10', '140')
[0.7%]	('354', '529')
[0.7%]	('151', '368')
[0.7%]	('12', '161')
[0.7%]	('529', '73')
[0.7%]	('217', '597')
[0.7%]	('15', '597')
[0.7%]	('13', '438')
[0.7%]	('12', '140')
[0.7%]	('283', '368')
[0.7%]	('10', '177')
[0.7%]	('10', '419')
[0.7%]	('72', '8')
[0.7%]	('11', '470')
[0.7%]	('145', '205')
[0.7%]	('107',)
[0.7%]	('12', '354')
[0.7%]	('110', '8')
[0.7%]	('120', '14')
[0.7%]	('452',)
[0.7%]	('548', '8')
[0.7%]	('10', '381')
[0.7%]	('204', '368')
[0.7%]	('381', '8')
[0.7%]	('419', '8')
[0.7%]	('11', '205')
[0.7%]	('10', '326')
[0.7%]	('217', '7')
[0.7%]	('17', '368')
[0.7%]	('205', '529')
[0.7%]	('396',)
[0.7%]	('368', '561')
[0.7%]	('24',)
[0.7%]	('368', '45')
[0.7%]	('217', '362')
[0.7%]	('10', '71')
[0.7%]	('10', '472')
[0.7%]	('10', '489')
[0.7%]	('12', '45')
[0.7%]	('460', '529')
[0.7%]	('73', '9')
[0.7%]	('11', '510')
[0.7%]	('120', '13')
[0.7%]	('489', '529')
[0.7%]	('368', '73')
[0.7%]	('13', '205')
[0.7%]	('140', '529')
[0.7%]	('217', '470')
[0.7%]	('217', '266')
[0.7%]	('120', '145')
[0.7%]	('362', '8')
[0.7%]	('10', '548')
[0.7%]	('10', '151')
[0.7%]	('11', '477')
[0.7%]	('11', '72')
[0.7%]	('217', '73')
[0.7%]	('12', '239')
[0.7%]	('548', '597')
[0.7%]	('13', '597')
[0.7%]	('59',)
[0.7%]	('565',)
[0.7%]	('239', '8')
[0.7%]	('11', '73')
[0.7%]	('12', '401')
[0.7%]	('177', '8')
[0.7%]	('368', '480')
[0.7%]	('467', '529')
[0.7%]	('177', '368')
[0.7%]	('453',)
[0.7%]	('66',)
[0.7%]	('368', '427')
[0.7%]	('12', '480')
[0.7%]	('145', '15')
[0.7%]	('368', '494')
[0.7%]	('10', '373')
[0.7%]	('227', '368')
[0.7%]	('10', '97')
[0.7%]	('368', '422')
[0.7%]	('489', '8')
[0.7%]	('510', '8')
[0.7%]	('145', '597')
[0.7%]	('12', '509')
[0.7%]	('151', '8')
[0.7%]	('279', '8')
[0.7%]	('11', '381')
[0.6%]	('299',)
[0.6%]	('562',)
[0.6%]	('12', '242')
[0.6%]	('161', '529')
[0.6%]	('12', '196')
[0.6%]	('12', '334')
[0.6%]	('510', '9')
[0.6%]	('272',)
[0.6%]	('372',)
[0.6%]	('509', '529')
[0.6%]	('11', '419')
[0.6%]	('11', '489')
[0.6%]	('10', '115')
[0.6%]	('239', '438')
[0.6%]	('12', '175')
[0.6%]	('217', '510')
[0.6%]	('529', '6')
[0.6%]	('11', '548')
[0.6%]	('14', '597')
[0.6%]	('205', '438')
[0.6%]	('80',)
[0.6%]	('115', '529')
[0.6%]	('362', '529')
[0.6%]	('13', '470')
[0.6%]	('11', '21')
[0.6%]	('11', '110')
[0.6%]	('354', '368')
[0.6%]	('10', '45')
[0.6%]	('401', '8')
[0.6%]	('145', '45')
[0.6%]	('10', '460')
[0.6%]	('179',)
[0.6%]	('368', '82')
[0.6%]	('204', '8')
[0.6%]	('12', '561')
[0.6%]	('14', '477')
[0.6%]	('428',)
[0.6%]	('116', '12')
[0.6%]	('10', '283')
[0.6%]	('21', '529')
[0.6%]	('15', '217')
[0.6%]	('5', '529')
[0.6%]	('335', '529')
[0.6%]	('501',)
[0.6%]	('523', '529')
[0.6%]	('12', '183')
[0.6%]	('11', '373')
[0.6%]	('394',)
[0.6%]	('12', '494')
[0.6%]	('273',)
[0.6%]	('189',)
[0.6%]	('10', '401')
[0.6%]	('362', '368')
[0.6%]	('145', '7')
[0.6%]	('110', '368')
[0.6%]	('120', '72')
[0.6%]	('470', '9')
[0.6%]	('217', '419')
[0.6%]	('368', '401')
[0.6%]	('368', '460')
[0.6%]	('450', '8')
[0.6%]	('144',)
[0.6%]	('21', '217')
[0.6%]	('10', '161')
[0.6%]	('16', '368')
[0.6%]	('12', '377')
[0.6%]	('11', '450')
[0.6%]	('368', '489')
[0.6%]	('72', '9')
[0.6%]	('112', '12')
[0.6%]	('429',)
[0.6%]	('10', '480')
[0.6%]	('373', '8')
[0.6%]	('15', '438')
[0.6%]	('470', '597')
[0.6%]	('450', '529')
[0.6%]	('442',)
[0.6%]	('280', '8')
[0.6%]	('112', '529')
[0.6%]	('12', '472')
[0.6%]	('283', '8')
[0.6%]	('529', '72')
[0.6%]	('61',)
[0.6%]	('12', '280')
[0.6%]	('10', '276')
[0.6%]	('217', '494')
[0.6%]	('11', '326')
[0.6%]	('368', '6')
[0.6%]	('227', '529')
[0.6%]	('10', '229')
[0.6%]	('161', '368')
[0.6%]	('401', '529')
[0.6%]	('209',)
[0.6%]	('12', '541')
[0.6%]	('239', '368')
[0.6%]	('11', '177')
[0.6%]	('102',)
[0.6%]	('12', '275')
[0.6%]	('10', '494')
[0.6%]	('202',)
[0.6%]	('110', '9')
[0.6%]	('368', '548')
[0.6%]	('217', '283')
[0.6%]	('110', '529')
[0.6%]	('354', '8')
[0.6%]	('120', '438')
[0.6%]	('12', '522')
[0.6%]	('323',)
[0.6%]	('12', '573')
[0.6%]	('12', '54')
[0.6%]	('11', '204')
[0.6%]	('14', '205')
[0.6%]	('236', '368')
[0.6%]	('145', '477')
[0.6%]	('368', '377')
[0.6%]	('12', '296')
[0.6%]	('145', '548')
[0.6%]	('145', '275')
[0.6%]	('10', '196')
[0.6%]	('438', '597')
[0.6%]	('12', '15')
[0.6%]	('12', '97')
[0.6%]	('590',)
[0.6%]	('276', '368')
[0.6%]	('240',)
[0.6%]	('419', '9')
[0.6%]	('279', '529')
[0.6%]	('10', '377')
[0.6%]	('13', '419')
[0.6%]	('368', '5')
[0.6%]	('10', '112')
[0.6%]	('13', '477')
[0.6%]	('13', '72')
[0.6%]	('79',)
[0.6%]	('529', '97')
[0.6%]	('205', '381')
[0.6%]	('12', '578')
[0.6%]	('12', '276')
[0.6%]	('13', '450')
[0.6%]	('460', '8')
[0.6%]	('110', '13')
[0.6%]	('12', '93')
[0.6%]	('115', '12')
[0.6%]	('473',)
[0.6%]	('12', '75')
[0.6%]	('12', '129')
[0.6%]	('12', '443')
[0.6%]	('10', '427')
[0.6%]	('110', '217')
[0.6%]	('13', '73')
[0.6%]	('13', '510')
[0.6%]	('10', '522')
[0.6%]	('10', '541')
[0.6%]	('11', '362')
[0.6%]	('110', '381')
[0.6%]	('45', '529')
[0.6%]	('10', '236')
[0.6%]	('120', '470')
[0.6%]	('296', '529')
[0.6%]	('120', '161')
[0.6%]	('597', '7')
[0.6%]	('438', '7')
[0.6%]	('290', '368')
[0.6%]	('510', '72')
[0.6%]	('262',)
[0.6%]	('10', '593')
[0.6%]	('10', '509')
[0.6%]	('13', '489')
[0.6%]	('560',)
[0.6%]	('145', '470')
[0.6%]	('145', '6')
[0.6%]	('480', '8')
[0.6%]	('438', '489')
[0.6%]	('368', '474')
[0.6%]	('12', '343')
[0.6%]	('10', '239')
[0.6%]	('11', '283')
[0.6%]	('15', '450')
[0.6%]	('140', '217')
[0.6%]	('18', '368')
[0.6%]	('443', '8')
[0.6%]	('217', '548')
[0.6%]	('21', '9')
[0.6%]	('14', '470')
[0.6%]	('218',)
[0.6%]	('427', '529')
[0.6%]	('182',)
[0.6%]	('334', '8')
[0.6%]	('10', '266')
[0.6%]	('120', '15')
[0.6%]	('161', '8')
[0.6%]	('450', '489')
[0.5%]	('10', '55')
[0.5%]	('145', '21')
[0.5%]	('322', '529')
[0.5%]	('12', '593')
[0.5%]	('229', '8')
[0.5%]	('14', '510')
[0.5%]	('368', '4')
[0.5%]	('368', '472')
[0.5%]	('152',)
[0.5%]	('115', '217')
[0.5%]	('296', '8')
[0.5%]	('120', '205')
[0.5%]	('23',)
[0.5%]	('368', '443')
[0.5%]	('120', '7')
[0.5%]	('368', '540')
[0.5%]	('10', '296')
[0.5%]	('110', '21')
[0.5%]	('13', '21')
[0.5%]	('222',)
[0.5%]	('296', '368')
[0.5%]	('381', '9')
[0.5%]	('12', '259')
[0.5%]	('15', '510')
[0.5%]	('18', '529')
[0.5%]	('183', '368')
[0.5%]	('11', '140')
[0.5%]	('13', '326')
[0.5%]	('294', '529')
[0.5%]	('11', '354')
[0.5%]	('151', '450')
[0.5%]	('556',)
[0.5%]	('529', '561')
[0.5%]	('275', '368')
[0.5%]	('13', '279')
[0.5%]	('10', '279')
[0.5%]	('217', '275')
[0.5%]	('217', '381')
[0.5%]	('373', '477')
[0.5%]	('326', '9')
[0.5%]	('205', '73')
[0.5%]	('196', '529')
[0.5%]	('548', '9')
[0.5%]	('15', '477')
[0.5%]	('578', '8')
[0.5%]	('443', '529')
[0.5%]	('14', '239')
[0.5%]	('204', '326')
[0.5%]	('489', '9')
[0.5%]	('12', '227')
[0.5%]	('196', '368')
[0.5%]	('11', '71')
[0.5%]	('145', '72')
[0.5%]	('466',)
[0.5%]	('196', '8')
[0.5%]	('217', '71')
[0.5%]	('205', '275')
[0.5%]	('177', '217')
[0.5%]	('110', '280')
[0.5%]	('10', '443')
[0.5%]	('494', '529')
[0.5%]	('11', '460')
[0.5%]	('167',)
[0.5%]	('409',)
[0.5%]	('11', '480')
[0.5%]	('217', '373')
[0.5%]	('145', '419')
[0.5%]	('368', '43')
[0.5%]	('71', '8')
[0.5%]	('368', '467')
[0.5%]	('368', '70')
[0.5%]	('129', '368')
[0.5%]	('450', '9')
[0.5%]	('72', '73')
[0.5%]	('529', '54')
[0.5%]	('21', '326')
[0.5%]	('16', '529')
[0.5%]	('10', '183')
[0.5%]	('354', '438')
[0.5%]	('236', '438')
[0.5%]	('12', '523')
[0.5%]	('12', '266')
[0.5%]	('593', '8')
[0.5%]	('480', '529')
[0.5%]	('15', '205')
[0.5%]	('529', '75')
[0.5%]	('12', '294')
[0.5%]	('474', '8')
[0.5%]	('470', '548')
[0.5%]	('15', '326')
[0.5%]	('145', '474')
[0.5%]	('175', '368')
[0.5%]	('10', '93')
[0.5%]	('276', '8')
[0.5%]	('11', '236')
[0.5%]	('145', '489')
[0.5%]	('388',)
[0.5%]	('183', '8')
[0.5%]	('140', '9')
[0.5%]	('110', '205')
[0.5%]	('343', '368')
[0.5%]	('11', '151')
[0.5%]	('10', '43')
[0.5%]	('368', '54')
[0.5%]	('368', '541')
[0.5%]	('373', '73')
[0.5%]	('205', '477')
[0.5%]	('145', '510')
[0.5%]	('12', '405')
[0.5%]	('45', '8')
[0.5%]	('541', '8')
[0.5%]	('11', '196')
[0.5%]	('151', '529')
[0.5%]	('110', '145')
[0.5%]	('326', '597')
[0.5%]	('368', '523')
[0.5%]	('368', '405')
[0.5%]	('14', '489')
[0.5%]	('282',)
[0.5%]	('56',)
[0.5%]	('10', '550')
[0.5%]	('12', '159')
[0.5%]	('125', '529')
[0.5%]	('12', '55')
[0.5%]	('472', '529')
[0.5%]	('362', '9')
[0.5%]	('13', '548')
[0.5%]	('10', '70')
[0.5%]	('217', '450')
[0.5%]	('510', '73')
[0.5%]	('11', '229')
[0.5%]	('10', '354')
[0.5%]	('477', '9')
[0.5%]	('331',)
[0.5%]	('77',)
[0.5%]	('12', '125')
[0.5%]	('422', '529')
[0.5%]	('13', '177')
[0.5%]	('11', '8')
[0.5%]	('217', '229')
[0.5%]	('140', '597')
[0.5%]	('4', '529')
[0.5%]	('120', '419')
[0.5%]	('368', '471')
[0.5%]	('259', '8')
[0.5%]	('10', '227')
[0.5%]	('15', '73')
[0.5%]	('14', '73')
[0.5%]	('377', '450')
[0.5%]	('217', '427')
[0.5%]	('427', '8')
[0.5%]	('177', '529')
[0.5%]	('12', '422')
[0.5%]	('540', '8')
[0.5%]	('12', '440')
[0.5%]	('529', '71')
[0.5%]	('13', '362')
[0.5%]	('111', '12')
[0.5%]	('12', '198')
[0.5%]	('12', '69')
[0.5%]	('129', '529')
[0.5%]	('334', '368')
[0.5%]	('204', '217')
[0.5%]	('11', '12')
[0.5%]	('305',)
[0.5%]	('177', '9')
[0.5%]	('13', '381')
[0.5%]	('17', '529')
[0.5%]	('259', '368')
[0.5%]	('522', '529')
[0.5%]	('11', '541')
[0.5%]	('229', '529')
[0.5%]	('13', '373')
[0.5%]	('177', '548')
[0.5%]	('12', '14')
[0.5%]	('283', '597')
[0.5%]	('362', '470')
[0.5%]	('217', '489')
[0.5%]	('10', '104')
[0.5%]	('10', '561')
[0.5%]	('217', '45')
[0.5%]	('236', '354')
[0.5%]	('197', '529')
[0.5%]	('43', '529')
[0.5%]	('10', '116')
[0.5%]	('510', '540')
[0.5%]	('14', '419')
[0.5%]	('12', '526')
[0.5%]	('489', '597')
[0.5%]	('120', '129')
[0.5%]	('10', '275')
[0.5%]	('217', '334')
[0.5%]	('204', '548')
[0.5%]	('177', '438')
[0.5%]	('426',)
[0.5%]	('11', '401')
[0.5%]	('12', '9')
[0.5%]	('76',)
[0.5%]	('274', '597')
[0.5%]	('529', '70')
[0.5%]	('15', '381')
[0.5%]	('419', '470')
[0.5%]	('446',)
[0.5%]	('475',)
[0.5%]	('368', '378')
[0.5%]	('472', '8')
[0.5%]	('11', '509')
[0.5%]	('11', '427')
[0.5%]	('205', '354')
[0.5%]	('283', '9')
[0.5%]	('10', '54')
[0.5%]	('283', '401')
[0.5%]	('71', '9')
[0.5%]	('470', '72')
[0.5%]	('294', '368')
[0.5%]	('12', '31')
[0.5%]	('12', '38')
[0.5%]	('15', '8')
[0.5%]	('12', '385')
[0.5%]	('10', '449')
[0.5%]	('11', '239')
[0.5%]	('13', '204')
[0.5%]	('55', '8')
[0.5%]	('38', '529')
[0.5%]	('11', '296')
[0.5%]	('145', '450')
[0.5%]	('120', '597')
[0.5%]	('12', '162')
[0.5%]	('368', '46')
[0.5%]	('11', '522')
[0.5%]	('236', '9')
[0.5%]	('15', '470')
[0.5%]	('10', '38')
[0.5%]	('12', '51')
[0.5%]	('242', '8')
[0.5%]	('54', '8')
[0.5%]	('14', '177')
[0.5%]	('368', '97')
[0.5%]	('334', '529')
[0.5%]	('11', '494')
[0.5%]	('229', '9')
[0.5%]	('145', '229')
[0.5%]	('373', '9')
[0.5%]	('234', '529')
[0.5%]	('10', '175')
[0.5%]	('275', '529')
[0.5%]	('368', '509')
[0.5%]	('11', '161')
[0.5%]	('13', '151')
[0.5%]	('438', '73')
[0.5%]	('10', '343')
[0.5%]	('183', '529')
[0.5%]	('239', '529')
[0.5%]	('13', '140')
[0.5%]	('145', '73')
[0.5%]	('159', '8')
[0.5%]	('450', '541')
[0.5%]	('217', '460')
[0.5%]	('151', '381')
[0.5%]	('145', '236')
[0.5%]	('15', '283')
[0.5%]	('13', '283')
[0.5%]	('217', '326')
[0.5%]	('12', '46')
[0.5%]	('12', '350')
[0.5%]	('10', '540')
[0.5%]	('217', '522')
[0.5%]	('529', '541')
[0.5%]	('11', '334')
[0.5%]	('10', '334')
[0.5%]	('83',)
[0.5%]	('471', '529')
[0.5%]	('368', '400')
[0.5%]	('12', '70')
[0.5%]	('12', '449')
[0.5%]	('145', '175')
[0.5%]	('217', '541')
[0.5%]	('13', '401')
[0.5%]	('204', '9')
[0.5%]	('12', '413')
[0.5%]	('38', '489')
[0.5%]	('120', '362')
[0.5%]	('217', '72')
[0.5%]	('217', '6')
[0.5%]	('439',)
[0.5%]	('112', '145')
[0.5%]	('377', '8')
[0.5%]	('494', '8')
[0.5%]	('368', '522')
[0.5%]	('11', '472')
[0.5%]	('140', '368')
[0.5%]	('438', '548')
[0.5%]	('6', '8')
[0.5%]	('100', '8')
[0.5%]	('529', '540')
[0.5%]	('343', '510')
[0.5%]	('14', '326')
[0.5%]	('14', '8')
[0.5%]	('10', '573')
[0.5%]	('11', '279')
[0.5%]	('145', '381')
[0.5%]	('205', '510')
[0.5%]	('12', '43')
[0.5%]	('217', '354')
[0.5%]	('14', '236')
[0.5%]	('15', '236')
[0.5%]	('14', '140')
[0.5%]	('110', '15')
[0.5%]	('14', '450')
[0.5%]	('438', '470')
[0.5%]	('431',)
[0.5%]	('2', '368')
[0.5%]	('12', '575')
[0.5%]	('71', '73')
[0.5%]	('14', '548')
[0.5%]	('419', '510')
[0.5%]	('10', '538')
[0.5%]	('10', '523')
[0.5%]	('10', '422')
[0.5%]	('15', '548')
[0.5%]	('14', '21')
[0.5%]	('12', '581')
[0.5%]	('579', '8')
[0.5%]	('112', '368')
[0.5%]	('529', '593')
[0.5%]	('11', '183')
[0.5%]	('229', '368')
[0.5%]	('151', '21')
[0.5%]	('140', '145')
[0.5%]	('10', '259')
[0.5%]	('12', '474')
[0.5%]	('529', '69')
[0.5%]	('15', '151')
[0.5%]	('14', '381')
[0.5%]	('15', '419')
[0.5%]	('470', '477')
[0.5%]	('470', '7')
[0.5%]	('234', '489')
[0.5%]	('159', '9')
[0.5%]	('10', '280')
[0.5%]	('11', '343')
[0.5%]	('296', '373')
[0.5%]	('438', '72')
[0.5%]	('289',)
[0.5%]	('115', '597')
[0.5%]	('236', '8')
[0.5%]	('529', '53')
[0.5%]	('12', '32')
[0.5%]	('12', '574')
[0.5%]	('118', '368')
[0.5%]	('438', '460')
[0.5%]	('13', '8')
[0.5%]	('368', '55')
[0.5%]	('217', '561')
[0.5%]	('438', '45')
[0.5%]	('450', '597')
[0.5%]	('5', '597')
[0.5%]	('195',)
[0.5%]	('6', '73')
[0.5%]	('12', '13')
[0.5%]	('267',)
[0.5%]	('12', '168')
[0.5%]	('21', '93')
[0.5%]	('10', '129')
[0.5%]	('275', '8')
[0.5%]	('302',)
[0.5%]	('12', '504')
[0.5%]	('12', '322')
[0.5%]	('69', '8')
[0.5%]	('368', '573')
[0.5%]	('183', '597')
[0.5%]	('460', '9')
[0.5%]	('14', '460')
[0.5%]	('217', '477')
[0.5%]	('326', '72')
[0.5%]	('14', '72')
[0.5%]	('12', '216')
[0.5%]	('12', '579')
[0.5%]	('12', '82')
[0.5%]	('13', '161')
[0.5%]	('480', '72')
[0.5%]	('177', '489')
[0.5%]	('110', '14')
[0.5%]	('548', '72')
[0.5%]	('21', '73')
[0.5%]	('504', '529')
[0.5%]	('10', '526')
[0.5%]	('354', '9')
[0.5%]	('283', '510')
[0.5%]	('12', '234')
[0.5%]	('14', '362')
[0.5%]	('422', '477')
[0.5%]	('145', '362')
[0.5%]	('205', '470')
[0.5%]	('178',)
[0.5%]	('111', '368')
[0.5%]	('112', '8')
[0.5%]	('401', '470')
[0.5%]	('368', '411')
[0.5%]	('526', '529')
[0.5%]	('480', '509')
[0.5%]	('13', '354')
[0.5%]	('13', '460')
[0.5%]	('419', '597')
[0.5%]	('405', '529')
[0.5%]	('13', '443')
[0.5%]	('239', '9')
[0.5%]	('438', '477')
[0.5%]	('15', '72')
[0.5%]	('187', '8')
[0.5%]	('10', '69')
[0.5%]	('11', '540')
[0.5%]	('15', '489')
[0.5%]	('21', '597')
[0.4%]	('17', '73')
[0.4%]	('10', '405')
[0.4%]	('120', '266')
[0.4%]	('283', '7')
[0.4%]	('10', '513')
[0.4%]	('368', '449')
[0.4%]	('438', '93')
[0.4%]	('279', '9')
[0.4%]	('151', '326')
[0.4%]	('14', '204')
[0.4%]	('12', '5')
[0.4%]	('410',)
[0.4%]	('522', '8')
[0.4%]	('15', '279')
[0.4%]	('13', '71')
[0.4%]	('438', '480')
[0.4%]	('15', '354')
[0.4%]	('283', '450')
[0.4%]	('14', '283')
[0.4%]	('367',)
[0.4%]	('104', '12')
[0.4%]	('489', '561')
[0.4%]	('11', '377')
[0.4%]	('196', '9')
[0.4%]	('217', '401')
[0.4%]	('13', '480')
[0.4%]	('399',)
[0.4%]	('12', '583')
[0.4%]	('10', '46')
[0.4%]	('16', '217')
[0.4%]	('13', '196')
[0.4%]	('15', '480')
[0.4%]	('13', '236')
[0.4%]	('21', '438')
[0.4%]	('10', '234')
[0.4%]	('266', '8')
[0.4%]	('529', '93')
[0.4%]	('13', '427')
[0.4%]	('145', '373')
[0.4%]	('12', '122')
[0.4%]	('31', '368')
[0.4%]	('350', '8')
[0.4%]	('10', '198')
[0.4%]	('27', '368')
[0.4%]	('120', '573')
[0.4%]	('11', '593')
[0.4%]	('217', '279')
[0.4%]	('125', '8')
[0.4%]	('25', '368')
[0.4%]	('10', '579')
[0.4%]	('145', '593')
[0.4%]	('343', '8')
[0.4%]	('480', '9')
[0.4%]	('205', '597')
[0.4%]	('8', '9')
[0.4%]	('12', '538')
[0.4%]	('11', '276')
[0.4%]	('115', '368')
[0.4%]	('120', '239')
[0.4%]	('204', '21')
[0.4%]	('14', '540')
[0.4%]	('11', '45')
[0.4%]	('427', '9')
[0.4%]	('14', '151')
[0.4%]	('127', '192')
[0.4%]	('529', '550')
[0.4%]	('12', '339')
[0.4%]	('14', '526')
[0.4%]	('368', '593')
[0.4%]	('151', '438')
[0.4%]	('419', '548')
[0.4%]	('205', '21')
[0.4%]	('522', '9')
[0.4%]	('13', '472')
[0.4%]	('427', '7')
[0.4%]	('205', '401')
[0.4%]	('14', '401')
[0.4%]	('14', '354')
[0.4%]	('12', '4')
[0.4%]	('510', '7')
[0.4%]	('145', '351')
[0.4%]	('234', '405')
[0.4%]	('597', '73')
[0.4%]	('11', '97')
[0.4%]	('381', '73')
[0.4%]	('470', '510')
[0.4%]	('69', '72')
[0.4%]	('561', '8')
[0.4%]	('438', '443')
[0.4%]	('13', '45')
