[16.8%]	('12',)
[1.0%]	('354', '368')
[1.0%]	('12', '422')
[1.0%]	('368', '401')
[1.0%]	('15', '196')
[1.0%]	('15', '381')
[1.0%]	('145', '15')
[1.0%]	('140', '239')
[1.0%]	('334', '477')
[1.0%]	('21', '7')
[1.0%]	('145', '326')
[1.0%]	('120', '14')
[1.0%]	('12', '14')
[1.0%]	('362', '368')
[1.0%]	('196', '362')
[1.0%]	('362', '8')
[1.0%]	('11', '362')
[1.0%]	('12', '470')
[1.0%]	('161', '9')
[1.0%]	('120', '161')
[1.0%]	('239', '8')
[1.0%]	('239', '368')
[1.0%]	('145', '477')
[1.0%]	('145', '205')
[1.0%]	('205', '7')
[1.0%]	('205', '368')
[1.0%]	('120', '13')
[1.0%]	('13', '368')
[1.0%]	('10', '196')
[1.0%]	('145', '196')
[1.0%]	('120', '9')
[1.0%]	('11', '120')
[1.0%]	('10', '217')
[1.0%]	('217', '368')
[1.0%]	('7', '8')
