[16.8%]	('12',)
[0.9%]	('17', '45')
[0.9%]	('17', '196')
[0.9%]	('12', '443')
[0.9%]	('120', '343')
[0.9%]	('11', '343')
[0.9%]	('275', '419')
[0.9%]	('120', '159')
[0.9%]	('12', '159')
[0.9%]	('274', '368')
[0.9%]	('12', '2')
[0.9%]	('11', '69')
[0.9%]	('12', '294')
[0.9%]	('294', '55')
[0.9%]	('12', '129')
[0.9%]	('145', '322')
[0.9%]	('14', '93')
[0.9%]	('12', '204')
[0.9%]	('31', '368')
[0.9%]	('116', '196')
[0.9%]	('15', '71')
[0.9%]	('183', '234')
[0.9%]	('13', '43')
[0.9%]	('11', '480')
[0.9%]	('326', '45')
[0.9%]	('45', '5')
[0.9%]	('110', '12')
[0.9%]	('14', '280')
[0.9%]	('11', '283')
[0.9%]	('14', '279')
[0.9%]	('112', '381')
[0.9%]	('112', '14')
[0.9%]	('354', '7')
[0.9%]	('217', '354')
[0.9%]	('422', '9')
[0.9%]	('401', '460')
[0.9%]	('401', '8')
[0.9%]	('11', '401')
[0.9%]	('12', '140')
[0.9%]	('140', '470')
[0.9%]	('10', '334')
[0.9%]	('205', '326')
[0.9%]	('326', '8')
[0.9%]	('494', '8')
[0.9%]	('368', '494')
[0.9%]	('14', '494')
[0.9%]	('470', '5')
[0.9%]	('368', '419')
[0.9%]	('239', '9')
[0.9%]	('205', '9')
[0.9%]	('13', '8')
[0.9%]	('381', '438')
[0.9%]	('120', '217')
[0.9%]	('11', '8')
[0.9%]	('12', '7')
[0.8%]	('12', '459')
[0.8%]	('12', '172')
[0.8%]	('489', '49')
[0.8%]	('368', '489', '49')
[0.8%]	('321', '85')
[0.8%]	('366', '368')
[0.8%]	('368', '96')
[0.8%]	('320', '381')
[0.8%]	('12', '346')
[0.8%]	('110', '307')
[0.8%]	('154', '8')
[0.8%]	('11', '154')
[0.8%]	('151', '53')
[0.8%]	('197', '3')
[0.8%]	('111', '12')
[0.8%]	('494', '85')
[0.8%]	('120', '85')
[0.8%]	('12', '487')
[0.8%]	('12', '39')
[0.8%]	('11', '207')
[0.8%]	('14', '97')
[0.8%]	('11', '97')
[0.8%]	('175', '438')
[0.8%]	('175', '283')
[0.8%]	('192', '8')
[0.8%]	('13', '158')
[0.8%]	('334', '75')
[0.8%]	('422', '75')
[0.8%]	('11', '224')
[0.8%]	('413', '9')
[0.8%]	('115', '368')
[0.8%]	('217', '275')
[0.8%]	('11', '51')
[0.8%]	('12', '177')
[0.8%]	('12', '274')
[0.8%]	('10', '294')
[0.8%]	('12', '472')
[0.8%]	('171', '8')
[0.8%]	('13', '300')
[0.8%]	('276', '368')
[0.8%]	('145', '427')
[0.8%]	('129', '326')
[0.8%]	('266', '480')
[0.8%]	('322', '9')
[0.8%]	('11', '93')
[0.8%]	('12', '25')
[0.8%]	('13', '25')
[0.8%]	('100', '460')
[0.8%]	('100', '368')
[0.8%]	('239', '296')
[0.8%]	('12', '296')
[0.8%]	('11', '204')
[0.8%]	('161', '31')
[0.8%]	('349', '8')
[0.8%]	('130', '15')
[0.8%]	('10', '183')
[0.8%]	('183', '236')
[0.8%]	('11', '350')
[0.8%]	('236', '419')
[0.8%]	('354', '43')
[0.8%]	('145', '55')
[0.8%]	('205', '480')
[0.8%]	('3', '368')
[0.8%]	('10', '450')
[0.8%]	('450', '9')
[0.8%]	('11', '110')
[0.8%]	('279', '368')
[0.8%]	('362', '72')
[0.8%]	('72', '8')
[0.8%]	('401', '9')
[0.8%]	('120', '401')
[0.8%]	('401', '7')
[0.8%]	('140', '8')
[0.8%]	('140', '334')
[0.8%]	('73', '8')
[0.8%]	('73', '9')
[0.8%]	('13', '460')
[0.8%]	('14', '460')
[0.8%]	('11', '494')
[0.8%]	('470', '8')
[0.8%]	('438', '470')
[0.8%]	('10', '161')
[0.8%]	('161', '6')
[0.8%]	('161', '8')
[0.8%]	('419', '6')
[0.8%]	('12', '419')
[0.8%]	('11', '419')
[0.8%]	('11', '239')
[0.8%]	('13', '489')
[0.8%]	('145', '489')
[0.8%]	('381', '8')
[0.8%]	('145', '6')
[0.8%]	('11', '5')
[0.8%]	('11', '196')
[0.8%]	('120', '8')
[0.8%]	('10', '120')
[0.8%]	('145', '9')
[0.8%]	('11', '145')
[0.8%]	('11', '217')
[0.7%]	('281', '368')
[0.7%]	('102', '8')
[0.7%]	('172', '368')
[0.7%]	('12', '397')
[0.7%]	('103', '12')
[0.7%]	('12', '403')
[0.7%]	('14', '415')
[0.7%]	('461', '9')
[0.7%]	('217', '321')
[0.7%]	('12', '258')
[0.7%]	('236', '366')
[0.7%]	('128', '9')
[0.7%]	('125', '368')
[0.7%]	('12', '125')
[0.7%]	('12', '385')
[0.7%]	('10', '242')
[0.7%]	('217', '335')
[0.7%]	('307', '368')
[0.7%]	('12', '307')
[0.7%]	('154', '217')
[0.7%]	('322', '53')
[0.7%]	('12', '259')
[0.7%]	('14', '411')
[0.7%]	('12', '373')
[0.7%]	('326', '373')
[0.7%]	('11', '395')
[0.7%]	('130', '421')
[0.7%]	('368', '421')
[0.7%]	('368', '474')
[0.7%]	('12', '197')
[0.7%]	('111', '334')
[0.7%]	('487', '8')
[0.7%]	('460', '487')
[0.7%]	('334', '449')
[0.7%]	('15', '449')
[0.7%]	('39', '8')
[0.7%]	('368', '39')
[0.7%]	('217', '352')
[0.7%]	('11', '352')
[0.7%]	('352', '368')
[0.7%]	('175', '9')
[0.7%]	('290', '438')
[0.7%]	('158', '368')
[0.7%]	('158', '275')
[0.7%]	('328', '8')
[0.7%]	('12', '180')
[0.7%]	('11', '443')
[0.7%]	('161', '75')
[0.7%]	('224', '9')
[0.7%]	('27', '8')
[0.7%]	('12', '27')
[0.7%]	('11', '413')
[0.7%]	('343', '73')
[0.7%]	('161', '467')
[0.7%]	('198', '43')
[0.7%]	('12', '198')
[0.7%]	('12', '275')
[0.7%]	('11', '275')
[0.7%]	('11', '208')
[0.7%]	('10', '208')
[0.7%]	('208', '9')
[0.7%]	('54', '9')
[0.7%]	('368', '54')
[0.7%]	('151', '16')
[0.7%]	('16', '450')
[0.7%]	('16', '43')
[0.7%]	('16', '362')
[0.7%]	('162', '9')
[0.7%]	('177', '7')
[0.7%]	('177', '8')
[0.7%]	('2', '8')
[0.7%]	('2', '217')
[0.7%]	('11', '2')
[0.7%]	('2', '229')
[0.7%]	('69', '8')
[0.7%]	('15', '69')
[0.7%]	('294', '8')
[0.7%]	('294', '334')
[0.7%]	('472', '477')
[0.7%]	('10', '472')
[0.7%]	('205', '440')
[0.7%]	('171', '9')
[0.7%]	('11', '405')
[0.7%]	('15', '405')
[0.7%]	('130', '276')
[0.7%]	('276', '381')
[0.7%]	('13', '427')
[0.7%]	('229', '427')
[0.7%]	('427', '5')
[0.7%]	('129', '279')
[0.7%]	('129', '494')
[0.7%]	('266', '489')
[0.7%]	('217', '322')
[0.7%]	('12', '322')
[0.7%]	('227', '489')
[0.7%]	('227', '368')
[0.7%]	('283', '93')
[0.7%]	('10', '93')
[0.7%]	('368', '82')
[0.7%]	('82', '9')
[0.7%]	('13', '296')
[0.7%]	('11', '296')
[0.7%]	('377', '73')
[0.7%]	('120', '377')
[0.7%]	('31', '334')
[0.7%]	('14', '31')
[0.7%]	('31', '460')
[0.7%]	('31', '8')
[0.7%]	('31', '477')
[0.7%]	('116', '283')
[0.7%]	('116', '13')
[0.7%]	('116', '368')
[0.7%]	('368', '71')
[0.7%]	('234', '419')
[0.7%]	('140', '349')
[0.7%]	('130', '151')
[0.7%]	('130', '8')
[0.7%]	('12', '339')
[0.7%]	('183', '8')
[0.7%]	('183', '419')
[0.7%]	('12', '350')
[0.7%]	('145', '350')
[0.7%]	('14', '350')
[0.7%]	('13', '236')
[0.7%]	('11', '236')
[0.7%]	('43', '9')
[0.7%]	('151', '55')
[0.7%]	('43', '55')
[0.7%]	('11', '229')
[0.7%]	('120', '45')
[0.7%]	('15', '45')
[0.7%]	('13', '45')
[0.7%]	('368', '4')
[0.7%]	('3', '326')
[0.7%]	('120', '3')
[0.7%]	('12', '450')
[0.7%]	('161', '450')
[0.7%]	('110', '8')
[0.7%]	('217', '280')
[0.7%]	('13', '283')
[0.7%]	('283', '362')
[0.7%]	('283', '7')
[0.7%]	('13', '279')
[0.7%]	('120', '72')
[0.7%]	('11', '72')
[0.7%]	('217', '72')
[0.7%]	('10', '72')
[0.7%]	('12', '72')
[0.7%]	('72', '9')
[0.7%]	('438', '72')
[0.7%]	('401', '72')
[0.7%]	('354', '438')
[0.7%]	('13', '422')
[0.7%]	('10', '401')
[0.7%]	('239', '401')
[0.7%]	('15', '470')
[0.7%]	('140', '6')
[0.7%]	('11', '140')
[0.7%]	('10', '326')
[0.7%]	('326', '489')
[0.7%]	('326', '7')
[0.7%]	('460', '5')
[0.7%]	('460', '489')
[0.7%]	('460', '9')
[0.7%]	('494', '7')
[0.7%]	('14', '381')
[0.7%]	('161', '239')
[0.7%]	('11', '161')
[0.7%]	('239', '7')
[0.7%]	('239', '6')
[0.7%]	('13', '239')
[0.7%]	('120', '239')
[0.7%]	('239', '381')
[0.7%]	('477', '7')
[0.7%]	('10', '477')
[0.7%]	('11', '477')
[0.7%]	('489', '7')
[0.7%]	('120', '489')
[0.7%]	('489', '8')
[0.7%]	('12', '368', '489')
[0.7%]	('13', '205')
[0.7%]	('381', '5')
[0.7%]	('438', '7')
[0.7%]	('368', '5')
[0.7%]	('12', '5')
[0.7%]	('5', '8')
[0.7%]	('120', '196')
[0.7%]	('120', '145')
[0.7%]	('145', '217')
[0.7%]	('368', '7')
[0.6%]	('217', '482')
[0.6%]	('12', '453')
[0.6%]	('12', '181')
[0.6%]	('208', '459')
[0.6%]	('176', '381')
[0.6%]	('142', '283')
[0.6%]	('142', '368')
[0.6%]	('12', '265')
[0.6%]	('326', '412')
[0.6%]	('145', '412')
[0.6%]	('10', '370')
[0.6%]	('368', '89')
[0.6%]	('129', '249')
[0.6%]	('127', '322')
[0.6%]	('37', '470')
[0.6%]	('14', '188')
[0.6%]	('12', '333')
[0.6%]	('0', '12')
[0.6%]	('120', '397')
[0.6%]	('397', '46')
[0.6%]	('208', '397')
[0.6%]	('397', '9')
[0.6%]	('450', '94')
[0.6%]	('105', '9')
[0.6%]	('306', '9')
[0.6%]	('11', '345')
[0.6%]	('368', '403')
[0.6%]	('11', '403')
[0.6%]	('11', '64')
[0.6%]	('480', '64')
[0.6%]	('12', '295')
[0.6%]	('13', '414')
[0.6%]	('217', '414')
[0.6%]	('100', '415')
[0.6%]	('226', '419')
[0.6%]	('296', '461')
[0.6%]	('217', '461')
[0.6%]	('18', '283')
[0.6%]	('196', '366')
[0.6%]	('12', '96')
[0.6%]	('14', '96')
[0.6%]	('128', '175')
[0.6%]	('128', '440')
[0.6%]	('12', '486')
[0.6%]	('125', '205')
[0.6%]	('25', '48')
[0.6%]	('438', '490')
[0.6%]	('12', '490')
[0.6%]	('11', '361')
[0.6%]	('229', '361')
[0.6%]	('361', '8')
[0.6%]	('385', '477')
[0.6%]	('104', '460')
[0.6%]	('104', '421')
[0.6%]	('112', '320')
[0.6%]	('12', '320')
[0.6%]	('294', '378')
[0.6%]	('10', '378')
[0.6%]	('354', '68')
[0.6%]	('12', '68')
[0.6%]	('12', '242')
[0.6%]	('151', '346')
[0.6%]	('348', '354')
[0.6%]	('12', '387')
[0.6%]	('205', '53')
[0.6%]	('208', '46')
[0.6%]	('155', '467')
[0.6%]	('155', '290')
[0.6%]	('155', '280')
[0.6%]	('155', '8')
[0.6%]	('395', '8')
[0.6%]	('395', '422')
[0.6%]	('279', '395')
[0.6%]	('10', '421')
[0.6%]	('421', '8')
[0.6%]	('217', '474')
[0.6%]	('11', '111')
[0.6%]	('3', '85')
[0.6%]	('73', '85')
[0.6%]	('460', '85')
[0.6%]	('487', '7')
[0.6%]	('296', '38')
[0.6%]	('38', '45')
[0.6%]	('216', '217')
[0.6%]	('216', '489')
[0.6%]	('116', '39')
[0.6%]	('15', '39')
[0.6%]	('3', '352')
[0.6%]	('12', '352')
[0.6%]	('1', '368')
[0.6%]	('120', '97')
[0.6%]	('175', '450')
[0.6%]	('175', '381')
[0.6%]	('266', '290')
[0.6%]	('140', '192')
[0.6%]	('192', '362')
[0.6%]	('11', '192')
[0.6%]	('158', '419')
[0.6%]	('310', '322')
[0.6%]	('227', '310')
[0.6%]	('12', '328')
[0.6%]	('328', '438')
[0.6%]	('17', '75')
[0.6%]	('161', '17')
[0.6%]	('17', '73')
[0.6%]	('180', '279')
[0.6%]	('180', '196')
[0.6%]	('236', '443')
[0.6%]	('419', '443')
[0.6%]	('12', '224')
[0.6%]	('224', '300')
[0.6%]	('239', '27')
[0.6%]	('161', '27')
[0.6%]	('27', '438')
[0.6%]	('27', '9')
[0.6%]	('13', '413')
[0.6%]	('196', '413')
[0.6%]	('492', '82')
[0.6%]	('145', '492')
[0.6%]	('368', '492')
[0.6%]	('15', '319')
[0.6%]	('467', '55')
[0.6%]	('239', '467')
[0.6%]	('115', '12')
[0.6%]	('115', '8')
[0.6%]	('132', '438')
[0.6%]	('11', '132')
[0.6%]	('198', '8')
[0.6%]	('13', '198')
[0.6%]	('198', '368')
[0.6%]	('10', '275')
[0.6%]	('275', '8')
[0.6%]	('275', '334')
[0.6%]	('118', '326')
[0.6%]	('118', '145')
[0.6%]	('11', '118')
[0.6%]	('118', '368')
[0.6%]	('118', '477')
[0.6%]	('118', '438')
[0.6%]	('208', '350')
[0.6%]	('15', '54')
[0.6%]	('16', '322')
[0.6%]	('16', '31')
[0.6%]	('162', '381')
[0.6%]	('140', '162')
[0.6%]	('159', '349')
[0.6%]	('159', '239')
[0.6%]	('339', '51')
[0.6%]	('51', '8')
[0.6%]	('177', '477')
[0.6%]	('177', '205')
[0.6%]	('296', '316')
[0.6%]	('316', '460')
[0.6%]	('205', '316')
[0.6%]	('274', '7')
[0.6%]	('274', '9')
[0.6%]	('145', '2')
[0.6%]	('2', '362')
[0.6%]	('10', '2')
[0.6%]	('161', '2')
[0.6%]	('31', '69')
[0.6%]	('11', '294')
[0.6%]	('419', '472')
[0.6%]	('120', '472')
[0.6%]	('472', '8')
[0.6%]	('350', '440')
[0.6%]	('440', '8')
[0.6%]	('440', '494')
[0.6%]	('171', '326')
[0.6%]	('11', '300')
[0.6%]	('300', '419')
[0.6%]	('12', '405')
[0.6%]	('140', '405')
[0.6%]	('10', '405')
[0.6%]	('368', '70')
[0.6%]	('70', '93')
[0.6%]	('11', '70')
[0.6%]	('217', '276')
[0.6%]	('276', '8')
[0.6%]	('15', '276')
[0.6%]	('276', '70')
[0.6%]	('276', '350')
[0.6%]	('368', '427')
[0.6%]	('427', '55')
[0.6%]	('266', '8')
[0.6%]	('13', '266')
[0.6%]	('12', '266')
[0.6%]	('11', '266')
[0.6%]	('322', '334')
[0.6%]	('151', '322')
[0.6%]	('145', '227')
[0.6%]	('489', '93')
[0.6%]	('229', '25')
[0.6%]	('25', '296')
[0.6%]	('217', '25')
[0.6%]	('100', '145')
[0.6%]	('100', '13')
[0.6%]	('100', '11')
[0.6%]	('100', '7')
[0.6%]	('296', '381')
[0.6%]	('204', '280')
[0.6%]	('130', '204')
[0.6%]	('13', '377')
[0.6%]	('130', '377')
[0.6%]	('377', '7')
[0.6%]	('3', '377')
[0.6%]	('12', '31')
[0.6%]	('15', '31')
[0.6%]	('116', '401')
[0.6%]	('196', '71')
[0.6%]	('236', '71')
[0.6%]	('21', '71')
[0.6%]	('419', '71')
[0.6%]	('234', '494')
[0.6%]	('130', '14')
[0.6%]	('130', '205')
[0.6%]	('12', '130')
[0.6%]	('130', '7')
[0.6%]	('11', '130')
[0.6%]	('130', '217')
[0.6%]	('196', '339')
[0.6%]	('120', '339')
[0.6%]	('339', '450')
[0.6%]	('217', '339')
[0.6%]	('183', '283')
[0.6%]	('183', '470')
[0.6%]	('183', '460')
[0.6%]	('236', '350')
[0.6%]	('350', '401')
[0.6%]	('236', '280')
[0.6%]	('140', '236')
[0.6%]	('10', '43')
[0.6%]	('55', '7')
[0.6%]	('14', '229')
[0.6%]	('229', '460')
[0.6%]	('229', '334')
[0.6%]	('229', '8')
[0.6%]	('229', '368')
[0.6%]	('229', '9')
[0.6%]	('21', '45')
[0.6%]	('217', '4')
[0.6%]	('4', '9')
[0.6%]	('239', '4')
[0.6%]	('3', '9')
[0.6%]	('3', '470')
[0.6%]	('239', '3')
[0.6%]	('120', '450')
[0.6%]	('438', '450')
[0.6%]	('110', '283')
[0.6%]	('110', '489')
[0.6%]	('110', '13')
[0.6%]	('110', '161')
[0.6%]	('110', '334')
[0.6%]	('280', '6')
[0.6%]	('280', '9')
[0.6%]	('283', '477')
[0.6%]	('10', '283')
[0.6%]	('217', '283')
[0.6%]	('283', '422')
[0.6%]	('283', '470')
[0.6%]	('283', '354')
[0.6%]	('10', '279')
[0.6%]	('11', '279')
[0.6%]	('279', '477')
[0.6%]	('6', '72')
[0.6%]	('354', '72')
[0.6%]	('15', '72')
[0.6%]	('368', '72')
[0.6%]	('112', '161')
[0.6%]	('10', '112')
[0.6%]	('326', '354')
[0.6%]	('10', '422')
[0.6%]	('422', '7')
[0.6%]	('205', '401')
[0.6%]	('401', '438')
[0.6%]	('140', '477')
[0.6%]	('140', '401')
[0.6%]	('10', '140')
[0.6%]	('334', '460')
[0.6%]	('334', '8')
[0.6%]	('145', '334', '368')
[0.6%]	('151', '21')
[0.6%]	('11', '151')
[0.6%]	('205', '21')
[0.6%]	('120', '326')
[0.6%]	('326', '9')
[0.6%]	('13', '73')
[0.6%]	('161', '460')
[0.6%]	('460', '494')
[0.6%]	('494', '5')
[0.6%]	('13', '362')
[0.6%]	('239', '362')
[0.6%]	('120', '470')
[0.6%]	('11', '470')
[0.6%]	('161', '470')
[0.6%]	('381', '470')
[0.6%]	('13', '419')
[0.6%]	('239', '419')
[0.6%]	('419', '7')
[0.6%]	('239', '489')
[0.6%]	('10', '239')
[0.6%]	('381', '477')
[0.6%]	('381', '489')
[0.6%]	('489', '5')
[0.6%]	('145', '368', '489')
[0.6%]	('10', '205')
[0.6%]	('205', '5')
[0.6%]	('10', '381')
[0.6%]	('217', '381')
[0.6%]	('120', '381')
[0.6%]	('120', '438')
[0.6%]	('10', '438')
[0.6%]	('10', '145')
[0.5%]	('121', '467')
[0.5%]	('140', '475')
[0.5%]	('12', '194')
[0.5%]	('12', '374')
[0.5%]	('12', '286')
[0.5%]	('454', '456')
[0.5%]	('120', '169')
[0.5%]	('186', '377')
[0.5%]	('12', '469')
[0.5%]	('334', '483')
[0.5%]	('12', '408')
[0.5%]	('203', '335')
[0.5%]	('217', '241')
[0.5%]	('279', '90')
[0.5%]	('114', '14')
[0.5%]	('141', '43')
[0.5%]	('12', '160')
[0.5%]	('108', '8')
[0.5%]	('368', '484')
[0.5%]	('12', '417')
[0.5%]	('11', '318')
[0.5%]	('10', '272')
[0.5%]	('159', '272')
[0.5%]	('147', '161')
[0.5%]	('397', '459')
[0.5%]	('208', '397', '459')
[0.5%]	('12', '397', '459')
[0.5%]	('12', '208', '397', '459')
[0.5%]	('459', '46')
[0.5%]	('397', '459', '46')
[0.5%]	('208', '459', '46')
[0.5%]	('12', '459', '46')
[0.5%]	('208', '397', '459', '46')
[0.5%]	('12', '397', '459', '46')
[0.5%]	('12', '208', '459', '46')
[0.5%]	('12', '208', '397', '459', '46')
[0.5%]	('459', '9')
[0.5%]	('12', '208', '459')
[0.5%]	('14', '243')
[0.5%]	('117', '411')
[0.5%]	('157', '316')
[0.5%]	('157', '343')
[0.5%]	('12', '240')
[0.5%]	('12', '447')
[0.5%]	('217', '52')
[0.5%]	('19', '494')
[0.5%]	('161', '19')
[0.5%]	('118', '136')
[0.5%]	('12', '315')
[0.5%]	('130', '176')
[0.5%]	('12', '176')
[0.5%]	('298', '326')
[0.5%]	('12', '163')
[0.5%]	('277', '477')
[0.5%]	('277', '381')
[0.5%]	('12', '142')
[0.5%]	('368', '383')
[0.5%]	('12', '143')
[0.5%]	('120', '371')
[0.5%]	('371', '8')
[0.5%]	('392', '71')
[0.5%]	('112', '392')
[0.5%]	('140', '80')
[0.5%]	('120', '80')
[0.5%]	('364', '8')
[0.5%]	('12', '285')
[0.5%]	('13', '156')
[0.5%]	('156', '198')
[0.5%]	('12', '156')
[0.5%]	('346', '88')
[0.5%]	('53', '88')
[0.5%]	('322', '88')
[0.5%]	('322', '346', '88')
[0.5%]	('151', '88')
[0.5%]	('151', '53', '88')
[0.5%]	('110', '338')
[0.5%]	('12', '338')
[0.5%]	('12', '249')
[0.5%]	('151', '249')
[0.5%]	('14', '249')
[0.5%]	('127', '15')
[0.5%]	('37', '38')
[0.5%]	('118', '37')
[0.5%]	('215', '9')
[0.5%]	('13', '333')
[0.5%]	('120', '333')
[0.5%]	('12', '424')
[0.5%]	('78', '8')
[0.5%]	('0', '477')
[0.5%]	('185', '198')
[0.5%]	('12', '397', '46')
[0.5%]	('208', '397', '46')
[0.5%]	('12', '208', '397')
[0.5%]	('12', '208', '397', '46')
[0.5%]	('140', '468')
[0.5%]	('12', '49')
[0.5%]	('126', '283')
[0.5%]	('161', '347')
[0.5%]	('15', '309')
[0.5%]	('309', '438')
[0.5%]	('10', '309')
[0.5%]	('10', '57')
[0.5%]	('368', '57')
[0.5%]	('357', '467')
[0.5%]	('105', '217')
[0.5%]	('105', '368')
[0.5%]	('306', '31')
[0.5%]	('12', '306')
[0.5%]	('306', '470')
[0.5%]	('10', '103')
[0.5%]	('239', '345')
[0.5%]	('26', '345')
[0.5%]	('12', '345')
[0.5%]	('403', '5')
[0.5%]	('12', '390')
[0.5%]	('348', '390')
[0.5%]	('10', '201')
[0.5%]	('110', '201')
[0.5%]	('201', '8')
[0.5%]	('10', '64')
[0.5%]	('46', '471')
[0.5%]	('296', '471')
[0.5%]	('332', '368')
[0.5%]	('310', '332')
[0.5%]	('196', '295')
[0.5%]	('10', '295')
[0.5%]	('155', '295')
[0.5%]	('217', '295')
[0.5%]	('120', '295')
[0.5%]	('205', '414')
[0.5%]	('120', '414')
[0.5%]	('12', '263')
[0.5%]	('226', '8')
[0.5%]	('158', '226')
[0.5%]	('158', '226', '419')
[0.5%]	('226', '54')
[0.5%]	('158', '226', '54')
[0.5%]	('226', '419', '54')
[0.5%]	('158', '226', '419', '54')
[0.5%]	('334', '355')
[0.5%]	('207', '355')
[0.5%]	('368', '400')
[0.5%]	('14', '461')
[0.5%]	('217', '461', '9')
[0.5%]	('217', '35')
[0.5%]	('35', '9')
[0.5%]	('274', '321')
[0.5%]	('321', '352')
[0.5%]	('321', '352', '85')
[0.5%]	('3', '321')
[0.5%]	('3', '321', '352')
[0.5%]	('3', '321', '85')
[0.5%]	('3', '321', '352', '85')
[0.5%]	('321', '82')
[0.5%]	('217', '321', '85')
[0.5%]	('18', '354')
[0.5%]	('120', '18')
[0.5%]	('162', '496')
[0.5%]	('12', '496')
[0.5%]	('26', '280')
[0.5%]	('21', '26')
[0.5%]	('161', '336')
[0.5%]	('366', '443')
[0.5%]	('217', '366')
